SERIALNO,POVPIP,has_pap,has_ssip,has_hins4,has_snap,PUMA_person,WGTP,American Indian and Alaska Native,Asian,Black or African American,Native Hawaiian,Pacific Islander,White,Hispanic or Latino,Veteran,Elderly,DIS,English less than very well
2021HU0000360,501,0,0,0,0,1000300,23,0,0,0,0,0,23,0,0,23,23,0
2021HU0000592,501,0,0,0,0,1000103,39,0,0,0,0,0,39,0,39,39,0,0
2021HU0000682,125,0,0,1,0,1000200,390,0,0,0,0,0,390,0,390,0,0,0
2021HU0000701,0,0,0,1,1,1000101,92,0,0,92,0,0,0,0,0,0,0,0
2021HU0001228,303,0,0,0,0,1000200,18,0,0,0,0,0,18,0,0,0,0,0
2021HU0001702,501,0,0,0,0,1000102,73,0,0,0,0,0,73,0,0,0,0,0
2021HU0002372,236,0,0,0,0,1000300,15,0,0,0,0,0,15,0,0,15,15,0
2021HU0002760,501,0,0,0,0,1000103,175,0,0,0,0,0,175,0,0,0,175,0
2021HU0002898,260,0,0,0,0,1000102,101,0,0,0,0,0,101,0,0,101,0,0
2021HU0003253,501,0,0,0,0,1000104,34,0,0,34,0,0,0,0,0,0,0,0
2021HU0003344,119,0,0,0,0,1000200,205,0,0,205,0,0,0,0,0,0,0,205
2021HU0003569,221,0,0,1,0,1000200,33,0,0,33,0,0,33,0,0,33,33,0
2021HU0003958,501,0,0,0,0,1000300,258,0,0,0,0,0,258,0,258,258,0,0
2021HU0004570,15,0,0,0,0,1000300,191,0,0,0,0,0,191,0,191,191,0,0
2021HU0004968,444,0,0,0,0,1000300,16,0,0,0,0,0,16,0,0,0,0,0
2021HU0005084,358,0,0,0,0,1000103,59,0,0,0,0,0,59,0,59,59,59,0
2021HU0005149,51,0,0,0,0,1000101,82,0,0,0,0,0,82,82,0,82,82,0
2021HU0005222,501,0,0,0,0,1000300,22,0,0,0,0,0,22,0,0,0,0,0
2021HU0005580,501,0,0,1,0,1000101,269,0,0,269,0,0,269,269,0,0,0,0
2021HU0005696,398,0,0,0,0,1000200,20,0,0,0,0,0,20,0,0,20,0,0
2021HU0005856,501,0,0,0,0,1000103,56,0,0,0,0,0,56,0,0,56,0,0
2021HU0005861,501,0,0,0,0,1000102,54,0,0,0,0,0,54,0,0,54,0,0
2021HU0006153,323,0,0,0,0,1000104,473,0,473,0,0,0,0,0,473,0,0,0
2021HU0006345,340,0,0,0,0,1000101,72,0,0,0,0,0,72,72,0,72,0,0
2021HU0006502,184,0,0,1,0,1000300,213,0,0,0,0,0,213,0,0,0,0,0
2021HU0007170,501,0,0,1,0,1000103,65,0,0,65,0,0,0,0,0,0,0,0
