county,POVPIP,has_pap,has_ssip,has_hins4,has_snap,American Indian and Alaska Native,Asian,Black or African American,Native Hawaiian,Pacific Islander,White,Hispanic or Latino,Veteran,Elderly,DIS,English less than very well,WGTP
10001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10001,0,0,0,0,0,0,0,0,0,0,195,0,0,195,0,0,195
10001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10001,0,0,0,0,0,0,0,127,0,0,0,127,0,0,0,0,127
10001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10001,0,0,0,1,0,0,0,0,0,0,260,0,0,0,0,0,260
10001,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1
10001,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1
10001,0,0,0,1,1,0,0,0,0,0,55,0,0,0,0,0,55
10001,4,0,0,0,0,0,0,0,0,0,83,0,0,0,0,0,83
10001,4,0,0,1,0,0,0,0,0,0,197,0,0,197,0,0,197
10001,5,0,0,1,1,0,0,217,0,0,217,0,217,0,0,0,217
10001,6,0,0,1,1,0,0,259,0,0,0,259,0,0,0,0,259
10001,11,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
10001,11,0,0,0,1,0,0,13,0,0,0,0,0,13,0,0,13
10001,12,0,0,1,1,0,0,33,0,0,0,0,33,0,0,0,33
10001,13,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
10001,14,0,0,1,1,0,0,38,0,0,0,0,0,0,0,0,38
10001,16,0,0,1,1,0,0,0,0,0,237,0,0,0,0,0,237
10001,17,0,0,0,0,0,0,0,0,0,11,0,11,11,11,0,11
10001,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10001,28,0,0,1,0,0,0,66,0,0,0,0,0,66,0,0,66
10001,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10001,31,0,0,0,0,0,0,0,0,0,21,21,21,21,21,0,21
10001,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10001,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10001,32,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
10001,32,0,0,1,1,0,0,166,0,0,0,0,0,0,0,166,166
10001,34,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
10001,34,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
10001,34,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
10001,35,0,0,1,0,0,0,0,0,0,98,0,0,0,0,0,98
10001,44,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
10001,46,0,0,0,0,0,0,133,0,0,0,0,0,0,0,0,133
10001,48,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
10001,48,0,0,1,0,0,0,723,0,0,0,723,0,0,723,0,723
10001,48,0,0,1,1,0,0,9,0,0,9,0,0,0,9,0,9
10001,49,0,0,0,0,0,0,0,0,0,71,0,71,71,71,0,71
10001,49,0,0,1,0,0,104,0,0,0,0,0,0,104,0,104,104
10001,50,1,0,1,1,0,0,0,0,0,360,360,0,0,0,0,360
10001,55,0,0,1,1,0,0,0,0,0,24,0,0,24,0,0,24
10001,55,0,0,1,1,0,0,112,0,0,112,0,0,0,0,0,112
10001,56,0,0,1,1,0,0,482,0,0,0,0,0,0,0,0,482
10001,56,0,0,1,1,0,0,158,0,0,158,0,0,0,0,0,158
10001,57,0,0,1,1,0,0,215,0,0,215,0,0,0,0,0,215
10001,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10001,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10001,59,0,0,1,0,0,0,0,0,0,105,0,0,105,0,0,105
10001,59,0,0,1,1,0,0,13,0,0,0,0,0,0,0,0,13
10001,59,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
10001,62,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
10001,64,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
10001,65,0,1,1,1,0,0,0,0,0,9,0,0,9,9,0,9
10001,66,1,0,0,0,0,0,0,0,0,299,0,0,299,0,0,299
10001,68,0,0,0,0,0,0,0,0,0,64,0,64,64,0,0,64
10001,68,0,1,1,1,0,0,122,0,0,0,0,0,122,0,0,122
10001,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10001,71,0,1,1,1,210,0,210,0,0,0,0,0,0,210,0,210
10001,71,1,1,1,1,353,0,0,0,0,0,353,0,353,353,353,353
10001,72,0,0,0,0,0,0,9,0,0,0,0,9,9,9,0,9
10001,72,0,0,1,1,0,0,0,0,0,35,0,0,35,0,0,35
10001,73,0,0,1,1,0,0,0,0,0,21,0,0,21,0,0,21
10001,75,0,0,0,0,0,0,109,0,0,0,0,0,109,0,0,109
10001,75,0,0,0,0,4,0,0,0,0,0,0,4,4,0,0,4
