metdiv20,POVPIP,has_pap,has_ssip,has_hins4,has_snap,American Indian and Alaska Native,Asian,Black or African American,Native Hawaiian,Pacific Islander,White,Hispanic or Latino,Veteran,Elderly,DIS,English less than very well,WGTP
42644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127
42644,0,0,0,0,0,0,0,0,0,0,3200,0,0,0,0,0,3200
42644,0,0,0,0,0,0,0,0,0,0,1306,0,0,0,1306,0,1306
42644,0,0,0,0,0,0,0,0,0,0,796,0,0,796,0,0,796
42644,0,0,0,0,0,0,0,0,0,0,200,0,0,200,200,0,200
42644,0,0,0,0,0,0,0,0,0,0,313,0,0,313,313,313,313
42644,0,0,0,0,0,0,0,0,0,0,61,0,61,0,0,0,61
42644,0,0,0,0,0,0,0,0,0,0,275,0,275,0,275,275,275
42644,0,0,0,0,0,0,0,0,0,0,121,0,121,121,121,0,121
42644,0,0,0,0,0,0,0,0,0,0,265,265,0,0,0,0,265
42644,0,0,0,0,0,0,0,0,0,0,59,59,0,59,0,0,59
42644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42644,0,0,0,0,0,0,0,0,0,0,110,110,110,0,110,0,110
42644,0,0,0,0,0,0,0,417,0,0,417,0,0,0,0,0,417
42644,0,0,0,0,0,0,1065,0,0,0,0,0,0,0,0,0,1065
42644,0,0,0,0,0,0,1274,0,0,0,0,0,0,0,0,1274,1274
42644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42644,0,0,0,0,0,0,68,0,0,0,0,0,0,68,0,68,68
42644,0,0,0,0,0,0,98,0,0,0,98,0,0,0,0,0,98
42644,0,0,0,0,0,0,104,0,0,0,104,0,0,104,0,104,104
42644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42644,0,0,0,0,0,68,0,0,0,0,68,0,0,68,68,0,68
42644,0,0,0,0,0,110,0,110,0,0,110,0,0,110,110,0,110
42644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42644,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
42644,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
42644,0,0,0,0,1,0,98,0,0,0,0,0,0,98,98,98,98
42644,0,0,0,0,1,12,0,0,0,0,0,0,0,12,12,0,12
42644,0,0,0,0,1,81,0,0,0,0,81,0,0,0,81,0,81
42644,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
42644,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
42644,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
42644,0,0,0,1,0,0,0,0,0,0,1303,0,0,0,0,0,1303
