metdiv20,POVPIP,has_pap,has_ssip,has_hins4,has_snap,American Indian and Alaska Native,Asian,Black or African American,Native Hawaiian,Pacific Islander,White,Hispanic or Latino,Veteran,Elderly,DIS,English less than very well,WGTP
99999,0,0,0,0,0,0,0,0,0,0,0,280,0,0,0,0,280
99999,0,0,0,0,0,0,0,0,0,0,2965,0,0,0,0,0,2965
99999,0,0,0,0,0,0,0,0,0,0,402,0,0,0,402,0,402
99999,0,0,0,0,0,0,0,0,0,0,3727,0,0,3727,0,0,3727
99999,0,0,0,0,0,0,0,0,0,0,25,0,0,25,0,25,25
99999,0,0,0,0,0,0,0,0,0,0,1681,0,0,1681,1681,0,1681
99999,0,0,0,0,0,0,0,0,0,0,70,0,70,0,0,0,70
99999,0,0,0,0,0,0,0,0,0,0,114,0,114,0,114,0,114
99999,0,0,0,0,0,0,0,0,0,0,153,0,153,153,0,0,153
99999,0,0,0,0,0,0,0,0,0,0,330,0,330,330,330,0,330
99999,0,0,0,0,0,0,0,0,0,0,740,740,0,0,0,0,740
99999,0,0,0,0,0,0,0,0,0,0,630,630,0,0,0,630,630
99999,0,0,0,0,0,0,0,0,0,0,345,345,0,0,345,0,345
99999,0,0,0,0,0,0,0,0,0,9,0,9,0,9,9,0,9
99999,0,0,0,0,0,0,0,276,0,0,0,0,0,0,0,0,276
99999,0,0,0,0,0,0,0,308,0,0,0,0,0,308,308,308,308
99999,0,0,0,0,0,0,0,89,0,0,89,0,0,0,0,0,89
99999,0,0,0,0,0,0,429,0,0,0,0,0,0,0,0,0,429
99999,0,0,0,0,0,0,64,0,0,0,0,0,0,0,0,64,64
99999,0,0,0,0,0,0,190,0,0,0,0,0,190,190,0,0,190
99999,0,0,0,0,0,0,384,0,0,0,384,0,384,384,384,384,384
99999,0,0,0,0,1,0,0,0,0,0,126,0,0,0,0,0,126
99999,0,0,0,0,1,0,0,0,0,0,42,0,0,0,42,0,42
99999,0,0,0,0,1,0,0,0,0,0,84,0,0,84,84,0,84
99999,0,0,0,0,1,0,0,0,0,0,140,0,140,140,140,0,140
