state,POVPIP,has_pap,has_ssip,has_hins4,has_snap,American Indian and Alaska Native,Asian,Black or African American,Native Hawaiian,Pacific Islander,White,Hispanic or Latino,Veteran,Elderly,DIS,English less than very well,WGTP
27,0,0,0,0,0,0,0,0,0,0,0,280,0,0,0,0,280
27,0,0,0,0,0,0,0,0,0,0,2965,0,0,0,0,0,2965
27,0,0,0,0,0,0,0,0,0,0,402,0,0,0,402,0,402
27,0,0,0,0,0,0,0,0,0,0,3727,0,0,3727,0,0,3727
27,0,0,0,0,0,0,0,0,0,0,25,0,0,25,0,25,25
27,0,0,0,0,0,0,0,0,0,0,1681,0,0,1681,1681,0,1681
27,0,0,0,0,0,0,0,0,0,0,70,0,70,0,0,0,70
27,0,0,0,0,0,0,0,0,0,0,114,0,114,0,114,0,114
27,0,0,0,0,0,0,0,0,0,0,153,0,153,153,0,0,153
27,0,0,0,0,0,0,0,0,0,0,330,0,330,330,330,0,330
27,0,0,0,0,0,0,0,0,0,0,740,740,0,0,0,0,740
27,0,0,0,0,0,0,0,0,0,0,630,630,0,0,0,630,630
27,0,0,0,0,0,0,0,0,0,0,345,345,0,0,345,0,345
27,0,0,0,0,0,0,0,0,0,9,0,9,0,9,9,0,9
27,0,0,0,0,0,0,0,276,0,0,0,0,0,0,0,0,276
27,0,0,0,0,0,0,0,308,0,0,0,0,0,308,308,308,308
27,0,0,0,0,0,0,0,89,0,0,89,0,0,0,0,0,89
27,0,0,0,0,0,0,429,0,0,0,0,0,0,0,0,0,429
27,0,0,0,0,0,0,64,0,0,0,0,0,0,0,0,64,64
27,0,0,0,0,0,0,190,0,0,0,0,0,190,190,0,0,190
27,0,0,0,0,0,0,384,0,0,0,384,0,384,384,384,384,384
27,0,0,0,0,1,0,0,0,0,0,126,0,0,0,0,0,126
27,0,0,0,0,1,0,0,0,0,0,42,0,0,0,42,0,42
27,0,0,0,0,1,0,0,0,0,0,84,0,0,84,84,0,84
27,0,0,0,0,1,0,0,0,0,0,140,0,140,140,140,0,140
27,0,0,0,0,1,0,0,0,0,0,139,139,0,0,139,0,139
27,0,0,0,1,0,0,0,0,0,0,0,0,0,259,259,259,259
27,0,0,0,1,0,0,0,0,0,0,0,151,0,0,0,151,151
27,0,0,0,1,0,0,0,0,0,0,1794,0,0,0,0,0,1794
27,0,0,0,1,0,0,0,0,0,0,524,0,0,0,524,0,524
27,0,0,0,1,0,0,0,0,0,0,863,0,0,863,0,0,863
27,0,0,0,1,0,0,0,0,0,0,842,0,0,842,842,0,842
27,0,0,0,1,0,0,0,0,0,0,485,0,485,0,0,0,485
27,0,0,0,1,0,0,0,0,0,0,302,0,302,302,0,0,302
27,0,0,0,1,0,0,0,0,0,0,257,0,257,257,257,0,257
27,0,0,0,1,0,0,0,0,0,0,53,53,0,0,0,0,53
27,0,0,0,1,0,0,0,104,0,0,0,0,0,0,104,0,104
27,0,0,0,1,0,0,0,283,0,0,0,0,0,283,283,0,283
27,0,0,0,1,0,0,0,42,0,0,42,0,0,0,0,0,42
27,0,0,0,1,0,0,191,0,0,0,0,0,0,0,191,0,191
27,0,0,0,1,0,102,0,0,0,0,102,0,0,0,0,0,102
27,0,0,0,1,0,170,0,0,0,0,170,0,0,170,0,0,170
27,0,0,0,1,0,35,0,0,0,0,35,0,35,0,35,0,35
27,0,0,0,1,0,14,14,0,0,0,14,0,0,0,0,0,14
27,0,0,0,1,1,0,0,0,0,0,225,0,0,0,0,0,225
27,0,0,0,1,1,0,0,0,0,0,229,0,0,0,229,0,229
27,0,0,0,1,1,0,0,0,0,0,299,0,0,299,0,0,299
27,0,0,0,1,1,0,0,0,0,0,637,0,0,637,637,0,637
27,0,0,0,1,1,0,0,0,0,0,56,0,56,0,0,0,56
27,0,0,0,1,1,0,0,0,0,0,274,274,0,0,0,0,274
27,0,0,0,1,1,0,0,512,0,0,0,0,0,0,0,0,512
27,0,0,0,1,1,0,0,237,0,0,0,0,0,0,0,237,237
27,0,0,0,1,1,0,0,36,0,0,0,0,0,0,36,0,36
27,0,0,0,1,1,0,0,445,0,0,0,0,0,445,445,445,445
27,0,0,0,1,1,0,0,386,0,0,386,0,0,0,0,0,386
27,0,0,0,1,1,0,769,0,0,0,0,0,0,0,0,769,769
27,0,0,0,1,1,7,0,0,0,0,0,0,0,0,0,0,7
27,0,0,0,1,1,68,0,0,0,0,68,0,0,0,0,0,68
27,0,0,0,1,1,100,0,0,0,0,100,0,0,0,100,0,100
27,0,0,0,1,1,36,0,0,0,0,36,0,0,36,0,0,36
27,0,1,0,1,1,21,0,0,0,0,0,0,0,0,0,0,21
27,1,0,0,0,0,0,0,0,0,0,130,0,0,0,0,0,130
27,1,0,0,0,0,0,0,0,0,0,122,0,0,122,122,0,122
27,1,0,0,0,0,0,217,0,0,0,217,0,0,0,0,0,217
27,1,0,0,1,0,0,0,74,0,0,0,0,0,0,0,0,74
27,1,0,0,1,1,19,0,19,0,0,19,19,19,0,19,0,19
27,1,1,0,1,1,0,0,0,0,0,262,262,0,0,0,0,262
27,2,0,0,0,0,0,0,0,0,0,450,0,0,0,0,0,450
27,2,0,0,0,0,0,0,0,0,0,80,0,80,80,0,0,80
27,2,0,0,0,1,50,0,0,0,0,50,50,0,0,0,0,50
27,2,0,0,1,0,0,0,0,0,0,25,0,0,0,25,0,25
27,2,0,0,1,1,0,0,0,0,0,39,0,0,0,39,0,39
27,2,0,0,1,1,0,0,0,0,0,91,0,0,91,0,0,91
27,2,1,0,1,1,0,0,0,0,0,203,0,0,0,203,0,203
27,2,1,0,1,1,0,0,0,0,0,263,0,0,0,263,263,263
27,3,0,0,0,0,0,0,0,0,0,30,0,0,30,0,0,30
27,3,0,0,1,0,0,0,0,0,0,28,0,0,28,28,0,28
27,3,0,0,1,0,0,0,0,0,0,130,0,130,0,130,0,130
27,3,0,0,1,1,0,0,0,0,0,312,0,0,0,312,312,312
27,4,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,35
27,4,0,0,0,0,0,0,0,0,0,111,0,0,111,0,0,111
27,4,0,0,0,0,82,0,0,0,0,82,82,0,0,0,0,82
27,4,0,0,1,0,0,0,0,0,0,21,0,0,0,21,0,21
27,4,0,0,1,0,0,0,0,0,0,49,0,0,49,0,0,49
27,4,0,0,1,0,0,0,119,0,0,0,0,0,0,0,0,119
27,4,0,0,1,0,0,0,139,0,0,0,0,0,139,0,0,139
27,4,0,0,1,0,39,0,0,0,0,39,0,39,39,39,0,39
27,4,0,0,1,1,0,0,0,0,0,35,0,35,35,35,0,35
27,4,0,0,1,1,12,0,0,0,0,12,0,0,0,0,0,12
27,4,0,0,1,1,14,0,0,0,0,14,0,0,0,14,0,14
27,4,1,0,1,1,0,0,0,0,0,55,0,0,55,55,0,55
27,5,0,0,0,0,0,0,0,0,0,837,0,0,0,0,0,837
27,5,0,0,0,0,0,0,0,0,0,57,57,57,57,0,0,57
27,5,0,0,1,0,0,0,0,0,0,24,0,0,0,0,0,24
27,5,0,0,1,1,0,0,0,0,0,288,0,0,0,288,0,288
27,5,0,0,1,1,0,0,0,0,0,212,212,0,0,0,0,212
27,5,0,0,1,1,0,0,56,0,0,0,0,0,0,56,0,56
27,6,0,0,0,0,0,0,0,0,0,66,0,0,66,0,0,66
27,6,0,0,0,0,0,0,0,0,0,197,197,0,0,0,197,197
27,6,0,0,0,0,0,0,0,0,0,181,181,0,0,181,0,181
27,6,0,0,1,0,0,0,116,0,0,0,0,0,0,0,0,116
27,6,0,0,1,1,0,0,0,0,0,68,0,0,68,68,0,68
27,6,0,0,1,1,6,0,0,0,0,6,0,0,0,6,0,6
27,6,1,0,1,1,0,0,0,0,0,216,0,0,216,216,0,216
27,6,1,0,1,1,276,0,0,0,0,276,276,0,276,0,276,276
27,7,0,0,0,0,0,0,0,0,0,202,0,0,0,202,0,202
27,7,0,0,0,0,0,0,0,0,0,294,0,0,294,0,0,294
27,7,0,0,0,0,0,103,0,0,0,0,0,0,0,0,0,103
27,7,0,0,0,0,227,0,227,0,0,227,0,0,227,227,0,227
27,7,0,0,0,1,0,122,0,0,0,0,0,0,0,122,0,122
27,7,0,0,1,1,0,0,0,0,0,205,0,0,0,205,0,205
27,7,0,0,1,1,0,0,0,0,0,160,0,0,160,160,0,160
27,7,0,0,1,1,0,0,0,0,0,331,331,0,0,0,0,331
27,7,1,0,1,1,0,0,210,0,0,0,0,0,210,0,0,210
27,8,0,0,0,0,0,0,0,0,0,129,0,0,0,0,0,129
27,8,0,0,0,0,0,0,0,0,0,17,0,0,17,0,0,17
27,8,0,0,0,0,0,0,0,0,0,26,0,0,26,26,0,26
27,8,0,0,0,0,0,206,0,0,0,206,0,0,0,0,0,206
27,8,0,0,0,1,0,0,0,0,0,71,0,0,0,0,0,71
27,8,0,0,0,1,0,0,0,0,0,26,0,0,26,0,0,26
