puma22,POVPIP,has_pap,has_ssip,has_hins4,has_snap,American Indian and Alaska Native,Asian,Black or African American,Native Hawaiian,Pacific Islander,White,Hispanic or Latino,Veteran,Elderly,DIS,English less than very well,WGTP
3100100,0,0,0,0,0,0,0,0,0,0,76,0,0,0,0,0,76
3100100,0,0,0,0,0,0,0,0,0,0,140,0,0,140,0,0,140
3100100,0,0,0,0,0,0,0,0,0,0,77,0,0,77,77,0,77
3100100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3100100,0,0,0,1,0,0,0,0,0,0,85,0,0,0,85,0,85
3100100,0,0,0,1,0,0,0,0,0,0,100,0,0,100,0,0,100
3100100,0,0,0,1,0,0,0,0,0,0,36,0,0,36,36,0,36
3100100,0,0,0,1,0,0,0,0,0,0,19,0,19,0,0,0,19
3100100,0,0,0,1,1,0,0,0,0,0,104,0,0,0,0,0,104
3100100,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
3100100,0,0,0,1,1,0,0,0,0,0,146,0,0,146,0,0,146
3100100,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3100100,7,0,0,0,0,0,0,0,0,0,45,0,0,45,45,0,45
3100100,9,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0,42
3100100,9,0,0,0,0,0,0,0,0,0,11,0,0,11,0,0,11
3100100,9,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
3100100,11,0,0,0,0,0,0,0,0,0,26,0,0,26,0,0,26
3100100,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3100100,14,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
3100100,16,0,0,0,0,0,0,0,0,0,88,0,0,0,0,0,88
3100100,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3100100,17,0,0,0,0,0,0,0,0,0,61,61,0,0,0,0,61
3100100,17,0,0,1,0,0,0,0,0,0,16,0,16,16,16,0,16
3100100,18,0,0,1,0,0,0,0,0,0,149,0,149,149,149,0,149
3100100,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3100100,22,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3100100,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3100100,26,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3100100,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3100100,28,0,0,0,0,0,0,0,0,0,305,0,0,0,0,0,305
3100100,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3100100,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3100100,29,0,0,1,1,0,0,0,0,0,324,0,0,0,0,0,324
3100100,31,0,0,0,0,0,0,0,0,0,75,0,0,75,0,0,75
3100100,32,0,0,1,1,25,0,0,0,0,25,25,0,0,0,0,25
3100100,33,0,0,1,0,0,0,0,0,0,60,0,0,0,0,0,60
3100100,34,0,0,0,0,0,0,0,0,0,105,0,105,105,105,0,105
3100100,35,0,0,0,0,0,0,0,0,0,185,185,0,0,0,0,185
3100100,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3100100,38,0,0,0,0,0,0,0,0,0,31,0,0,31,0,0,31
3100100,43,0,0,0,0,0,0,0,0,0,314,0,0,314,0,0,314
3100100,44,0,0,0,0,0,0,0,0,0,77,0,0,0,0,0,77
3100100,44,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
3100100,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3100100,46,0,0,1,1,0,0,0,0,0,142,0,0,0,0,0,142
3100100,47,0,0,1,1,0,0,0,0,0,60,0,0,0,0,0,60
3100100,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3100100,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3100100,50,0,0,1,1,19,0,0,0,0,19,0,0,0,0,0,19
3100100,54,0,0,0,0,0,0,0,0,0,27,0,27,27,0,0,27
3100100,56,0,0,0,0,0,0,0,0,0,21,0,0,21,0,0,21
