SERIALNO,POVPIP,has_pap,has_ssip,has_hins4,has_snap,PUMA_person,WGTP,American Indian and Alaska Native,Asian,Black or African American,Native Hawaiian,Pacific Islander,White,Hispanic or Latino,Veteran,Elderly,DIS,English less than very well
2021HU0000076,302,0,0,0,0,3100200,52,0,0,0,0,0,52,0,52,52,0,0
2021HU0000231,199,0,0,0,0,3100901,260,0,0,0,0,0,260,0,0,0,0,0
2021HU0000333,92,0,0,0,0,3100400,82,0,0,0,0,0,82,82,0,0,0,82
2021HU0000361,501,0,0,0,0,3100702,286,0,0,0,0,0,286,0,0,0,0,0
2021HU0000441,104,0,0,0,0,3100904,552,0,0,0,0,0,552,0,0,0,0,0
2021HU0000552,501,0,1,1,0,3100902,138,0,0,0,0,0,138,0,138,138,138,0
2021HU0000567,395,0,0,0,0,3100100,18,0,0,0,0,0,18,0,0,18,18,0
2021HU0000924,135,0,0,0,0,3100500,131,0,0,0,0,0,131,0,0,131,0,0
2021HU0000957,94,0,1,1,0,3100801,448,0,0,448,0,0,448,0,0,448,448,0
2021HU0000972,361,0,0,0,0,3100904,44,0,0,0,0,0,44,0,0,44,0,0
2021HU0001001,501,0,0,0,0,3100901,315,0,315,315,0,0,0,0,0,0,0,0
2021HU0001084,405,0,0,0,0,3100600,94,0,0,0,0,0,94,0,94,94,94,0
2021HU0001104,153,0,0,0,0,3100500,11,0,0,0,0,0,11,0,0,11,0,0
2021HU0001202,501,0,0,0,0,3100702,168,0,0,0,0,0,168,0,168,0,168,0
2021HU0001501,501,0,0,0,0,3100500,51,0,0,0,0,0,51,0,0,0,0,0
2021HU0001507,501,0,0,0,0,3100200,175,0,0,0,0,0,175,0,0,175,175,0
2021HU0001602,269,0,0,0,0,3100901,131,0,0,0,0,0,131,0,0,0,0,0
2021HU0001798,487,0,0,0,0,3100200,134,0,0,0,0,0,134,0,0,0,0,0
2021HU0001858,177,0,0,0,0,3100901,68,0,0,0,0,0,68,0,0,0,68,0
2021HU0002375,501,0,0,0,0,3100802,93,0,0,0,0,0,93,0,0,93,0,0
2021HU0002378,281,0,0,0,0,3100702,163,0,0,0,0,0,163,0,0,0,0,0
2021HU0002488,490,0,0,0,0,3100300,14,0,0,0,0,0,14,0,0,0,0,0
2021HU0002666,501,0,0,0,0,3100802,84,0,0,0,0,0,84,0,0,84,0,0
2021HU0002772,245,0,0,0,0,3100400,22,0,0,0,0,0,22,0,0,0,0,0
2021HU0003037,501,0,0,0,0,3100100,20,20,0,0,0,0,20,0,0,20,20,0
2021HU0003302,399,0,0,0,0,3100400,76,0,0,0,0,0,76,0,76,76,0,0
2021HU0003316,222,0,0,0,0,3100901,25,0,0,0,0,0,25,0,0,0,0,0
2021HU0003367,501,0,0,0,0,3100100,15,0,0,0,0,0,15,0,0,15,0,0
2021HU0003478,414,0,0,0,0,3100902,130,0,0,0,0,0,130,0,130,130,130,0
2021HU0003710,84,1,0,1,1,3100902,115,0,0,0,0,0,115,0,0,0,115,0
2021HU0004053,89,0,0,0,0,3100200,13,0,0,0,0,0,13,0,0,13,0,0
2021HU0004064,392,0,0,0,0,3100801,73,0,0,0,0,0,73,0,0,73,0,0
2021HU0004213,435,0,0,0,0,3100901,152,0,0,0,0,0,152,0,152,152,0,0
2021HU0004672,260,0,0,0,0,3100801,220,0,0,0,0,0,220,0,0,0,0,0
2021HU0004734,0,0,0,1,1,3100901,486,0,0,0,0,0,486,0,0,0,486,0
2021HU0004965,224,0,0,0,0,3100600,20,0,0,0,0,0,20,0,0,20,0,0
2021HU0005169,135,0,0,1,0,3100200,53,0,0,0,0,0,53,0,0,0,0,0
2021HU0005236,487,0,0,0,0,3100901,33,0,0,0,0,0,33,0,0,0,0,0
2021HU0005643,99,0,1,1,1,3100400,77,0,0,0,0,0,77,0,0,0,77,0
2021HU0005799,501,0,0,0,0,3100802,90,0,0,0,0,0,90,0,0,0,0,0
2021HU0006302,251,0,0,0,0,3100600,23,0,0,0,0,0,23,0,0,23,0,0
2021HU0006467,474,0,0,0,0,3100100,161,0,161,0,0,0,161,0,0,161,0,0
2021HU0006598,402,0,0,0,0,3100903,141,0,0,0,0,0,141,0,0,0,0,0
2021HU0006717,336,0,1,1,0,3100400,14,0,0,0,0,0,14,0,0,14,14,0
2021HU0006838,81,0,0,0,0,3100200,192,0,0,0,0,0,192,0,192,192,0,0
2021HU0007005,501,0,0,0,0,3100400,24,0,0,0,0,0,24,0,0,0,24,0
