SERIALNO,POVPIP,has_pap,has_ssip,has_hins4,has_snap,PUMA_person,WGTP,American Indian and Alaska Native,Asian,Black or African American,Native Hawaiian,Pacific Islander,White,Hispanic or Latino,Veteran,Elderly,DIS,English less than very well
2021HU0000238,254,0,0,0,0,0102200,42,0,0,42,0,0,0,0,42,42,42,0
2021HU0000270,491,0,0,0,0,0102300,30,0,0,30,0,0,0,0,0,0,30,0
2021HU0000310,114,0,0,0,0,0102703,58,0,0,0,0,0,58,0,0,58,0,0
2021HU0000332,191,0,0,1,0,0100900,158,0,0,158,0,0,0,0,0,0,158,0
2021HU0000396,38,0,1,1,1,0100700,45,0,0,0,0,0,45,0,0,45,45,0
2021HU0000403,221,0,0,0,0,0102300,66,0,0,0,0,0,66,0,0,0,0,0
2021HU0000449,75,0,0,1,0,0100400,12,0,0,0,0,0,12,0,0,0,0,0
2021HU0000753,137,0,0,1,0,0100400,18,0,0,0,0,0,0,18,0,0,0,18
2021HU0000771,210,0,0,0,0,0100900,45,0,0,0,0,0,45,0,0,45,0,0
2021HU0000827,501,0,0,0,0,0102300,28,0,0,0,0,0,28,0,0,0,0,0
2021HU0001099,311,0,0,0,0,0100500,9,0,0,0,0,0,9,0,0,9,9,0
2021HU0001152,75,0,1,1,1,0102200,47,0,0,47,0,0,0,0,0,0,47,0
2021HU0001310,103,0,0,0,0,0100400,118,0,0,0,0,0,118,0,0,0,118,0
2021HU0001603,0,0,0,1,0,0100500,324,0,0,0,0,0,324,0,0,0,0,0
2021HU0001627,501,0,0,0,0,0101400,100,0,0,0,0,0,100,0,0,0,0,0
2021HU0001790,95,0,1,1,1,0101304,238,0,0,238,0,0,0,0,0,0,238,0
2021HU0001801,38,0,0,0,0,0100302,49,0,0,0,0,0,49,0,0,49,0,0
2021HU0001805,139,0,0,0,0,0101000,80,0,0,80,0,0,0,0,0,0,0,0
2021HU0001917,501,0,0,0,0,0102600,351,0,0,0,0,0,351,0,0,351,0,0
2021HU0001990,282,0,0,0,0,0101800,107,0,0,107,0,0,0,0,0,0,107,0
2021HU0002076,406,0,0,0,0,0102500,19,0,0,19,0,0,0,0,0,0,0,0
2021HU0002092,501,0,0,0,0,0100500,11,0,0,0,0,0,11,0,0,11,0,0
2021HU0002144,496,0,0,0,0,0100200,82,0,0,0,0,0,82,0,82,82,0,0
2021HU0002200,157,0,0,0,0,0101304,107,0,0,107,0,0,0,0,0,107,0,0
2021HU0002261,28,0,1,1,1,0101000,35,0,0,0,0,0,35,0,0,35,35,0
2021HU0002287,293,0,0,0,0,0100800,92,0,0,0,0,0,92,0,0,92,92,0
2021HU0002298,207,0,0,1,0,0100100,11,0,0,0,0,0,11,0,0,0,0,0
2021HU0002363,501,0,0,0,0,0102702,75,0,0,0,0,0,75,0,0,75,75,0
2021HU0002377,33,0,1,1,1,0102701,37,0,0,37,0,0,0,0,0,37,0,0
2021HU0002429,164,0,0,0,0,0100301,103,0,0,0,0,0,103,0,0,103,103,0
2021HU0002483,42,0,0,0,1,0101700,35,0,0,35,0,0,0,0,0,35,0,0
2021HU0002575,501,0,0,0,0,0101200,351,0,0,351,0,0,0,0,0,0,0,0
2021HU0002671,209,0,0,0,0,0101400,122,0,0,0,0,0,122,0,0,122,122,0
2021HU0002701,501,0,0,0,0,0100600,64,0,0,0,0,0,64,0,0,0,0,0
2021HU0002749,501,0,0,0,0,0100302,243,243,0,0,0,0,243,0,0,243,0,0
2021HU0002782,365,0,0,0,0,0100900,60,0,0,0,0,0,60,0,0,60,0,0
2021HU0003029,480,0,0,0,0,0101100,69,0,0,0,0,0,69,0,0,0,0,0
2021HU0003064,179,0,0,1,1,0102200,45,0,0,45,0,0,0,0,0,45,45,0
2021HU0003090,43,0,0,0,0,0100200,108,0,0,108,0,0,108,0,0,108,0,0
2021HU0003183,501,0,0,0,0,0102200,6,0,0,0,0,0,6,0,0,6,0,0
2021HU0003206,501,0,0,0,0,0100301,78,0,0,0,0,0,78,0,0,0,0,0
2021HU0003216,127,0,0,0,0,0101400,58,0,0,0,0,0,58,0,0,0,0,0
2021HU0003227,501,0,0,0,0,0102400,13,0,0,0,0,0,13,0,0,0,0,0
2021HU0003323,95,0,0,1,1,0101100,49,0,0,49,0,0,0,0,0,49,49,0
2021HU0003349,258,0,0,0,0,0102000,280,0,0,0,0,0,280,0,0,0,0,0
2021HU0003510,241,0,0,0,0,0102500,18,0,0,0,0,0,18,0,0,18,0,0
2021HU0003599,501,0,0,0,0,0101304,130,0,0,0,0,0,130,0,0,130,0,0
2021HU0003622,501,0,0,0,0,0100500,120,0,0,0,0,0,120,0,120,120,120,0
2021HU0003667,501,0,0,1,0,0101302,66,0,0,0,0,0,66,0,0,0,66,0
2021HU0003744,102,0,0,0,0,0100100,289,0,0,0,0,0,289,0,0,0,0,0
2021HU0003785,165,0,1,1,1,0102200,22,0,0,0,0,0,22,0,0,0,22,0
2021HU0003803,395,0,0,0,0,0101100,51,0,0,0,0,0,51,0,0,0,0,0
2021HU0004068,293,0,0,0,0,0102300,45,0,0,0,0,0,45,0,0,45,0,0
2021HU0004083,282,0,0,0,0,0101305,326,0,0,0,0,0,326,0,0,326,326,0
2021HU0004232,501,0,0,0,0,0102600,119,0,0,0,0,0,119,0,0,0,0,0
2021HU0004284,501,0,0,0,0,0102500,51,0,0,0,0,0,51,0,51,51,51,0
2021HU0004375,501,0,0,0,0,0100700,260,0,260,0,0,0,260,0,0,0,0,0
2021HU0004525,382,0,0,0,0,0100500,29,0,0,0,0,0,29,29,0,0,0,0
2021HU0004712,211,0,0,0,0,0102702,210,0,0,210,0,0,0,0,0,210,210,0
2021HU0004783,131,0,0,0,0,0101600,51,0,51,0,0,0,0,0,0,0,51,0
2021HU0004853,1,0,0,1,1,0101100,28,0,0,28,0,0,0,0,0,0,0,0
2021HU0004854,501,0,0,0,0,0100302,75,0,0,0,0,0,75,0,0,75,0,0
2021HU0004943,254,1,0,1,1,0102000,111,0,0,111,0,0,0,0,0,111,111,0
2021HU0005216,395,0,0,0,0,0101500,78,0,0,78,0,0,0,0,0,78,78,0
2021HU0005290,68,0,1,1,1,0102400,242,0,0,242,0,0,0,0,0,0,242,0
2021HU0005319,258,0,0,0,0,0101800,225,0,0,225,0,0,0,0,0,0,0,0
2021HU0005358,501,0,0,0,0,0101302,45,0,0,0,0,0,45,0,0,45,0,0
2021HU0005463,501,0,0,1,0,0100301,106,0,0,106,0,0,0,0,0,106,0,0
2021HU0005521,222,0,0,1,0,0102702,37,0,37,0,0,0,37,0,0,0,37,0
2021HU0005536,407,0,0,0,0,0100100,118,0,0,0,0,0,118,0,0,0,0,0
2021HU0005581,110,0,0,0,0,0102500,52,0,0,52,0,0,0,0,0,0,0,0
2021HU0005610,210,0,0,1,1,0101305,73,0,0,73,0,0,0,0,0,73,0,0
2021HU0005749,222,0,0,0,0,0101200,94,0,0,0,0,0,94,0,0,0,0,0
2021HU0005914,396,0,0,0,0,0101304,85,0,0,0,0,0,85,0,0,0,0,0
2021HU0005931,220,0,0,1,1,0101302,123,0,0,123,0,0,0,0,0,0,123,0
2021HU0005940,82,0,0,0,0,0102703,388,0,0,0,0,0,388,0,0,388,0,0
2021HU0006112,158,0,0,0,0,0101000,8,0,0,0,0,0,8,0,0,0,8,0
2021HU0006161,66,0,1,1,1,0101000,52,0,0,52,0,0,0,0,0,0,52,0
2021HU0006311,143,0,0,0,0,0101305,190,0,0,190,0,0,0,0,0,0,0,0
2021HU0006340,208,0,0,0,0,0101700,21,0,0,0,0,0,21,0,21,21,0,0
2021HU0006403,501,0,0,0,0,0100500,114,0,0,0,0,0,114,0,0,114,0,0
2021HU0006438,501,0,0,0,0,0101304,167,0,0,0,0,0,167,0,0,167,0,0
2021HU0006453,101,0,0,1,0,0101000,16,0,0,0,0,0,0,16,0,0,0,16
2021HU0006466,8,0,0,1,0,0102500,21,0,0,0,0,0,21,0,0,0,21,0
2021HU0006511,130,0,1,1,1,0101305,48,0,0,48,0,0,0,0,0,48,48,0
2021HU0006560,501,0,0,0,0,0102500,32,0,0,0,0,0,32,0,0,0,0,0
2021HU0006565,501,0,0,0,0,0102000,93,0,0,0,0,0,93,0,0,0,0,0
2021HU0006591,501,0,0,0,0,0101304,102,0,0,0,0,0,102,0,102,102,102,0
2021HU0006601,317,0,0,0,0,0101200,61,0,0,0,0,0,61,0,0,61,0,0
2021HU0006615,175,0,0,0,0,0101400,330,0,0,0,0,0,330,0,0,0,330,0
2021HU0006641,434,0,0,0,0,0102500,21,0,0,0,0,0,21,0,0,0,0,0
2021HU0006679,501,0,0,0,0,0100600,13,0,0,0,0,0,13,0,0,0,13,0
2021HU0006875,232,0,0,0,0,0102500,17,0,0,0,0,0,17,0,0,17,0,0
2021HU0006884,501,0,0,0,0,0101700,26,26,0,0,0,0,26,0,0,0,0,0
2021HU0007043,485,0,0,1,0,0100100,42,0,0,0,0,0,42,42,0,0,42,0
2021HU0007126,165,0,0,0,0,0101000,40,0,0,0,0,0,40,0,0,0,0,0
2021HU0007145,179,0,0,0,0,0100600,14,0,0,0,0,0,14,0,0,0,0,0
2021HU0007338,286,0,0,0,0,0101200,93,0,0,0,0,0,93,0,0,0,0,0
2021HU0007361,501,0,0,0,0,0101200,91,0,0,0,0,0,91,0,0,0,0,0
2021HU0007429,501,0,0,0,0,0100301,304,0,0,0,0,0,304,304,0,0,0,0
2021HU0007462,501,0,0,0,0,0101304,62,0,0,0,0,0,62,0,62,62,62,0
2021HU0007483,333,0,0,0,0,0102500,86,0,0,0,0,0,0,86,0,0,0,0
2021HU0007597,290,0,0,0,0,0100800,84,0,0,0,0,0,84,0,84,84,84,0
2021HU0007656,501,0,0,0,0,0101200,72,0,72,0,0,0,0,0,0,0,0,0
2021HU0007680,216,0,0,1,1,0100700,34,0,0,0,0,0,34,0,0,0,0,0
2021HU0007692,501,0,0,0,0,0102701,68,0,0,0,0,0,68,0,0,0,0,0
2021HU0007756,501,0,0,0,0,0102703,113,0,0,0,0,0,113,0,0,113,0,0
