SERIALNO,POVPIP,has_pap,has_ssip,has_hins4,has_snap,PUMA_person,WGTP,American Indian and Alaska Native,Asian,Black or African American,Native Hawaiian,Pacific Islander,White,Hispanic or Latino,Veteran,Elderly,DIS,English less than very well
2021HU0000026,0,0,0,0,0,4701400,319,0,0,0,0,0,319,0,0,0,319,0
2021HU0000028,0,0,0,0,0,4701700,14,0,0,0,0,0,14,0,0,14,0,0
2021HU0000052,347,0,0,0,0,4701100,26,0,0,0,0,0,26,0,0,0,26,0
2021HU0000081,139,0,0,0,0,4702001,47,0,0,47,0,0,0,0,0,0,0,0
2021HU0000127,114,0,0,1,1,4703100,25,0,0,25,0,0,0,0,0,0,0,0
2021HU0000182,250,0,0,0,0,4700200,47,0,0,0,0,0,47,0,0,0,0,0
2021HU0000196,352,0,0,1,0,4702200,94,0,0,0,0,0,94,0,0,0,0,0
2021HU0000233,215,0,0,0,0,4701300,36,36,0,0,0,0,36,0,0,0,0,0
2021HU0000252,401,0,0,0,0,4700500,102,0,0,0,0,0,102,0,102,0,0,0
2021HU0000264,314,0,0,1,1,4700100,16,0,0,0,0,0,16,0,0,16,16,0
2021HU0000271,501,0,0,0,0,4702401,329,0,0,0,0,0,329,0,329,0,0,0
2021HU0000300,208,0,0,0,0,4701200,45,0,0,45,0,0,45,0,0,0,0,0
2021HU0000314,154,0,0,1,1,4703207,19,0,0,0,0,0,0,19,0,0,0,19
2021HU0000352,0,0,0,0,0,4702001,77,0,0,0,0,0,77,0,0,0,77,0
2021HU0000358,117,0,0,0,0,4702402,159,0,0,0,0,0,159,0,0,0,0,0
2021HU0000380,501,0,0,0,0,4703204,104,0,0,0,0,0,104,0,0,0,104,0
2021HU0000384,220,0,0,0,0,4702100,130,0,0,0,0,0,130,0,0,0,0,0
2021HU0000387,225,0,0,0,0,4700300,102,0,0,0,0,0,102,102,0,0,0,0
2021HU0000395,501,0,0,0,0,4702401,83,0,0,0,0,0,83,0,0,83,0,0
2021HU0000432,390,0,0,0,0,4701000,205,0,0,0,0,0,205,0,0,0,0,0
2021HU0000498,501,0,0,0,0,4703204,94,0,0,94,0,0,94,0,0,0,0,0
2021HU0000515,220,0,0,0,0,4702504,27,27,27,0,0,0,27,0,27,27,0,0
2021HU0000546,121,0,0,0,1,4703000,109,0,0,0,0,0,109,0,0,109,109,0
2021HU0000619,37,0,1,1,1,4702502,267,0,0,267,0,0,267,0,0,0,0,267
2021HU0000622,501,0,0,0,0,4702002,88,0,0,0,0,0,88,0,0,0,0,0
2021HU0000662,496,0,0,0,1,4700700,51,0,0,0,0,0,51,0,0,0,0,0
2021HU0000677,443,0,0,0,0,4702003,23,23,0,0,0,0,23,0,0,0,0,0
2021HU0000708,328,0,0,0,0,4700500,69,0,0,0,0,0,69,0,0,69,0,0
2021HU0000944,339,0,0,0,0,4700300,197,0,0,0,0,0,197,197,0,0,0,0
2021HU0000953,77,0,0,1,1,4702502,59,0,59,0,0,0,0,0,0,0,59,59
2021HU0000961,74,0,0,1,1,4701601,60,0,0,60,0,0,0,0,0,60,60,0
2021HU0000971,28,0,0,0,0,4701603,65,0,0,0,0,0,65,0,0,0,0,0
2021HU0000982,107,0,0,0,0,4700400,62,0,0,0,0,0,62,0,0,62,0,0
2021HU0001045,271,0,0,1,0,4702001,207,0,0,207,0,0,0,0,0,0,0,0
2021HU0001065,287,0,0,0,0,4702100,112,0,0,0,0,0,112,0,0,0,0,0
2021HU0001095,383,0,0,0,0,4703100,69,0,0,0,0,0,69,0,69,0,0,0
2021HU0001155,244,0,0,0,0,4702003,460,0,0,0,0,0,460,0,0,460,0,0
2021HU0001255,501,0,0,0,0,4701604,82,0,0,0,0,0,82,0,0,0,0,0
2021HU0001317,358,0,0,0,0,4702600,262,0,0,0,0,0,0,262,0,0,262,262
2021HU0001335,107,0,0,0,0,4702001,58,0,0,0,0,0,58,0,0,58,58,0
