cd118,POVPIP,has_pap,has_ssip,has_hins4,has_snap,American Indian and Alaska Native,Asian,Black or African American,Native Hawaiian,Pacific Islander,White,Hispanic or Latino,Veteran,Elderly,DIS,English less than very well,WGTP
4701,0,0,0,0,0,0,0,0,0,0,975,0,0,0,0,0,975
4701,0,0,0,0,0,0,0,0,0,0,278,0,0,0,278,0,278
4701,0,0,0,0,0,0,0,0,0,0,921,0,0,921,0,0,921
4701,0,0,0,0,0,0,0,0,0,0,388,0,0,388,388,0,388
4701,0,0,0,0,0,0,0,0,0,0,63,0,63,0,0,0,63
4701,0,0,0,0,0,0,0,0,0,0,28,0,28,0,28,0,28
4701,0,0,0,0,0,0,0,0,0,0,70,0,70,70,0,0,70
4701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4701,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,5
4701,0,0,0,0,0,0,20,0,0,0,0,0,0,20,0,20,20
4701,0,0,0,0,1,0,0,0,0,0,322,0,0,0,0,0,322
4701,0,0,0,0,1,0,0,0,0,0,309,0,0,0,309,0,309
4701,0,0,0,0,1,0,0,0,0,0,518,0,0,518,518,0,518
4701,0,0,0,0,1,0,0,0,0,0,32,0,32,32,32,0,32
4701,0,0,0,0,1,0,0,14,0,0,14,0,0,14,14,0,14
4701,0,0,0,1,0,0,0,0,0,0,142,0,0,0,0,0,142
4701,0,0,0,1,0,0,0,0,0,0,185,0,0,0,185,0,185
4701,0,0,0,1,0,0,0,0,0,0,141,0,0,141,141,0,141
4701,0,0,0,1,0,0,0,29,0,0,0,0,0,29,29,0,29
4701,0,0,0,1,0,0,0,138,0,0,0,0,138,138,0,0,138
4701,0,0,0,1,0,174,0,0,0,0,174,0,0,0,0,0,174
4701,0,0,0,1,0,36,0,0,0,0,36,0,0,0,36,0,36
4701,0,0,0,1,1,0,0,0,0,0,788,0,0,0,0,0,788
4701,0,0,0,1,1,0,0,0,0,0,637,0,0,0,637,0,637
4701,0,0,0,1,1,0,0,0,0,0,127,0,0,127,0,0,127
4701,0,0,0,1,1,0,0,0,0,0,125,0,0,125,125,0,125
4701,0,0,0,1,1,0,0,0,0,0,261,261,0,0,0,261,261
4701,0,0,0,1,1,0,0,45,0,0,0,0,0,0,0,0,45
4701,0,0,0,1,1,0,0,229,0,0,229,0,0,0,0,0,229
4701,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,1
4701,0,0,0,1,1,23,0,0,0,0,23,0,0,0,0,0,23
4701,0,0,0,1,1,99,0,0,0,0,99,0,0,0,99,0,99
4701,1,0,0,1,0,0,0,0,0,0,2,0,0,0,2,0,2
4701,1,0,0,1,1,0,0,0,0,0,170,0,0,0,0,0,170
4701,1,0,0,1,1,0,0,0,0,0,89,89,0,89,89,0,89
4701,1,1,0,1,1,0,0,0,0,0,1,0,0,0,1,0,1
4701,2,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
4701,2,0,0,0,1,0,0,0,0,0,36,0,0,0,36,0,36
4701,2,0,0,1,1,0,0,0,0,0,126,0,0,0,126,0,126
4701,3,0,0,1,0,0,0,0,0,0,35,0,35,35,35,0,35
