state,POVPIP,has_pap,has_ssip,has_hins4,has_snap,American Indian and Alaska Native,Asian,Black or African American,Native Hawaiian,Pacific Islander,White,Hispanic or Latino,Veteran,Elderly,DIS,English less than very well,WGTP
21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79
21,0,0,0,0,0,0,0,0,0,0,0,105,0,0,0,0,105
21,0,0,0,0,0,0,0,0,0,0,5794,0,0,0,0,0,5794
21,0,0,0,0,0,0,0,0,0,0,270,0,0,0,0,270,270
21,0,0,0,0,0,0,0,0,0,0,1142,0,0,0,1142,0,1142
21,0,0,0,0,0,0,0,0,0,0,2265,0,0,2265,0,0,2265
21,0,0,0,0,0,0,0,0,0,0,1632,0,0,1632,1632,0,1632
21,0,0,0,0,0,0,0,0,0,0,41,0,0,41,41,41,41
21,0,0,0,0,0,0,0,0,0,0,120,0,120,120,0,0,120
21,0,0,0,0,0,0,0,0,0,0,438,0,438,438,438,0,438
21,0,0,0,0,0,0,0,0,0,0,221,221,0,0,0,0,221
21,0,0,0,0,0,0,0,0,0,0,374,374,0,0,0,374,374
21,0,0,0,0,0,0,0,0,0,0,40,40,0,40,0,0,40
21,0,0,0,0,0,0,0,0,0,0,140,140,0,140,140,0,140
21,0,0,0,0,0,0,0,145,0,0,0,0,0,0,0,0,145
21,0,0,0,0,0,0,0,346,0,0,0,0,0,346,0,0,346
21,0,0,0,0,0,0,0,18,0,0,0,0,18,0,0,0,18
21,0,0,0,0,0,0,0,414,0,0,0,414,0,0,0,414,414
21,0,0,0,0,0,0,0,17,0,0,17,0,0,0,0,0,17
21,0,0,0,0,0,0,113,0,0,0,0,0,0,0,0,0,113
21,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,30,30
21,0,0,0,0,0,0,86,86,86,0,0,0,0,0,0,0,86
21,0,0,0,0,0,278,0,0,0,0,0,0,0,0,0,0,278
21,0,0,0,0,0,18,0,0,0,0,18,0,18,18,18,0,18
21,0,0,0,0,0,67,0,67,0,0,67,67,0,0,0,0,67
21,0,0,0,0,1,0,0,0,0,0,66,0,0,0,66,0,66
21,0,0,0,0,1,0,0,0,0,0,129,0,0,129,0,0,129
21,0,0,0,0,1,0,0,0,0,0,76,0,0,76,76,0,76
21,0,0,0,0,1,0,0,382,0,0,0,0,382,0,382,0,382
21,0,0,0,1,0,0,0,0,0,0,0,46,0,0,0,0,46
21,0,0,0,1,0,0,0,0,0,0,3096,0,0,0,0,0,3096
21,0,0,0,1,0,0,0,0,0,0,3475,0,0,0,3475,0,3475
21,0,0,0,1,0,0,0,0,0,0,1122,0,0,1122,0,0,1122
21,0,0,0,1,0,0,0,0,0,0,995,0,0,995,995,0,995
21,0,0,0,1,0,0,0,0,0,0,265,0,265,0,0,0,265
21,0,0,0,1,0,0,0,0,0,0,574,0,574,0,574,0,574
21,0,0,0,1,0,0,0,0,0,0,93,93,0,0,0,0,93
21,0,0,0,1,0,0,0,1396,0,0,0,0,0,0,0,0,1396
21,0,0,0,1,0,0,0,128,0,0,0,0,0,0,128,0,128
21,0,0,0,1,0,0,0,74,0,0,0,0,0,74,0,0,74
21,0,0,0,1,0,0,0,43,0,0,0,0,43,43,0,0,43
21,0,0,0,1,0,0,0,456,0,0,456,0,0,0,0,0,456
21,0,0,0,1,0,0,0,108,0,0,108,0,0,0,108,0,108
21,0,0,0,1,0,0,131,0,0,0,131,0,131,0,0,0,131
21,0,0,0,1,0,196,0,0,0,0,196,0,0,0,196,0,196
21,0,0,0,1,0,36,0,0,0,0,36,0,0,36,0,0,36
21,0,0,0,1,0,97,0,0,0,0,97,0,0,97,97,0,97
21,0,0,0,1,0,199,0,0,0,0,199,199,0,0,0,0,199
21,0,0,0,1,0,24,0,24,0,0,24,0,0,0,24,0,24
21,0,0,0,1,1,0,0,0,0,0,0,214,0,0,0,214,214
21,0,0,0,1,1,0,0,0,0,0,3188,0,0,0,0,0,3188
21,0,0,0,1,1,0,0,0,0,0,5496,0,0,0,5496,0,5496
21,0,0,0,1,1,0,0,0,0,0,445,0,0,445,0,0,445
21,0,0,0,1,1,0,0,0,0,0,650,0,0,650,650,0,650
21,0,0,0,1,1,0,0,0,0,0,337,0,337,0,0,0,337
21,0,0,0,1,1,0,0,0,0,0,99,0,99,0,99,0,99
21,0,0,0,1,1,0,0,0,0,0,38,0,38,38,0,0,38
21,0,0,0,1,1,0,0,0,0,0,218,0,218,218,218,0,218
21,0,0,0,1,1,0,0,0,0,0,351,351,0,0,0,0,351
21,0,0,0,1,1,0,0,0,0,0,169,169,0,0,0,169,169
21,0,0,0,1,1,0,0,1197,0,0,0,0,0,0,0,0,1197
21,0,0,0,1,1,0,0,443,0,0,0,0,0,0,443,0,443
21,0,0,0,1,1,0,0,76,0,0,0,0,0,76,76,0,76
21,0,0,0,1,1,78,0,0,0,0,0,0,0,0,0,0,78
21,0,0,0,1,1,53,0,0,0,0,0,0,0,53,53,0,53
21,0,0,0,1,1,187,0,0,0,0,187,0,0,0,187,0,187
21,0,0,0,1,1,403,0,0,0,0,403,0,0,403,403,0,403
21,0,0,0,1,1,619,0,619,0,0,0,0,0,0,619,0,619
21,0,0,0,1,1,45,0,45,0,0,45,45,0,0,0,0,45
21,0,0,1,1,0,0,0,0,0,0,105,0,0,105,105,0,105
21,0,0,1,1,0,99,0,0,0,0,99,0,0,0,99,0,99
21,0,0,1,1,1,0,0,0,0,0,391,0,0,0,391,0,391
21,0,0,1,1,1,0,0,0,0,0,28,0,0,28,0,0,28
21,0,0,1,1,1,0,0,0,0,0,109,0,0,109,109,0,109
21,0,0,1,1,1,392,0,0,0,0,392,0,392,392,392,0,392
21,0,1,0,1,1,0,0,0,0,0,236,0,0,0,0,0,236
21,0,1,0,1,1,0,0,0,0,0,96,0,0,96,0,0,96
21,0,1,0,1,1,0,0,0,0,0,13,0,0,13,13,0,13
21,0,1,0,1,1,0,0,59,0,0,0,0,0,0,59,0,59
21,1,0,0,0,0,0,0,0,0,0,328,0,0,0,0,0,328
21,1,0,0,0,0,0,0,0,0,0,32,0,0,32,32,0,32
21,1,0,0,1,0,0,0,0,0,0,113,0,0,0,0,0,113
21,1,0,0,1,1,0,0,0,0,0,15,0,0,0,15,0,15
21,1,0,0,1,1,0,0,7,0,0,0,0,0,0,0,0,7
21,1,0,0,1,1,0,0,28,0,0,0,0,0,0,28,0,28
21,1,0,0,1,1,14,0,0,0,0,14,0,0,0,0,0,14
21,1,1,0,1,0,0,0,0,0,0,88,0,0,0,88,0,88
21,1,1,0,1,1,0,0,0,0,0,14,0,0,0,14,0,14
