cd118,POVPIP,has_pap,has_ssip,has_hins4,has_snap,American Indian and Alaska Native,Asian,Black or African American,Native Hawaiian,Pacific Islander,White,Hispanic or Latino,Veteran,Elderly,DIS,English less than very well,WGTP
2501,0,0,0,0,0,0,0,0,0,0,0,124,0,0,0,0,124
2501,0,0,0,0,0,0,0,0,0,0,411,0,0,0,0,0,411
2501,0,0,0,0,0,0,0,0,0,0,187,0,0,0,0,187,187
2501,0,0,0,0,0,0,0,0,0,0,110,0,0,0,110,110,110
2501,0,0,0,0,0,0,0,0,0,0,543,0,0,543,0,0,543
2501,0,0,0,0,0,0,0,0,0,0,86,0,0,86,0,86,86
2501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2501,0,0,0,0,0,0,0,0,0,0,103,0,103,103,0,0,103
2501,0,0,0,0,0,0,0,0,0,0,87,0,87,87,87,0,87
2501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2501,0,0,0,0,0,0,28,0,0,0,0,0,0,0,28,0,28
2501,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,3
2501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2501,0,0,0,0,1,0,0,0,0,0,56,0,0,0,0,0,56
2501,0,0,0,0,1,0,0,0,0,0,58,0,0,58,0,0,58
2501,0,0,0,0,1,0,0,0,0,0,113,0,0,113,113,0,113
2501,0,0,0,0,1,31,0,0,0,0,31,0,0,31,0,0,31
2501,0,0,0,1,0,0,0,0,0,0,282,0,0,0,0,0,282
2501,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2501,0,0,0,1,0,0,0,0,0,0,424,0,0,0,424,0,424
2501,0,0,0,1,0,0,0,0,0,0,37,0,0,37,0,0,37
2501,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2501,0,0,0,1,0,0,0,0,0,0,44,0,0,44,44,0,44
2501,0,0,0,1,0,0,0,0,0,0,32,0,32,32,0,0,32
2501,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2501,0,0,0,1,0,0,0,0,0,0,133,133,0,0,0,133,133
2501,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2501,0,0,0,1,0,0,0,0,0,0,78,78,0,78,0,78,78
2501,0,0,0,1,0,0,0,174,0,0,0,0,0,0,0,174,174
2501,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2501,0,0,0,1,0,0,49,0,0,0,0,0,0,0,49,0,49
2501,0,0,0,1,0,32,0,0,0,0,32,32,0,0,32,0,32
2501,0,0,0,1,1,0,0,0,0,0,0,31,0,0,31,0,31
2501,0,0,0,1,1,0,0,0,0,0,0,154,154,154,0,0,154
2501,0,0,0,1,1,0,0,0,0,0,116,0,0,0,0,0,116
2501,0,0,0,1,1,0,0,0,0,0,61,0,0,0,61,0,61
2501,0,0,0,1,1,0,0,0,0,0,25,0,0,25,0,0,25
2501,0,0,0,1,1,0,0,0,0,0,15,0,0,15,15,0,15
2501,0,0,0,1,1,0,0,0,0,0,11,0,11,0,0,0,11
