county,POVPIP,has_pap,has_ssip,has_hins4,has_snap,American Indian and Alaska Native,Asian,Black or African American,Native Hawaiian,Pacific Islander,White,Hispanic or Latino,Veteran,Elderly,DIS,English less than very well,WGTP
25001,0,0,0,0,0,0,0,0,0,0,195,0,0,0,0,0,195
25001,0,0,0,0,0,0,0,0,0,0,210,0,0,210,0,0,210
25001,0,0,0,0,0,0,0,0,0,0,547,0,0,547,547,0,547
25001,0,0,0,0,0,0,0,0,0,0,235,0,235,0,0,0,235
25001,0,0,0,0,0,0,0,0,0,0,24,0,24,24,24,0,24
25001,0,0,0,1,0,0,0,0,0,0,58,0,0,0,0,0,58
25001,0,0,0,1,0,0,0,0,0,0,49,0,0,49,0,0,49
25001,0,0,0,1,1,0,0,0,0,0,117,0,0,0,117,0,117
25001,0,0,0,1,1,0,0,0,0,0,1,0,1,1,1,0,1
25001,1,0,0,1,1,0,0,0,0,0,1,0,0,1,1,0,1
25001,2,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
25001,2,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1
25001,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
25001,4,0,0,1,1,0,0,0,0,0,62,0,62,0,0,0,62
25001,9,0,0,0,0,0,0,0,0,0,154,0,0,0,0,0,154
25001,11,0,0,0,0,0,0,0,0,0,207,0,0,207,0,0,207
25001,11,0,0,0,0,0,0,0,0,0,53,0,53,53,0,0,53
25001,11,0,0,1,1,0,0,0,0,0,58,0,0,58,58,0,58
25001,12,0,0,0,0,0,0,0,0,0,160,0,0,160,0,0,160
25001,12,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,1
25001,13,0,0,0,0,0,0,0,0,0,98,0,0,98,0,0,98
25001,13,0,0,0,0,0,0,0,0,0,51,0,51,51,0,0,51
25001,13,0,0,1,0,0,0,0,0,0,305,305,0,0,0,305,305
25001,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25001,14,0,0,1,0,0,0,0,0,0,30,0,0,30,30,0,30
25001,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25001,15,0,0,1,0,0,0,0,0,0,168,0,0,0,168,0,168
25001,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25001,16,1,0,1,0,0,72,0,0,0,0,0,0,0,0,0,72
25001,17,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
25001,17,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,1
25001,20,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
25001,21,0,0,0,0,0,0,0,0,0,36,0,0,36,0,0,36
25001,23,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
25001,23,0,0,0,0,0,0,49,0,0,0,0,0,49,0,0,49
25001,23,0,0,1,0,0,0,0,0,0,30,0,0,30,0,0,30
25001,28,0,0,0,0,0,0,0,0,0,41,0,0,41,41,0,41
25001,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25001,29,0,0,0,0,0,0,0,0,0,45,0,45,45,45,0,45
25001,31,0,0,0,0,0,0,0,0,0,45,0,0,45,0,0,45
25001,35,0,0,0,0,0,0,0,0,0,40,0,40,40,0,0,40
25001,37,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,1
25001,38,1,0,1,1,0,0,100,0,0,100,100,0,0,0,0,100
25001,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25001,42,0,0,1,0,0,0,0,0,0,52,0,0,52,0,0,52
25001,44,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
25001,44,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1
25001,44,0,1,1,0,0,0,0,0,0,69,0,0,0,69,0,69
25001,45,0,0,0,0,0,0,0,0,0,45,0,0,45,0,0,45
25001,49,0,0,0,0,0,0,0,0,0,93,0,0,93,0,0,93
25001,50,0,1,1,0,0,0,0,0,0,58,0,0,0,58,0,58
25001,51,0,0,0,1,0,0,0,0,0,89,0,0,89,0,0,89
25001,51,0,0,1,0,0,0,0,0,0,2,0,0,2,2,0,2
25001,52,0,0,1,0,0,0,0,0,0,46,0,0,46,46,0,46
25001,52,0,0,1,1,0,0,0,0,0,46,0,0,46,46,0,46
25001,52,0,1,1,0,0,0,0,0,0,95,0,0,0,0,0,95
25001,53,0,0,1,1,0,0,0,0,0,62,0,0,0,0,0,62
25001,55,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
25001,59,0,0,0,0,0,0,0,0,0,71,0,0,0,0,0,71
25001,61,0,0,0,0,0,0,0,0,0,28,0,0,28,0,0,28
25001,61,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
25001,62,0,1,1,1,0,0,0,0,0,57,0,0,57,0,0,57
25001,63,0,0,0,0,0,0,118,0,0,0,0,0,0,0,0,118
25001,64,1,1,1,1,0,0,74,0,0,74,0,0,0,0,0,74
25001,65,0,0,0,0,0,0,0,0,0,44,0,0,0,0,0,44
25001,66,0,0,0,0,0,0,0,0,0,201,0,0,0,201,0,201
25001,66,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
25001,66,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1
25001,66,0,1,1,1,0,0,0,0,0,212,0,0,0,212,0,212
25001,68,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
25001,68,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,1
25001,68,0,1,1,0,0,0,0,0,0,27,0,0,27,27,0,27
25001,68,0,1,1,1,0,0,167,0,0,0,0,167,0,167,0,167
25001,70,0,0,0,0,0,0,0,0,0,49,0,49,49,49,0,49
25001,71,0,1,1,0,0,0,0,0,0,176,0,0,0,0,0,176
25001,71,0,1,1,1,0,0,0,0,0,1,0,0,0,1,0,1
25001,73,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
25001,74,0,0,0,0,0,0,0,0,0,48,0,48,48,48,0,48
25001,74,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,1
25001,74,0,1,1,1,0,0,0,0,0,74,0,0,0,74,0,74
25001,75,0,0,0,0,0,0,0,0,0,23,0,23,23,23,0,23
25001,76,0,1,1,1,0,0,0,0,0,48,0,0,0,0,0,48
25001,77,0,1,1,1,0,0,0,0,0,56,0,0,0,0,0,56
25001,78,0,0,0,0,0,0,0,0,0,30,0,0,30,30,0,30
25001,78,0,0,1,1,0,0,0,0,0,99,0,0,0,0,0,99
25001,78,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
25001,79,0,0,0,0,0,0,0,0,0,123,0,0,123,0,0,123
25001,79,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
25001,80,0,0,0,0,0,0,0,0,0,88,0,0,88,0,0,88
25001,81,0,0,0,0,0,0,0,0,0,42,0,0,42,0,0,42
25001,81,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
25001,82,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2
25001,84,0,0,1,1,0,0,0,0,0,109,109,0,0,0,0,109
25001,84,0,1,1,1,0,0,0,0,0,56,0,0,56,56,0,56
