cd118,POVPIP,has_pap,has_ssip,has_hins4,has_snap,American Indian and Alaska Native,Asian,Black or African American,Native Hawaiian,Pacific Islander,White,Hispanic or Latino,Veteran,Elderly,DIS,English less than very well,WGTP
5401,0,0,0,0,0,0,0,0,0,0,0,207,0,0,0,0,207
5401,0,0,0,0,0,0,0,0,0,0,1144,0,0,0,0,0,1144
5401,0,0,0,0,0,0,0,0,0,0,316,0,0,0,316,0,316
5401,0,0,0,0,0,0,0,0,0,0,645,0,0,645,0,0,645
5401,0,0,0,0,0,0,0,0,0,0,326,0,0,326,326,0,326
5401,0,0,0,0,0,0,0,0,0,0,112,0,112,112,112,0,112
5401,0,0,0,0,0,0,0,0,0,0,86,86,0,0,0,0,86
5401,0,0,0,0,0,0,0,204,0,0,0,0,0,204,0,0,204
5401,0,0,0,0,0,0,0,123,0,0,0,0,0,123,123,0,123
5401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5401,0,0,0,0,0,0,0,133,0,0,133,0,133,133,133,0,133
5401,0,0,0,0,0,0,87,0,0,0,0,0,0,0,0,0,87
5401,0,0,0,0,0,0,271,0,0,0,271,0,0,0,0,0,271
5401,0,0,0,0,0,0,133,0,0,0,133,0,0,0,133,0,133
5401,0,0,0,0,0,37,0,0,0,0,37,0,0,0,0,0,37
5401,0,0,0,0,0,206,0,0,0,0,206,0,0,206,206,0,206
5401,0,0,0,0,1,0,0,0,0,0,86,0,0,0,0,0,86
5401,0,0,0,0,1,0,0,0,0,0,113,0,0,113,113,0,113
5401,0,0,0,1,0,0,0,0,0,0,776,0,0,0,0,0,776
5401,0,0,0,1,0,0,0,0,0,0,127,0,0,0,127,0,127
5401,0,0,0,1,0,0,0,0,0,0,233,0,0,233,0,0,233
5401,0,0,0,1,0,0,0,0,0,0,71,0,0,71,71,0,71
5401,0,0,0,1,0,0,0,0,0,0,51,0,51,51,0,0,51
5401,0,0,0,1,0,0,0,0,0,0,81,81,0,0,0,0,81
5401,0,0,0,1,0,0,0,52,0,0,52,0,0,0,52,0,52
5401,0,0,0,1,1,0,0,0,0,0,1337,0,0,0,0,0,1337
5401,0,0,0,1,1,0,0,0,0,0,234,0,0,0,0,234,234
5401,0,0,0,1,1,0,0,0,0,0,2482,0,0,0,2482,0,2482
5401,0,0,0,1,1,0,0,0,0,0,137,0,0,137,0,0,137
5401,0,0,0,1,1,0,0,0,0,0,453,0,0,453,453,0,453
5401,0,0,0,1,1,0,0,0,0,0,611,0,611,0,611,0,611
5401,0,0,0,1,1,0,0,0,0,0,41,0,41,41,0,0,41
5401,0,0,0,1,1,0,0,0,0,0,397,397,0,397,397,0,397
5401,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,1,1
5401,0,0,0,1,1,0,0,59,0,0,0,0,0,0,0,0,59
5401,0,0,0,1,1,0,0,165,0,0,0,0,0,0,165,0,165
5401,0,0,0,1,1,0,0,3,0,0,0,0,3,3,3,0,3
5401,0,0,0,1,1,0,0,57,0,0,57,0,0,0,0,0,57
5401,0,0,0,1,1,0,108,0,0,0,0,0,0,0,0,0,108
5401,0,0,0,1,1,3,0,0,0,0,3,0,0,0,3,0,3
5401,0,0,0,1,1,195,0,0,0,0,195,0,0,195,195,0,195
5401,0,0,0,1,1,357,0,357,0,0,357,0,0,0,0,0,357
5401,0,0,1,1,0,0,0,0,0,0,167,0,0,0,167,0,167
5401,0,0,1,1,1,0,0,0,0,0,2,0,2,2,2,0,2
5401,0,0,1,1,1,0,0,77,0,0,77,0,0,0,77,0,77
5401,0,1,0,1,0,0,0,0,0,0,20,0,0,0,20,0,20
5401,1,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,30
5401,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5401,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
5401,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
5401,2,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,5
5401,2,0,0,1,0,0,0,0,0,0,214,0,0,0,0,0,214
5401,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5401,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
5401,2,0,0,1,1,0,0,0,0,0,96,0,0,0,96,0,96
5401,2,0,0,1,1,0,0,0,0,0,110,0,110,0,110,0,110
5401,2,0,0,1,1,13,0,0,0,0,13,0,0,0,0,0,13
5401,2,1,0,1,1,0,0,0,0,0,17,0,0,0,17,0,17
5401,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4
5401,3,0,0,1,0,0,0,0,0,0,74,0,0,0,74,0,74
5401,3,0,0,1,1,0,0,0,0,0,2,0,0,2,0,0,2
5401,3,1,0,1,1,0,0,278,0,0,0,0,0,0,278,0,278
5401,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5401,4,0,0,1,1,0,0,0,0,0,2,0,0,2,0,0,2
5401,5,0,0,0,1,0,0,0,0,0,118,0,0,0,0,0,118
5401,5,0,0,1,1,0,0,0,0,0,133,0,0,0,0,0,133
5401,5,0,0,1,1,0,0,607,0,0,0,0,0,0,0,0,607
5401,6,0,0,0,0,0,0,0,0,0,52,0,52,0,0,0,52
5401,6,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
5401,6,0,0,1,0,0,0,0,0,0,60,0,0,0,0,0,60
5401,6,0,0,1,0,0,0,0,0,0,26,0,0,26,0,0,26
5401,6,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1
5401,6,0,0,1,1,0,0,0,0,0,376,0,0,0,0,0,376
5401,6,0,0,1,1,0,0,2,0,0,0,0,0,0,0,0,2
5401,6,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
5401,7,0,0,0,0,0,0,0,0,0,13,0,0,0,13,0,13
5401,7,0,0,0,0,0,0,0,0,0,144,0,0,144,144,0,144
5401,7,0,0,0,0,0,0,43,0,0,0,0,0,0,0,0,43
5401,7,0,0,1,0,0,0,0,0,0,77,0,0,77,77,0,77
5401,7,0,0,1,1,0,0,0,0,0,504,0,0,0,504,0,504
5401,7,0,0,1,1,272,0,272,0,0,272,0,0,0,272,0,272
5401,7,0,1,1,1,0,0,0,0,0,194,0,0,0,194,0,194
5401,7,1,0,1,1,0,0,0,0,0,349,0,0,0,0,0,349
5401,8,0,0,0,0,0,0,0,0,0,129,0,0,0,129,0,129
5401,8,0,0,0,0,0,0,0,0,0,35,0,0,35,0,0,35
5401,8,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
5401,8,0,0,1,1,0,0,0,0,0,254,0,0,254,254,0,254
5401,8,1,0,1,1,0,0,0,0,0,27,0,0,0,27,0,27
5401,9,0,0,0,0,51,0,0,0,0,51,0,0,0,51,0,51
5401,9,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1
5401,9,0,0,1,0,0,0,0,0,0,266,0,0,0,0,0,266
5401,9,0,0,1,0,0,0,0,0,0,256,0,0,0,256,0,256
5401,9,0,0,1,1,0,0,0,0,0,45,0,0,0,0,0,45
5401,9,0,0,1,1,0,152,152,0,0,152,152,0,0,152,0,152
5401,9,1,0,1,1,0,0,0,0,0,2,0,0,0,2,0,2
5401,10,0,0,0,0,0,0,0,0,0,45,0,0,45,0,0,45
5401,10,0,0,0,0,0,0,198,0,0,0,0,0,198,0,0,198
5401,10,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
5401,10,0,0,1,1,0,0,0,0,0,11,0,0,11,11,0,11
5401,10,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,1
5401,10,1,0,1,1,0,0,0,0,0,126,0,0,0,0,0,126
5401,11,0,0,0,0,0,0,0,0,0,85,0,0,85,0,0,85
5401,11,0,0,0,0,0,0,0,0,0,193,0,0,193,193,0,193
5401,11,0,0,1,0,0,0,0,0,0,80,0,0,80,80,0,80
5401,11,0,0,1,1,0,0,0,0,0,35,0,0,0,35,0,35
5401,11,0,0,1,1,0,35,0,0,0,35,0,0,0,0,0,35
5401,11,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5401,11,1,0,0,1,0,0,0,0,0,84,0,84,84,0,0,84
5401,11,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5401,11,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5401,12,0,0,0,0,0,0,0,0,0,140,0,0,140,0,0,140
5401,12,0,0,0,0,0,0,0,0,0,54,0,0,54,54,0,54
5401,12,0,0,1,1,0,0,0,0,0,1,0,0,1,1,0,1
5401,12,1,0,1,1,0,0,0,0,0,3,0,0,0,3,0,3
5401,13,0,0,0,0,0,0,0,0,0,149,0,0,0,0,0,149
5401,13,0,0,0,1,0,0,23,0,0,0,0,0,23,23,0,23
5401,13,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,1
5401,13,1,0,1,1,0,0,0,0,0,80,0,0,0,0,0,80
5401,13,1,0,1,1,0,0,0,0,0,84,0,0,0,84,0,84
5401,14,0,0,0,0,0,0,0,0,0,48,0,48,48,48,0,48
5401,14,0,0,0,1,0,0,0,0,0,570,0,0,0,0,0,570
5401,14,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
5401,14,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5401,14,0,0,1,1,0,0,0,0,0,20,0,0,0,20,0,20
5401,14,0,0,1,1,0,0,0,0,0,56,0,0,56,56,0,56
5401,14,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
5401,15,0,0,0,0,0,0,0,0,0,120,0,0,0,120,0,120
5401,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5401,15,0,0,0,0,0,0,0,0,0,54,0,0,54,54,0,54
5401,16,0,0,0,0,0,0,0,0,0,166,0,0,0,0,0,166
5401,16,0,0,0,0,0,0,0,0,0,79,0,0,79,0,0,79
5401,16,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1
5401,16,0,0,1,1,0,0,0,0,0,57,0,0,0,0,0,57
5401,16,0,0,1,1,0,0,0,0,0,75,0,0,0,75,0,75
5401,16,0,1,1,0,0,0,0,0,0,2,0,0,0,2,0,2
5401,17,0,0,0,0,0,0,0,0,0,80,0,0,80,0,0,80
5401,17,0,0,1,0,0,0,0,0,0,40,0,0,0,40,0,40
5401,17,0,0,1,0,0,0,49,0,0,0,0,0,49,0,0,49
5401,17,0,0,1,1,0,0,0,0,0,68,0,0,0,68,0,68
5401,17,0,0,1,1,0,0,0,0,0,1,0,1,1,0,0,1
5401,17,1,0,1,1,0,0,0,0,0,119,0,0,0,0,0,119
5401,18,0,0,1,1,0,0,0,0,0,56,0,0,0,56,0,56
5401,18,0,0,1,1,79,0,79,0,0,0,79,0,0,0,0,79
5401,18,1,0,1,1,0,0,0,0,0,2,0,0,0,0,0,2
5401,18,1,0,1,1,0,0,0,0,0,64,0,0,0,64,0,64
5401,19,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
5401,19,0,0,0,0,0,0,0,0,0,106,0,0,106,106,0,106
5401,19,0,0,0,1,0,0,0,0,0,4,0,0,0,0,0,4
5401,19,0,0,1,0,0,0,71,0,0,0,0,0,71,71,0,71
5401,19,0,1,1,1,0,0,0,0,0,74,0,0,0,0,0,74
5401,19,1,0,1,1,0,0,0,0,0,188,0,0,0,0,0,188
5401,20,0,0,1,0,0,0,0,0,0,91,0,0,0,0,0,91
5401,20,0,1,1,1,0,0,0,0,0,36,0,0,0,36,0,36
5401,21,0,0,0,0,0,0,0,0,0,58,0,0,58,0,0,58
5401,21,0,0,0,0,0,0,0,0,0,11,0,0,11,11,0,11
5401,21,0,0,1,0,0,0,0,0,0,631,0,0,0,0,0,631
5401,21,0,0,1,1,0,0,0,0,0,225,0,0,0,0,0,225
5401,22,0,0,0,0,0,0,0,0,0,135,0,0,0,0,0,135
5401,22,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1
5401,22,0,0,1,0,0,0,0,0,0,80,0,0,80,0,0,80
5401,22,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1
5401,22,0,0,1,1,0,0,0,0,0,109,0,0,0,109,0,109
5401,22,0,0,1,1,0,0,0,0,0,4,4,0,0,0,0,4
5401,23,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,2
5401,23,0,0,1,0,0,0,0,0,0,3,0,0,3,0,0,3
5401,23,0,0,1,1,0,0,0,0,0,273,0,0,0,0,0,273
5401,23,0,0,1,1,1,0,0,0,0,1,1,0,0,1,0,1
5401,24,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4
