puma22,POVPIP,has_pap,has_ssip,has_hins4,has_snap,American Indian and Alaska Native,Asian,Black or African American,Native Hawaiian,Pacific Islander,White,Hispanic or Latino,Veteran,Elderly,DIS,English less than very well,WGTP
5400100,0,0,0,0,0,0,0,0,0,0,47,0,0,0,0,0,47
5400100,0,0,0,0,0,0,0,0,0,0,89,0,0,0,89,0,89
5400100,0,0,0,0,0,0,0,0,0,0,60,0,0,60,0,0,60
5400100,0,0,0,0,0,0,0,0,0,0,273,0,0,273,273,0,273
5400100,0,0,0,0,0,0,41,0,0,0,0,0,0,41,41,0,41
5400100,0,0,0,1,0,0,0,0,0,0,108,0,0,0,108,0,108
5400100,0,0,0,1,1,0,0,0,0,0,222,0,0,0,222,0,222
5400100,2,0,0,0,1,0,0,0,0,0,47,0,0,0,0,0,47
5400100,2,0,0,1,0,0,0,0,0,0,27,0,0,0,0,0,27
5400100,4,0,0,1,1,0,0,0,0,0,108,0,108,0,0,0,108
5400100,4,1,0,1,1,0,0,0,0,0,22,0,0,0,22,0,22
5400100,5,0,0,0,1,0,0,0,0,0,38,0,0,38,0,0,38
5400100,6,0,0,1,1,0,0,0,0,0,37,0,0,0,37,0,37
5400100,8,0,0,1,1,0,0,0,0,0,83,0,0,83,0,0,83
5400100,8,0,0,1,1,0,0,0,0,0,114,0,114,114,114,0,114
5400100,8,0,0,1,1,0,0,25,0,0,25,0,0,0,25,0,25
5400100,9,0,0,0,0,0,0,0,0,0,99,0,0,99,99,0,99
5400100,10,0,0,1,0,0,0,0,0,0,25,0,0,25,0,0,25
5400100,10,0,0,1,1,0,0,0,0,0,67,0,0,0,67,0,67
5400100,13,0,0,0,0,0,0,0,0,0,201,0,0,201,0,0,201
5400100,16,0,0,1,1,7,0,0,0,0,7,0,0,0,0,0,7
5400100,16,0,1,1,1,0,0,0,0,0,112,0,0,112,112,0,112
5400100,18,0,0,1,0,0,0,0,0,0,19,0,0,19,0,0,19
5400100,20,0,0,0,0,0,0,0,0,0,71,0,0,71,0,0,71
5400100,26,1,0,1,1,39,0,0,0,0,0,0,0,0,0,0,39
5400100,29,0,0,1,0,0,0,0,0,0,46,0,0,0,0,0,46
5400100,32,0,0,1,0,0,0,0,0,0,71,0,0,71,0,0,71
5400100,33,0,0,1,1,0,0,0,0,0,186,0,0,0,186,0,186
5400100,36,0,0,1,1,0,0,0,0,0,107,0,0,0,107,0,107
5400100,38,0,0,1,1,0,0,0,0,0,237,0,0,0,0,0,237
5400100,39,0,1,1,1,0,0,0,0,0,242,0,0,0,0,0,242
5400100,47,0,0,1,1,0,0,0,0,0,41,0,0,41,0,0,41
5400100,47,1,0,1,1,0,0,0,0,0,236,0,0,0,0,0,236
5400100,48,0,0,1,0,0,0,0,0,0,70,0,0,70,70,0,70
5400100,49,0,0,1,1,0,0,0,0,0,57,0,0,0,0,0,57
5400100,49,0,1,1,1,0,0,0,0,0,56,0,0,56,56,0,56
5400100,50,0,0,0,0,0,0,0,0,0,69,0,0,69,69,0,69
5400100,51,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,8
5400100,53,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,13
5400100,53,0,1,1,0,0,0,0,0,0,80,0,0,0,0,0,80
5400100,55,0,0,0,0,0,0,0,0,0,69,0,0,69,0,0,69
5400100,58,0,0,0,0,17,0,0,0,0,17,0,0,0,0,0,17
5400100,58,1,0,1,1,0,0,119,0,0,119,0,0,0,119,0,119
5400100,60,0,0,1,0,0,0,0,0,0,36,0,0,36,36,0,36
5400100,63,0,1,1,1,0,0,0,0,0,90,0,0,0,0,0,90
5400100,64,0,0,1,0,0,0,0,0,0,147,0,0,0,0,0,147
5400100,64,0,0,1,1,0,0,136,0,0,136,0,0,0,0,0,136
5400100,64,0,1,1,1,20,0,0,0,0,20,0,0,20,20,0,20
5400100,65,0,0,1,1,0,0,0,0,0,52,52,52,0,52,0,52
5400100,66,0,0,1,1,0,0,0,0,0,181,0,0,0,181,0,181
5400100,67,0,0,1,1,0,0,0,0,0,60,0,0,60,0,0,60
5400100,67,0,1,1,1,0,0,0,0,0,24,0,0,24,24,0,24
5400100,68,0,1,1,0,0,0,0,0,0,73,0,73,73,73,0,73
5400100,69,0,0,1,1,0,0,0,0,0,63,0,0,0,0,0,63
5400100,70,0,0,1,1,0,0,0,0,0,47,0,0,47,47,0,47
5400100,70,0,1,1,1,0,0,0,0,0,165,0,0,0,165,0,165
5400100,71,0,0,1,0,0,0,0,0,0,53,0,0,0,0,0,53
5400100,72,0,0,1,1,0,0,0,0,0,221,0,0,0,0,0,221
5400100,73,0,0,0,0,0,0,78,0,0,78,0,0,0,0,0,78
5400100,74,0,0,1,0,0,0,45,0,0,45,45,0,0,0,0,45
5400100,76,0,0,0,0,0,0,0,0,0,68,0,0,68,68,0,68
5400100,76,0,0,0,0,0,0,31,0,0,31,0,0,0,0,0,31
5400100,77,0,0,0,0,0,0,0,0,0,87,0,0,87,87,0,87
5400100,77,0,1,1,1,0,0,0,0,0,120,0,0,120,0,0,120
5400100,77,0,1,1,1,5,0,5,0,0,5,0,0,5,0,0,5
5400100,78,0,0,1,0,0,0,11,0,0,0,0,0,0,0,0,11
