cd118,POVPIP,has_pap,has_ssip,has_hins4,has_snap,American Indian and Alaska Native,Asian,Black or African American,Native Hawaiian,Pacific Islander,White,Hispanic or Latino,Veteran,Elderly,DIS,English less than very well,WGTP
4901,0,0,0,0,0,0,0,0,0,0,0,53,0,53,53,0,53
4901,0,0,0,0,0,0,0,0,0,0,324,0,0,0,0,0,324
4901,0,0,0,0,0,0,0,0,0,0,210,0,0,0,210,0,210
4901,0,0,0,0,0,0,0,0,0,0,700,0,0,700,0,0,700
4901,0,0,0,0,0,0,0,0,0,0,303,0,0,303,303,0,303
4901,0,0,0,0,0,0,0,0,0,0,41,0,41,41,0,0,41
4901,0,0,0,0,0,0,0,0,0,0,66,0,66,66,66,0,66
4901,0,0,0,0,0,0,0,0,0,0,216,216,0,0,0,0,216
4901,0,0,0,0,0,0,0,0,0,0,26,26,0,0,0,26,26
4901,0,0,0,0,0,0,0,0,0,0,29,29,0,0,29,0,29
4901,0,0,0,0,0,0,0,147,0,0,147,0,0,0,0,0,147
4901,0,0,0,0,0,0,48,0,0,0,0,0,0,0,0,48,48
4901,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,23
4901,0,0,0,0,0,37,0,0,0,0,0,0,0,37,0,37,37
4901,0,0,0,0,0,24,0,0,0,0,24,0,0,0,0,0,24
4901,0,0,0,0,1,0,0,0,0,0,0,78,0,78,78,0,78
4901,0,0,0,0,1,0,0,0,0,0,26,0,0,0,0,0,26
4901,0,0,0,0,1,0,0,0,0,0,88,0,88,0,0,0,88
4901,0,0,0,0,1,0,0,0,0,0,7,7,0,0,0,0,7
4901,0,0,0,1,0,0,0,0,0,0,396,0,0,0,0,0,396
4901,0,0,0,1,0,0,0,0,0,0,154,0,0,0,154,0,154
4901,0,0,0,1,0,0,0,0,0,0,50,0,0,50,0,0,50
4901,0,0,0,1,0,0,0,0,0,0,60,0,0,60,60,0,60
4901,0,0,0,1,0,0,0,0,0,0,407,0,407,0,407,0,407
4901,0,0,0,1,0,0,0,0,0,0,275,275,0,275,0,275,275
4901,0,0,0,1,0,0,0,10,0,0,10,0,0,0,0,0,10
4901,0,0,0,1,0,0,15,0,0,0,15,0,0,0,0,0,15
4901,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4901,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4901,0,0,0,1,1,0,0,0,0,0,159,0,0,0,0,0,159
4901,0,0,0,1,1,0,0,0,0,0,309,0,0,0,309,0,309
4901,0,0,0,1,1,0,0,0,0,0,39,0,0,39,0,0,39
4901,0,0,0,1,1,0,0,179,0,0,0,0,0,0,179,0,179
4901,0,0,0,1,1,6,0,0,0,0,0,0,0,0,6,0,6
4901,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
4901,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
4901,0,0,0,1,1,7,0,0,0,0,7,7,7,7,0,0,7
4901,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
4901,1,0,0,0,0,0,0,0,0,0,53,0,0,0,0,0,53
4901,1,0,0,0,0,0,0,0,0,0,103,0,0,103,0,0,103
4901,1,0,0,1,0,0,0,0,0,0,29,0,0,0,0,0,29
4901,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4901,2,0,0,0,0,0,0,0,0,0,68,0,0,0,0,0,68
4901,2,0,0,1,0,0,0,0,0,0,85,85,0,0,0,0,85
4901,3,0,0,1,0,0,0,0,0,0,29,0,0,0,0,0,29
4901,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4901,3,0,0,1,1,0,0,0,0,0,48,0,0,0,0,0,48
4901,3,0,0,1,1,0,0,118,0,0,118,118,0,0,0,0,118
4901,3,1,0,1,0,0,0,0,0,0,14,0,0,0,0,0,14
4901,4,0,0,0,0,0,0,0,0,0,129,0,0,0,0,0,129
4901,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4901,4,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
4901,4,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
4901,5,0,0,0,0,0,0,0,0,0,0,32,0,0,0,32,32
4901,5,0,0,0,0,0,0,0,0,67,0,67,0,0,0,0,67
4901,5,0,0,1,0,0,0,0,0,0,226,0,0,0,0,0,226
4901,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4901,7,0,0,0,0,0,0,0,0,0,240,0,0,0,0,0,240
4901,7,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1
4901,7,0,0,1,0,0,0,0,0,0,70,0,0,0,0,0,70
4901,7,0,0,1,1,0,0,0,0,0,237,237,237,237,237,0,237
4901,8,0,0,0,0,0,0,0,0,0,150,0,0,0,0,0,150
4901,9,0,0,0,0,0,0,0,0,0,324,0,0,0,0,0,324
4901,9,0,0,0,0,0,0,0,0,0,63,0,0,63,63,0,63
4901,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4901,9,0,0,1,1,0,0,0,0,0,107,0,0,0,0,0,107
4901,10,0,0,0,0,0,0,0,0,0,0,97,0,0,97,97,97
4901,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4901,10,0,0,0,0,0,0,0,0,0,53,0,0,53,0,0,53
4901,10,0,0,0,0,0,0,0,0,0,4,0,0,4,4,0,4
4901,10,0,0,1,0,0,0,0,0,0,25,0,0,25,25,0,25
4901,10,0,0,1,0,0,0,184,0,0,184,0,0,0,184,0,184
4901,10,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4901,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4901,11,0,0,0,0,0,0,0,0,0,6,0,0,6,0,0,6
4901,11,0,0,0,0,0,0,0,0,0,10,0,0,10,10,0,10
4901,11,0,0,0,0,0,0,0,0,0,5,0,5,5,5,0,5
4901,11,0,0,0,0,63,0,0,0,0,63,63,0,0,0,0,63
4901,12,0,0,0,0,0,0,0,0,0,15,0,0,15,0,0,15
4901,12,1,0,1,1,0,0,0,0,0,64,0,0,64,0,0,64
4901,13,0,0,0,0,0,0,0,0,0,54,0,0,54,0,0,54
4901,13,0,0,1,0,0,0,0,0,0,38,0,0,38,38,0,38
4901,13,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4901,13,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4901,14,0,0,0,0,0,0,0,0,0,110,0,0,0,0,0,110
4901,14,0,0,0,0,0,0,0,0,0,57,0,0,57,0,0,57
4901,14,0,0,0,0,0,0,0,0,0,41,0,0,41,41,0,41
4901,14,0,0,0,0,22,0,0,0,0,22,0,0,0,0,0,22
4901,14,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4901,15,0,0,1,0,0,0,0,0,0,7,0,0,0,7,0,7
4901,15,0,0,1,1,0,0,0,0,0,310,0,0,0,310,0,310
4901,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
