SERIALNO,POVPIP,has_pap,has_ssip,has_hins4,has_snap,PUMA_person,WGTP,American Indian and Alaska Native,Asian,Black or African American,Native Hawaiian,Pacific Islander,White,Hispanic or Latino,Veteran,Elderly,DIS,English less than very well
2021HU0000009,501,0,0,0,0,1304006,49,0,0,0,0,0,49,0,0,49,0,0
2021HU0000031,109,0,0,0,0,1303101,67,0,0,0,0,0,67,0,0,67,0,0
2021HU0000043,289,0,0,1,0,1301200,124,0,0,0,0,0,124,0,0,124,0,0
2021HU0000045,77,0,0,1,1,1300401,24,0,0,24,0,0,0,0,0,24,0,0
2021HU0000053,60,0,0,0,0,1302200,87,0,0,87,0,0,0,0,0,0,0,0
2021HU0000180,105,0,0,1,0,1302600,90,0,0,0,0,0,90,0,0,90,90,0
2021HU0000277,501,0,0,0,0,1300100,65,0,0,0,0,0,65,0,65,65,65,0
2021HU0000349,63,0,1,1,1,1304600,188,0,0,188,0,0,0,0,0,0,188,0
2021HU0000357,358,0,0,1,0,1301100,15,0,0,0,0,0,15,0,0,0,0,0
2021HU0000359,106,0,0,1,1,1303004,217,0,0,217,0,0,217,217,0,217,217,0
2021HU0000369,371,0,0,0,0,1301004,93,0,0,0,0,0,93,0,0,93,0,0
2021HU0000433,106,0,0,0,0,1303600,137,137,0,0,0,0,137,0,0,0,0,0
2021HU0000482,123,0,0,0,0,1304006,146,0,146,0,0,0,0,0,0,146,146,146
2021HU0000605,501,0,0,0,0,1300700,9,0,0,0,0,0,9,0,0,9,0,0
2021HU0000645,185,0,0,0,0,1303004,80,0,0,0,0,0,80,0,0,0,0,0
2021HU0000648,501,0,1,1,0,1301001,69,0,0,0,0,0,69,0,0,69,0,0
2021HU0000695,211,0,0,0,0,1302800,44,0,0,0,0,0,44,44,0,44,0,0
2021HU0000718,298,0,1,1,1,1301600,121,0,0,121,0,0,0,0,0,121,0,0
2021HU0000728,197,0,0,1,0,1304005,802,0,0,802,0,0,0,0,0,0,802,0
2021HU0000746,501,0,0,0,0,1305002,203,0,0,0,0,0,203,0,0,203,0,0
2021HU0000762,501,0,0,0,0,1303101,81,0,0,0,0,0,81,0,0,81,0,0
2021HU0000782,80,0,0,1,0,1303700,198,0,0,198,0,0,0,0,0,198,0,0
2021HU0000808,501,0,0,0,0,1303700,266,0,0,0,0,0,266,0,0,0,0,0
2021HU0000826,7,0,0,0,0,1303101,100,0,0,0,0,0,100,0,0,0,100,0
2021HU0000849,501,0,0,0,0,1304600,61,0,0,0,0,0,61,0,0,0,0,0
2021HU0000888,269,0,0,0,0,1304000,38,0,0,0,0,0,38,0,38,38,38,0
2021HU0000906,501,0,0,0,0,1302002,70,0,0,0,0,0,70,0,0,0,0,0
2021HU0000915,62,0,1,1,1,1300100,143,0,0,143,0,0,0,0,0,0,0,0
2021HU0001061,125,0,0,1,0,1301700,121,0,0,121,0,0,0,121,0,121,121,0
2021HU0001158,480,0,1,1,0,1304200,12,0,0,0,0,0,12,0,12,12,12,0
2021HU0001272,282,0,0,0,0,1304005,86,0,0,0,0,0,86,0,86,86,86,0
2021HU0001295,501,0,1,1,0,1302300,100,0,0,0,0,0,100,0,100,100,0,0
2021HU0001300,501,0,0,0,0,1301400,45,0,0,0,0,0,45,45,0,0,0,0
2021HU0001332,501,0,0,0,0,1303300,53,0,0,0,0,0,53,0,0,0,0,0
2021HU0001349,359,1,0,0,0,1302800,222,0,0,0,0,0,222,0,0,0,0,0
2021HU0001370,501,0,0,0,0,1303300,171,0,0,0,0,0,171,0,0,171,0,0
2021HU0001384,349,0,0,0,0,1302002,268,0,0,268,0,0,0,0,0,0,0,0
2021HU0001387,501,0,0,0,0,1302100,93,0,0,0,0,0,93,0,0,0,93,0
2021HU0001433,130,0,1,1,1,1300401,65,0,0,0,0,0,65,0,0,0,65,0
2021HU0001481,309,0,0,0,0,1306002,158,0,0,0,0,0,158,0,0,0,0,0
2021HU0001482,311,0,0,0,0,1303700,23,0,0,23,0,0,23,0,0,0,0,0
2021HU0001606,501,0,0,0,0,1303005,133,0,0,0,0,0,133,0,0,0,0,0
2021HU0001665,248,0,0,0,0,1303200,17,0,0,0,0,0,17,0,0,17,17,0
2021HU0001756,11,0,0,0,0,1303700,74,0,0,0,0,0,74,0,0,74,0,0
2021HU0001871,501,0,0,0,0,1304001,59,0,0,0,0,0,59,0,0,59,59,0
2021HU0001889,501,0,0,0,0,1301005,89,0,0,0,0,0,89,0,0,0,0,0
2021HU0001905,501,0,0,0,0,1301001,35,0,0,0,0,0,35,35,0,35,35,0
2021HU0001927,69,0,0,0,1,1300500,18,0,0,0,0,0,18,0,18,0,0,0
2021HU0001928,366,0,0,0,0,1301400,91,0,0,91,0,0,0,0,91,0,0,0
2021HU0001954,235,0,0,0,0,1302003,312,0,0,312,0,0,0,0,0,0,0,0
2021HU0001966,348,0,0,0,0,1303002,97,0,0,0,0,0,97,0,0,97,0,0
2021HU0002026,501,0,0,0,0,1303800,197,0,0,0,0,0,197,0,0,0,0,0
2021HU0002077,81,0,0,1,1,1301400,124,0,0,124,0,0,0,0,0,0,0,0
