county,POVPIP,has_pap,has_ssip,has_hins4,has_snap,American Indian and Alaska Native,Asian,Black or African American,Native Hawaiian,Pacific Islander,White,Hispanic or Latino,Veteran,Elderly,DIS,English less than very well,WGTP
42001,0,0,0,0,0,0,0,0,0,0,92,0,0,92,0,0,92
42001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42001,0,0,0,1,0,0,0,0,0,0,36,0,0,0,0,0,36
42001,0,0,0,1,0,0,0,0,0,0,235,0,0,0,235,0,235
42001,0,0,0,1,0,0,0,0,0,0,82,0,0,82,0,0,82
42001,0,0,0,1,0,0,0,0,0,0,17,0,0,17,17,0,17
42001,5,0,0,1,0,0,0,0,0,0,58,0,0,0,0,0,58
42001,7,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
42001,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42001,12,0,0,0,0,0,0,0,0,0,20,0,0,20,0,0,20
42001,12,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
42001,13,0,0,0,1,0,0,0,0,0,20,0,0,20,0,0,20
42001,13,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
42001,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42001,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42001,22,0,0,1,1,0,0,0,0,0,21,0,0,0,0,0,21
42001,25,0,0,1,0,0,0,0,0,0,57,0,0,57,57,0,57
42001,27,0,0,0,0,0,0,0,0,0,188,188,0,0,0,188,188
42001,27,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
42001,29,0,0,1,1,0,0,0,0,0,121,0,0,0,121,0,121
42001,30,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
42001,33,0,0,1,0,0,0,0,0,0,102,0,0,0,0,0,102
42001,33,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
42001,34,0,0,0,0,0,0,0,0,0,151,0,0,151,151,0,151
42001,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38
42001,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42001,37,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
42001,37,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
42001,37,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
42001,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42001,44,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,42
42001,44,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
42001,44,0,1,1,1,0,0,0,0,0,25,25,0,0,25,0,25
42001,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42001,46,0,0,1,1,0,59,0,0,0,59,0,0,0,59,0,59
42001,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42001,49,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
42001,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42001,54,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
42001,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42001,57,0,0,1,1,0,0,0,0,0,61,0,0,0,61,0,61
42001,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42001,60,0,0,0,0,0,0,0,0,0,28,0,0,28,0,0,28
42001,60,0,0,1,0,0,64,0,0,0,0,0,0,0,0,64,64
42001,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42001,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42001,70,0,0,0,0,0,0,0,0,0,58,0,0,58,0,0,58
42001,70,0,0,1,1,0,0,0,0,0,50,0,0,0,50,0,50
42001,70,1,0,0,0,0,0,0,0,0,188,0,0,0,0,0,188
42001,73,0,0,0,0,0,0,0,0,0,59,0,0,59,0,0,59
42001,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42001,73,0,0,1,1,0,0,0,0,0,46,0,0,46,46,0,46
42001,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42001,74,0,0,1,1,0,0,0,0,0,215,215,0,0,215,0,215
42001,75,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
42001,77,0,0,0,0,0,0,0,0,0,32,0,0,32,0,0,32
42001,78,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
42001,80,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,19
42001,80,0,0,0,0,0,0,0,0,0,28,0,0,28,0,0,28
42001,81,0,0,0,0,0,0,0,0,0,54,0,0,0,0,0,54
42001,81,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
42001,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42001,83,0,0,1,0,0,0,0,0,0,27,0,0,0,0,0,27
42001,83,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
42001,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42001,85,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
42001,85,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
42001,85,0,1,1,0,0,0,0,0,0,32,0,0,32,32,0,32
42001,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42001,87,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
42001,88,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
42001,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42001,91,0,1,1,1,0,0,0,0,0,32,0,0,0,32,0,32
42001,91,1,0,1,0,0,0,0,0,0,58,0,58,58,58,0,58
42001,92,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
42001,94,0,0,0,0,0,0,0,0,0,43,0,0,43,0,0,43
42001,94,0,0,0,0,0,0,0,0,0,27,0,0,27,27,0,27
42001,95,0,0,0,0,0,0,0,0,0,134,0,0,0,0,0,134
42001,95,0,0,1,1,0,0,0,0,0,55,0,0,55,55,0,55
42001,96,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,38
42001,97,0,0,0,0,0,0,0,0,0,21,0,0,0,21,0,21
42001,97,0,0,0,0,6,0,0,0,0,6,0,0,6,0,0,6
42001,97,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
42001,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42001,100,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
42001,101,0,0,0,1,0,0,0,0,0,320,0,0,320,0,0,320
42001,101,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
42001,102,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
42001,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42001,106,0,0,0,0,0,0,0,0,0,66,0,0,66,0,0,66
42001,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42001,106,0,1,1,0,0,0,0,0,0,76,76,0,0,0,76,76
42001,108,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
42001,108,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
42001,109,0,0,1,1,0,0,0,0,0,91,0,0,0,91,0,91
42001,110,0,0,0,0,0,0,0,0,0,118,0,0,0,0,0,118
42001,112,0,0,0,0,0,0,0,0,0,51,0,0,51,51,0,51
42001,114,1,0,1,0,30,0,0,0,0,30,0,0,0,0,0,30
42001,115,0,0,0,0,0,0,0,0,0,55,0,0,55,55,0,55
42001,115,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
42001,115,0,0,1,0,0,0,0,0,0,26,0,0,26,26,0,26
42001,116,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
42001,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42001,117,0,0,0,0,0,0,0,0,0,33,0,33,33,33,0,33
42001,117,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
42001,118,0,0,0,0,0,0,0,0,0,41,0,41,41,41,0,41
42001,120,0,0,1,0,0,0,0,0,0,35,0,0,35,0,0,35
42001,120,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
42001,123,0,0,0,0,0,0,0,0,0,78,0,0,78,0,0,78
42001,123,0,0,1,0,0,0,0,0,0,18,0,18,18,18,0,18
42001,123,0,1,1,0,0,0,0,0,0,102,0,0,102,102,0,102
42001,124,0,0,0,0,0,0,0,0,0,39,0,0,39,39,0,39
