cd118,POVPIP,has_pap,has_ssip,has_hins4,has_snap,American Indian and Alaska Native,Asian,Black or African American,Native Hawaiian,Pacific Islander,White,Hispanic or Latino,Veteran,Elderly,DIS,English less than very well,WGTP
0200,0,0,0,0,0,0,0,0,0,0,322,0,0,0,0,0,322
0200,0,0,0,0,0,0,0,0,0,0,692,0,0,0,692,0,692
0200,0,0,0,0,0,0,0,0,0,0,195,0,0,0,195,195,195
0200,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,40
0200,0,0,0,0,1,31,0,0,0,0,0,0,0,0,0,0,31
0200,0,0,0,1,0,0,0,0,0,0,322,0,0,0,0,0,322
0200,0,0,0,1,0,0,0,0,0,0,602,0,0,0,602,0,602
0200,0,0,0,1,0,0,0,0,0,0,47,0,47,47,0,0,47
0200,0,0,0,1,0,0,127,0,0,0,0,0,0,0,0,127,127
0200,0,0,0,1,0,0,140,0,0,0,140,0,0,140,0,140,140
0200,0,0,0,1,0,98,0,0,0,0,0,0,98,0,98,0,98
0200,0,0,0,1,1,0,0,0,0,0,1067,0,0,0,1067,0,1067
0200,0,0,0,1,1,0,0,218,0,0,0,0,0,0,0,0,218
0200,0,0,0,1,1,13,0,0,0,0,13,0,0,0,13,0,13
0200,0,1,0,1,1,197,0,0,0,0,197,0,0,0,0,0,197
0200,1,1,0,1,1,0,0,0,0,0,633,0,0,0,0,0,633
0200,2,0,0,0,0,0,0,0,0,0,118,0,118,118,0,0,118
0200,2,0,0,0,0,0,0,162,0,0,0,0,0,0,0,0,162
0200,2,0,0,1,1,25,0,0,0,0,0,0,0,25,0,0,25
0200,3,0,0,1,1,0,0,0,0,0,110,0,0,0,0,0,110
0200,4,0,0,1,0,11,0,0,0,0,0,0,0,0,0,0,11
0200,5,0,0,0,0,0,0,0,0,0,79,0,0,79,79,0,79
0200,5,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,26
0200,5,0,0,1,0,65,0,0,0,0,0,0,0,65,65,65,65
0200,6,0,0,1,1,28,0,0,0,0,0,0,0,28,0,0,28
0200,6,1,0,0,1,0,0,0,0,0,239,0,239,239,0,0,239
0200,7,0,0,0,0,0,0,0,0,0,128,0,0,0,0,0,128
0200,7,0,0,0,0,0,0,0,0,0,30,0,0,30,0,0,30
0200,7,0,0,0,0,0,0,0,0,0,43,0,43,0,0,0,43
0200,7,0,0,0,0,0,48,0,0,0,48,0,0,0,0,0,48
0200,7,0,0,0,0,78,0,0,0,0,0,0,78,78,78,0,78
0200,7,0,0,0,1,0,0,0,0,0,96,0,0,0,96,0,96
0200,7,0,0,1,0,0,0,0,0,0,0,0,0,157,157,0,157
0200,7,0,0,1,0,0,0,0,0,0,167,0,0,167,0,0,167
0200,7,0,0,1,1,0,0,0,0,0,555,0,0,0,0,0,555
0200,7,0,0,1,1,198,0,0,0,0,0,0,0,198,198,0,198
0200,7,1,0,1,0,0,0,0,0,0,50,0,0,50,50,0,50
0200,8,0,0,1,1,0,0,0,0,0,172,0,0,0,172,0,172
0200,8,1,0,1,1,45,0,0,0,0,0,0,0,45,45,0,45
0200,9,1,0,1,1,0,0,0,0,0,123,0,0,0,0,0,123
0200,10,0,0,0,0,0,0,0,0,0,124,0,0,0,0,0,124
0200,10,0,0,1,0,42,0,0,0,0,0,0,0,0,0,0,42
0200,10,0,0,1,0,85,0,0,0,0,85,0,0,85,0,0,85
0200,10,0,0,1,1,42,0,0,0,0,0,0,0,0,42,0,42
0200,10,1,0,0,0,52,0,0,0,0,0,0,0,52,0,52,52
0200,11,0,0,1,1,69,0,0,0,0,0,0,0,69,69,0,69
0200,12,0,0,1,0,0,0,0,0,0,31,0,0,31,0,0,31
0200,12,0,0,1,1,0,0,0,0,0,111,0,111,111,0,0,111
0200,12,0,0,1,1,39,0,0,0,0,0,0,39,0,0,0,39
0200,14,0,0,1,0,51,0,0,0,0,0,0,0,0,0,0,51
0200,15,1,0,1,0,0,0,0,0,0,72,0,0,0,0,0,72
0200,16,0,0,0,0,39,0,0,0,0,0,0,0,39,39,0,39
0200,16,0,0,0,1,24,0,0,0,0,0,0,0,24,0,0,24
0200,16,0,0,1,1,0,0,0,0,0,269,0,0,0,269,0,269
0200,16,0,0,1,1,0,0,0,0,0,169,0,169,0,0,0,169
0200,16,0,0,1,1,49,0,0,0,0,0,0,0,0,0,0,49
0200,16,1,1,1,1,0,0,0,0,0,45,0,0,45,45,0,45
0200,17,0,0,0,0,30,0,0,0,0,0,0,0,30,0,0,30
0200,17,1,0,1,1,0,0,0,0,0,152,0,0,0,152,0,152
0200,18,0,0,0,0,129,0,0,0,0,0,0,0,0,0,0,129
0200,18,0,0,1,1,0,0,0,0,0,56,0,0,0,56,0,56
0200,18,0,0,1,1,67,0,0,0,0,67,0,0,0,0,0,67
0200,19,0,0,1,0,0,0,0,0,0,93,0,0,0,0,0,93
0200,20,0,0,1,0,0,0,0,0,0,39,0,0,0,0,0,39
0200,20,0,0,1,0,0,0,0,0,0,414,0,0,414,414,0,414
0200,21,0,0,0,0,0,0,0,0,0,45,0,0,45,0,0,45
0200,21,0,0,1,1,41,0,0,0,0,0,0,0,0,41,0,41
0200,22,0,0,0,0,0,0,0,0,0,55,0,0,0,0,0,55
0200,22,0,0,1,0,0,0,0,0,0,69,0,0,0,0,0,69
0200,24,0,0,0,0,0,0,0,0,0,51,0,51,51,51,0,51
0200,24,0,0,0,1,0,0,0,0,0,46,0,46,46,46,0,46
0200,25,0,0,1,0,53,0,0,0,0,0,0,0,53,0,0,53
0200,25,0,0,1,0,27,0,0,0,0,27,0,0,0,0,0,27
0200,25,1,0,1,0,57,0,0,0,0,57,0,0,0,0,0,57
0200,26,0,0,0,0,0,0,0,0,0,32,0,0,32,0,0,32
0200,26,0,0,1,0,38,0,0,0,0,0,0,0,38,38,0,38
0200,27,0,0,0,1,0,34,0,0,0,0,0,34,0,34,34,34
0200,27,0,0,1,0,0,0,0,0,0,90,90,90,90,90,0,90
0200,28,0,0,0,0,0,0,0,0,0,433,0,0,433,0,0,433
0200,28,0,0,0,0,40,0,0,0,0,40,0,0,0,0,0,40
0200,28,0,0,1,0,48,0,0,0,0,0,0,0,0,0,0,48
0200,28,0,0,1,1,31,0,0,0,0,0,0,0,0,0,0,31
0200,28,1,0,0,0,0,59,0,0,0,0,0,0,0,0,59,59
0200,28,1,0,1,1,0,0,0,0,0,75,75,0,75,75,75,75
0200,29,0,0,1,0,0,0,0,0,0,119,0,0,0,0,0,119
0200,29,0,0,1,0,40,0,0,0,0,0,0,0,0,0,0,40
0200,29,0,1,1,0,189,0,0,0,0,189,0,0,0,189,0,189
0200,30,0,0,1,1,0,0,0,0,0,207,0,0,0,207,0,207
0200,32,0,0,0,0,0,0,0,0,0,72,0,0,0,0,0,72
0200,32,0,0,0,0,0,0,0,0,0,59,0,0,59,0,0,59
0200,33,0,0,0,1,35,0,0,0,0,0,0,0,35,0,0,35
0200,33,0,0,1,0,0,0,0,0,0,39,0,0,0,0,0,39
0200,33,0,0,1,1,44,0,0,0,0,0,0,0,0,0,0,44
0200,33,1,0,1,1,0,0,199,0,0,0,199,199,0,0,199,199
0200,33,1,1,1,0,0,0,0,0,0,82,0,82,0,0,0,82
0200,34,1,1,1,0,0,0,892,0,0,0,0,0,0,892,0,892
0200,35,0,0,1,1,65,0,0,0,0,0,0,0,65,0,0,65
0200,35,1,0,1,1,125,0,0,0,0,0,0,0,0,0,0,125
0200,36,0,0,0,0,0,0,0,0,0,244,0,0,0,0,0,244
0200,36,0,0,1,0,18,0,0,0,0,0,0,0,18,0,0,18
0200,36,0,1,1,0,58,0,0,0,0,0,0,0,58,0,0,58
0200,37,0,0,0,0,0,0,0,0,0,48,0,0,48,48,0,48
0200,37,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,19
0200,37,1,0,1,1,56,0,0,0,0,0,0,0,0,56,0,56
0200,38,0,0,0,0,212,0,0,0,0,212,0,212,0,212,0,212
0200,38,0,0,1,1,96,0,0,0,0,0,0,0,0,96,0,96
0200,38,1,0,1,1,31,0,0,0,0,0,0,0,0,0,0,31
0200,39,0,0,1,1,64,0,0,0,0,0,0,0,0,64,64,64
0200,40,0,0,0,0,0,0,0,0,0,44,0,0,0,0,0,44
0200,43,0,0,1,0,0,0,0,0,0,87,0,0,0,0,0,87
0200,44,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,38
0200,45,0,0,1,0,0,0,0,0,0,40,0,0,40,0,0,40
0200,45,0,0,1,0,0,0,0,0,0,220,0,0,220,220,0,220
0200,45,0,0,1,0,0,97,0,0,0,97,0,0,0,0,0,97
0200,46,0,0,1,0,30,0,0,0,0,0,0,0,30,0,0,30
0200,46,0,0,1,0,152,0,0,0,0,152,152,0,0,152,0,152
0200,46,1,0,1,1,23,0,0,0,0,23,0,0,0,0,0,23
0200,47,0,0,1,1,285,0,0,0,0,0,0,0,0,0,0,285
0200,48,0,0,0,0,42,0,0,0,0,0,0,0,42,0,0,42
0200,48,0,0,1,1,0,0,0,0,0,52,0,0,52,52,0,52
0200,49,0,0,1,0,0,0,0,0,0,130,0,0,0,0,0,130
0200,50,0,0,1,1,73,0,0,0,0,0,0,0,0,0,0,73
0200,50,1,0,1,0,0,0,0,0,0,59,0,0,0,0,0,59
0200,51,0,0,1,0,0,0,0,0,0,85,0,0,85,0,0,85
0200,51,0,0,1,0,0,0,0,0,0,81,0,0,81,81,0,81
0200,51,0,0,1,0,41,0,0,0,0,0,0,0,0,0,0,41
0200,51,0,0,1,1,108,0,0,0,0,0,0,0,0,0,0,108
0200,51,1,0,1,0,62,0,0,0,0,0,0,62,62,62,0,62
0200,52,0,1,1,1,0,0,0,0,0,120,0,0,120,0,0,120
0200,54,0,0,1,0,75,0,0,0,0,0,0,0,75,0,0,75
0200,55,0,0,1,1,86,0,0,0,0,0,0,0,0,0,0,86
0200,55,0,0,1,1,32,0,0,0,0,0,0,0,32,32,0,32
0200,55,0,1,1,1,24,0,24,0,0,0,0,24,24,24,0,24
0200,55,1,0,1,0,0,0,0,0,0,80,0,0,0,0,0,80
0200,56,0,0,1,0,305,0,0,0,0,305,0,0,0,305,0,305
0200,57,0,0,1,0,0,0,0,0,0,14,0,0,14,0,0,14
0200,57,0,0,1,0,20,0,0,0,0,0,0,0,20,0,0,20
0200,58,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,60
0200,58,0,0,0,0,0,0,0,0,0,28,0,0,28,28,0,28
0200,58,1,0,0,0,0,0,0,0,0,39,39,0,39,0,0,39
0200,60,0,0,0,0,0,573,573,0,0,0,573,0,0,0,0,573
0200,60,0,0,0,0,99,0,0,0,0,0,0,0,0,0,0,99
0200,60,0,0,1,0,0,0,0,0,0,434,0,434,434,434,0,434
0200,61,0,0,0,0,0,0,0,0,0,78,0,0,78,78,0,78
0200,61,0,0,0,0,0,0,0,0,0,43,43,0,0,0,0,43
0200,61,0,0,1,1,0,0,0,0,0,145,0,0,0,145,0,145
0200,62,0,0,0,0,0,0,0,0,0,127,0,0,127,0,0,127
0200,62,0,0,1,0,30,0,0,0,0,30,0,0,30,30,0,30
0200,62,1,0,1,1,139,0,0,0,0,0,0,0,0,0,0,139
0200,63,0,0,0,0,0,0,0,0,0,104,0,104,104,0,0,104
0200,63,0,0,1,1,49,0,0,0,0,49,0,0,0,0,0,49
0200,64,0,0,0,0,0,0,0,0,0,291,0,0,0,291,0,291
0200,64,0,0,1,0,0,0,0,0,0,47,0,0,0,0,0,47
0200,64,0,0,1,1,39,0,0,0,0,0,0,0,0,0,0,39
0200,64,0,0,1,1,27,0,0,0,0,0,0,0,27,0,0,27
0200,64,0,1,1,0,19,0,0,0,0,0,0,0,0,19,0,19
0200,64,1,0,1,1,23,0,0,0,0,0,0,0,0,0,0,23
0200,64,1,0,1,1,12,0,0,0,0,12,12,0,0,0,0,12
