puma22,POVPIP,has_pap,has_ssip,has_hins4,has_snap,American Indian and Alaska Native,Asian,Black or African American,Native Hawaiian,Pacific Islander,White,Hispanic or Latino,Veteran,Elderly,DIS,English less than very well,WGTP
1000101,0,0,0,0,0,0,0,0,0,0,235,0,0,235,0,0,235
1000101,0,0,0,0,0,0,0,0,0,0,46,0,0,46,46,0,46
1000101,0,0,0,0,0,0,0,0,0,0,39,0,39,39,39,0,39
1000101,0,0,0,0,0,0,0,130,0,0,0,0,0,0,0,0,130
1000101,0,0,0,0,0,0,0,308,0,0,0,0,0,308,0,0,308
1000101,0,0,0,0,0,0,56,0,0,0,0,0,0,0,0,0,56
1000101,0,0,0,0,0,0,37,0,0,0,0,0,0,37,37,0,37
1000101,0,0,0,1,0,1,1,1,0,0,1,0,0,0,1,0,1
1000101,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1
1000101,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,1
1000101,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000101,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000101,3,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1
1000101,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1000101,4,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1000101,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1000101,5,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1000101,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1000101,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1000101,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000101,9,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1000101,10,0,0,1,0,0,0,0,0,0,24,0,0,24,0,0,24
1000101,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000101,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000101,11,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1000101,11,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1000101,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000101,12,0,0,0,0,0,84,0,0,0,0,0,0,84,84,84,84
1000101,12,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1000101,15,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1000101,16,0,0,0,0,0,0,121,0,0,0,0,0,121,0,0,121
1000101,16,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1000101,19,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
1000101,20,0,0,0,0,0,0,0,0,0,83,0,0,83,83,0,83
1000101,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000101,22,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1000101,23,0,0,0,1,0,0,42,0,0,42,0,0,42,0,0,42
1000101,23,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1000101,27,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1000101,31,0,0,0,0,0,0,0,0,0,42,0,0,42,0,0,42
1000101,31,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1000101,33,0,0,0,0,0,0,0,0,0,61,0,0,61,0,0,61
1000101,35,0,0,0,0,0,0,0,0,0,48,0,0,0,0,48,48
1000101,36,0,0,0,0,0,0,0,0,0,92,0,92,92,0,0,92
1000101,36,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1
1000101,36,0,1,1,1,337,0,0,0,0,337,0,0,0,0,0,337
1000101,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000101,37,0,0,1,0,0,0,0,0,0,90,0,0,0,0,0,90
1000101,37,0,0,1,1,0,0,0,0,0,43,0,0,0,0,0,43
1000101,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000101,40,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,20
1000101,41,1,1,1,1,0,0,1,0,0,0,0,0,0,1,0,1
1000101,42,1,1,1,1,0,0,0,0,0,91,0,0,0,91,0,91
1000101,43,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1000101,45,0,0,0,0,0,0,0,0,0,45,0,45,45,0,0,45
1000101,45,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1000101,45,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1000101,47,0,0,0,0,0,0,0,0,0,51,0,0,51,0,0,51
1000101,49,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1
1000101,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000101,52,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1000101,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000101,53,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1000101,57,0,0,0,0,0,0,0,0,0,67,0,0,67,67,0,67
1000101,57,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1000101,61,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1000101,65,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1
1000101,66,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1000101,67,0,0,1,1,0,0,0,0,0,83,0,0,0,0,83,83
1000101,67,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1000101,67,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1000101,69,0,1,1,0,0,0,1,0,0,0,0,0,1,1,0,1
1000101,70,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1000101,70,0,1,1,1,0,0,0,0,0,50,0,0,0,0,0,50
1000101,72,0,0,0,0,0,0,0,0,0,48,0,0,0,0,0,48
1000101,74,0,0,1,0,0,0,0,0,0,50,0,0,50,50,0,50
1000101,76,0,0,0,0,0,0,0,0,0,45,0,0,45,0,0,45
1000101,76,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1000101,78,0,0,0,0,0,0,0,0,0,61,0,0,0,0,0,61
1000101,78,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1
1000101,78,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,1
1000101,79,0,0,0,0,0,44,0,0,0,44,0,0,0,0,0,44
1000101,82,0,0,1,0,0,0,0,0,0,155,0,0,155,155,155,155
1000101,83,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1000101,84,0,0,0,0,0,0,0,0,0,23,0,0,23,23,0,23
1000101,84,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
