metdiv20,POVPIP,has_pap,has_ssip,has_hins4,has_snap,American Indian and Alaska Native,Asian,Black or African American,Native Hawaiian,Pacific Islander,White,Hispanic or Latino,Veteran,Elderly,DIS,English less than very well,WGTP
48864,0,0,0,0,0,0,0,0,0,0,395,0,0,0,0,0,395
48864,0,0,0,0,0,0,0,0,0,0,371,0,0,371,0,0,371
48864,0,0,0,0,0,0,0,0,0,0,55,0,0,55,55,0,55
48864,0,0,0,0,0,0,0,0,0,0,108,0,108,108,0,0,108
48864,0,0,0,0,0,0,0,0,0,0,179,0,179,179,179,0,179
48864,0,0,0,0,0,0,0,248,0,0,0,0,0,0,0,0,248
48864,0,0,0,0,0,0,0,367,0,0,0,0,0,367,0,0,367
48864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48864,0,0,0,0,0,0,250,0,0,0,0,0,0,0,0,0,250
48864,0,0,0,0,0,0,237,0,0,0,0,0,0,0,0,237,237
48864,0,0,0,0,0,0,44,0,0,0,0,0,0,44,44,0,44
48864,0,0,0,0,0,0,78,0,0,0,78,0,0,0,0,0,78
48864,0,0,0,0,0,0,60,60,0,0,60,0,0,0,0,60,60
48864,0,0,0,1,0,0,0,0,0,0,116,0,0,0,0,0,116
48864,0,0,0,1,0,0,0,0,0,0,283,0,0,283,0,0,283
48864,0,0,0,1,0,0,0,615,0,0,615,0,0,0,0,0,615
48864,0,0,0,1,0,250,250,250,0,0,250,0,0,0,250,0,250
48864,0,0,0,1,1,0,0,0,0,0,43,0,0,0,0,0,43
48864,0,0,0,1,1,0,0,258,0,0,0,0,0,0,0,0,258
48864,0,0,0,1,1,0,0,209,0,0,0,0,0,0,209,0,209
48864,0,0,0,1,1,0,0,39,0,0,39,0,39,39,39,0,39
48864,1,0,0,0,0,0,0,52,0,0,0,0,0,52,0,0,52
48864,1,0,0,0,0,0,0,44,0,0,0,0,44,0,44,0,44
48864,3,0,0,1,0,0,0,239,0,0,0,0,0,0,0,239,239
48864,3,0,0,1,1,0,0,118,0,0,0,0,118,0,0,0,118
48864,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48864,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
48864,4,0,0,1,1,0,0,0,0,0,162,0,0,0,162,0,162
48864,5,0,0,1,0,0,0,58,0,0,0,0,0,0,0,0,58
48864,5,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
48864,5,0,0,1,1,178,0,0,0,0,178,0,0,0,0,0,178
48864,5,0,1,1,1,0,0,104,0,0,0,0,0,104,0,0,104
48864,6,0,0,1,0,0,0,53,0,0,0,0,0,53,53,0,53
48864,6,0,0,1,0,0,0,91,0,0,0,91,0,91,0,0,91
48864,6,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
48864,7,0,0,0,0,0,0,149,0,0,0,0,0,0,0,0,149
48864,8,0,0,0,0,0,0,0,0,0,87,0,0,0,0,0,87
48864,9,1,0,1,0,0,0,0,0,0,72,72,0,72,0,0,72
48864,10,0,0,0,0,0,181,0,0,0,0,0,181,0,0,0,181
48864,10,0,0,1,0,0,0,0,0,0,28,0,0,28,0,0,28
48864,11,0,0,0,0,0,0,0,0,0,91,0,0,91,0,0,91
48864,11,0,0,0,0,0,0,591,0,0,0,0,0,591,0,0,591
48864,11,0,0,0,0,0,0,41,0,0,0,0,41,0,0,0,41
48864,11,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
48864,11,0,0,1,1,0,0,83,0,0,0,0,0,0,0,0,83
48864,11,0,0,1,1,0,0,93,0,0,0,0,0,93,0,0,93
48864,12,0,0,0,0,0,0,121,0,0,0,0,0,0,0,0,121
48864,12,0,0,0,0,0,100,0,0,0,0,0,0,100,100,100,100
48864,12,0,0,1,1,0,0,93,0,0,0,0,0,0,93,0,93
48864,12,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
48864,13,0,0,0,1,0,0,73,0,0,0,0,0,73,73,0,73
48864,13,0,0,1,0,0,0,124,0,0,0,0,0,124,0,0,124
48864,14,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
48864,15,0,0,1,0,0,0,63,0,0,0,0,0,0,0,0,63
48864,16,0,0,0,0,0,0,0,0,0,201,0,0,0,201,0,201
48864,16,0,0,0,0,0,0,233,0,0,0,0,0,233,0,0,233
48864,16,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
48864,16,0,0,1,1,0,0,152,0,0,0,0,0,152,152,0,152
48864,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48864,18,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,60
48864,19,0,0,0,0,0,0,0,0,0,75,0,0,75,75,0,75
48864,19,1,0,1,0,0,0,282,0,0,0,0,0,0,0,0,282
48864,20,0,0,0,0,0,0,0,0,0,99,0,0,99,99,0,99
48864,20,0,0,0,0,0,0,0,0,0,24,0,24,24,0,0,24
48864,21,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,19
48864,22,0,0,0,0,0,0,0,0,0,111,0,0,0,0,0,111
48864,22,0,0,1,1,0,0,57,0,0,0,0,0,0,57,0,57
48864,23,0,0,0,1,0,0,50,0,0,50,0,0,50,0,0,50
48864,23,1,0,1,1,0,0,38,0,0,0,0,0,38,0,0,38
48864,27,0,0,0,0,0,0,132,0,0,132,0,0,132,0,0,132
48864,27,1,1,1,1,0,0,75,0,0,0,0,0,75,75,0,75
48864,28,0,0,0,0,0,0,0,0,0,55,0,0,55,0,0,55
48864,28,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
48864,29,0,0,0,0,0,0,0,0,0,78,0,0,0,0,0,78
48864,30,0,0,0,0,0,0,0,0,0,52,0,0,0,0,0,52
48864,31,0,0,0,0,0,0,0,0,0,50,0,0,50,0,0,50
