SERIALNO,POVPIP,has_pap,has_ssip,has_hins4,has_snap,PUMA_person,WGTP,American Indian and Alaska Native,Asian,Black or African American,Native Hawaiian,Pacific Islander,White,Hispanic or Latino,Veteran,Elderly,DIS,English less than very well
2021HU0000062,86,0,0,0,0,2601002,178,0,0,178,0,0,0,0,0,178,0,0
2021HU0000063,266,0,0,0,0,2600400,30,0,0,0,0,0,30,0,0,30,30,0
2021HU0000149,248,0,0,1,1,2603202,237,0,0,237,0,0,0,0,0,0,0,0
2021HU0000197,260,0,0,0,0,2601300,77,0,0,0,0,0,77,0,0,77,0,0
2021HU0000200,277,0,0,0,0,2603202,74,0,0,0,0,0,74,0,0,0,0,0
2021HU0000260,348,0,1,1,1,2603210,139,0,0,139,0,0,0,0,0,0,139,0
2021HU0000275,75,0,0,1,1,2603209,45,0,0,45,0,0,0,0,0,45,45,0
2021HU0000281,382,0,0,0,0,2601200,21,0,0,0,0,0,21,0,21,21,0,0
2021HU0000335,128,0,0,1,1,2602600,45,0,0,0,0,0,45,0,0,0,0,0
2021HU0000342,501,0,0,0,0,2602800,63,0,0,0,0,0,63,0,0,0,0,0
2021HU0000344,501,0,0,0,0,2602400,80,0,0,0,0,0,80,0,0,80,0,0
2021HU0000364,176,0,0,1,0,2603204,93,0,0,0,0,93,93,0,0,93,0,0
2021HU0000389,268,0,0,0,0,2602901,95,0,0,0,0,0,95,0,0,0,0,0
2021HU0000417,399,0,1,1,0,2602901,41,0,0,0,0,0,41,0,0,41,41,0
2021HU0000464,305,0,0,0,0,2601300,18,0,0,0,0,0,18,0,0,18,18,0
2021HU0000473,288,0,0,0,0,2602903,85,0,0,0,0,0,85,0,0,0,0,0
2021HU0000583,350,0,0,0,0,2601701,34,0,0,0,0,0,34,0,0,34,0,0
2021HU0000598,244,0,0,0,0,2602000,310,0,0,0,0,0,310,0,0,310,0,0
2021HU0000614,351,0,0,0,0,2600600,366,0,0,0,0,0,366,0,0,0,0,0
2021HU0000627,422,0,0,0,0,2602901,259,0,259,0,0,0,0,0,0,0,0,0
2021HU0000635,229,0,0,0,0,2601002,77,0,0,77,0,0,0,0,0,77,0,0
2021HU0000717,203,0,0,0,0,2602300,575,0,0,575,0,0,0,0,0,575,575,0
2021HU0000749,393,0,0,0,0,2601704,111,0,0,0,0,0,111,0,0,111,111,0
2021HU0000804,110,0,0,1,0,2603207,41,0,0,0,0,0,41,0,0,0,41,0
2021HU0000830,421,0,0,0,0,2600600,14,0,0,0,0,0,14,0,0,0,0,0
2021HU0000868,416,0,0,0,0,2603204,67,0,0,0,0,0,67,0,0,67,0,0
2021HU0000879,219,0,0,1,0,2603203,155,0,0,155,0,0,0,0,0,155,0,0
2021HU0001005,501,0,0,0,0,2602703,201,0,0,0,0,0,201,0,0,0,0,0
2021HU0001011,418,0,0,0,0,2601900,56,0,0,0,0,0,56,0,56,56,56,0
2021HU0001043,501,0,0,0,0,2602701,26,0,0,0,0,0,26,0,0,26,0,0
2021HU0001050,403,0,1,1,0,2602703,72,0,0,0,0,0,72,0,0,72,72,72
2021HU0001052,203,0,0,0,0,2602400,54,0,0,0,0,0,54,0,0,54,54,0
2021HU0001063,385,0,0,0,1,2603005,74,0,0,0,0,0,74,0,74,74,0,0
2021HU0001066,245,0,0,0,0,2601100,29,0,0,0,0,0,29,0,0,0,0,0
2021HU0001077,501,0,0,0,0,2600600,38,0,0,0,0,0,38,0,0,38,0,0
2021HU0001086,501,0,0,0,0,2602903,78,0,0,0,0,0,78,0,0,0,0,0
2021HU0001129,250,0,0,0,0,2601704,204,0,0,0,0,0,204,0,0,204,204,0
2021HU0001148,501,0,0,0,1,2601801,88,0,0,0,0,0,88,0,0,88,0,0
2021HU0001176,55,0,0,1,0,2601701,47,0,0,0,0,0,47,0,0,47,0,0
2021HU0001198,132,0,0,0,0,2601200,109,0,0,0,0,0,109,0,109,0,109,0
2021HU0001229,304,0,0,0,0,2601200,24,24,0,0,0,0,24,0,0,0,0,0
2021HU0001239,501,0,0,0,0,2600100,34,0,0,0,0,0,34,0,0,34,0,0
2021HU0001254,501,0,0,0,0,2602300,58,58,0,0,0,0,58,0,0,0,0,0
2021HU0001257,250,0,1,1,0,2602908,236,0,0,0,0,0,236,0,0,0,236,0
2021HU0001264,408,0,0,0,0,2602400,14,0,0,0,0,0,14,0,0,14,0,0
2021HU0001269,464,0,0,0,0,2603205,55,0,0,0,0,0,0,55,0,55,55,0
2021HU0001290,150,0,0,1,0,2602904,115,0,0,0,0,0,115,0,0,0,0,0
2021HU0001301,200,0,0,1,1,2600400,38,38,0,0,0,0,38,0,38,0,0,0
2021HU0001303,501,0,0,0,0,2600802,75,0,0,0,0,0,75,0,0,75,0,0
2021HU0001307,501,0,0,0,0,2602905,87,0,0,0,0,0,87,0,0,87,0,0
2021HU0001308,501,0,0,0,0,2602600,46,0,0,0,0,0,46,0,0,0,0,0
2021HU0001379,95,0,0,1,0,2600500,44,0,0,0,0,0,44,0,0,0,44,0
2021HU0001414,479,0,0,0,0,2600400,36,0,0,0,0,0,36,0,0,36,0,0
2021HU0001519,330,0,0,0,0,2603100,149,0,0,0,0,0,149,0,149,149,149,0
2021HU0001543,501,0,0,0,0,2600500,44,0,0,0,0,0,44,0,0,44,0,0
2021HU0001574,57,0,0,1,0,2601002,91,0,0,91,0,0,0,0,0,0,0,0
2021HU0001673,501,0,0,0,0,2600200,39,0,0,0,0,0,39,0,0,39,0,0
2021HU0001695,432,0,0,0,0,2602200,33,0,0,0,0,0,33,0,0,33,0,0
2021HU0001796,141,0,0,0,0,2603100,131,0,0,0,0,0,131,0,131,131,0,0
2021HU0001817,501,0,0,0,0,2602903,152,0,0,0,0,0,152,0,0,0,0,0
2021HU0001824,501,0,0,0,0,2600100,25,0,0,0,0,0,25,0,0,25,25,0
2021HU0001895,304,0,0,0,0,2602400,52,0,0,0,0,0,52,0,0,0,0,0
2021HU0001907,501,0,0,0,0,2601400,82,82,0,0,0,0,82,0,0,82,0,0
2021HU0001978,501,0,0,0,0,2602701,119,0,0,0,0,0,119,0,0,119,0,0
2021HU0002283,501,0,0,0,0,2600500,72,0,0,0,0,0,72,0,0,0,0,0
2021HU0002326,231,0,0,1,0,2600100,52,0,0,0,0,0,52,0,0,0,0,0
2021HU0002396,475,0,0,0,0,2600801,119,0,119,0,0,0,119,0,0,0,0,0
2021HU0002424,124,1,0,1,1,2603211,65,0,0,65,0,0,0,0,0,65,65,0
2021HU0002438,128,0,0,1,0,2601300,38,0,0,0,0,0,38,0,0,38,38,0
2021HU0002465,136,1,0,1,1,2601704,84,0,0,0,0,0,84,0,0,0,0,0
2021HU0002468,501,0,0,1,0,2601100,67,0,0,0,0,0,67,0,0,67,0,0
2021HU0002484,501,0,0,0,0,2600300,26,0,0,0,0,0,26,0,0,26,26,0
2021HU0002580,421,0,1,1,0,2603100,31,0,0,0,0,0,31,0,0,31,0,0
2021HU0002581,501,0,0,0,0,2603204,258,0,0,258,0,0,258,0,0,0,0,0
2021HU0002696,133,0,0,0,0,2600600,46,0,0,0,0,0,46,0,0,46,0,0
2021HU0002718,170,0,0,0,0,2603212,107,0,0,0,0,0,107,0,0,107,107,0
2021HU0002788,501,0,1,1,0,2601704,14,0,0,0,0,0,14,0,0,14,14,0
2021HU0002825,448,0,0,0,0,2600900,38,0,0,0,0,0,38,0,0,0,38,0
2021HU0002891,501,0,0,0,0,2601400,158,0,0,0,0,0,158,0,158,0,0,0
2021HU0002941,185,0,0,0,0,2601200,49,0,0,0,0,0,49,0,0,49,0,0
2021HU0002968,501,0,0,0,0,2601100,59,59,0,0,0,0,59,0,0,59,0,0
2021HU0002969,501,0,0,0,0,2602902,84,0,0,0,0,0,84,0,0,0,0,0
2021HU0002991,464,0,0,0,0,2602903,78,0,0,0,0,0,78,0,0,0,0,0
2021HU0002992,101,0,0,1,1,2601300,58,0,0,0,0,0,58,0,0,58,58,0
2021HU0003031,435,0,0,1,0,2600400,23,0,0,0,0,0,23,0,23,23,0,0
2021HU0003049,139,0,0,1,1,2602101,230,0,0,0,0,0,230,0,0,0,0,0
2021HU0003053,224,1,0,0,0,2603210,149,0,0,0,0,0,149,0,149,0,0,0
2021HU0003127,317,0,0,0,0,2603211,127,0,0,127,0,0,0,0,0,0,0,0
2021HU0003166,178,0,0,0,1,2602904,78,0,0,0,0,0,78,0,0,0,0,0
2021HU0003231,433,0,0,0,0,2602800,51,0,0,0,0,0,51,0,51,51,51,0
2021HU0003400,337,0,0,0,0,2603201,297,0,0,0,0,0,297,0,0,0,297,0
2021HU0003444,80,0,0,0,0,2603005,73,0,0,0,0,0,73,0,0,0,0,0
2021HU0003457,409,0,1,1,0,2601500,49,0,0,0,0,0,49,0,0,49,0,0
2021HU0003473,501,0,0,0,0,2600100,76,0,0,0,0,0,76,0,0,0,0,0
2021HU0003488,281,0,0,0,0,2601900,64,0,0,0,0,0,64,64,64,64,64,0
2021HU0003532,336,0,0,0,0,2602500,58,0,58,0,0,0,58,0,0,0,0,0
2021HU0003564,283,0,0,0,0,2601500,46,0,0,0,0,0,46,0,0,46,0,0
2021HU0003566,278,0,0,0,0,2603210,46,0,0,0,0,0,46,0,0,0,0,0
2021HU0003603,239,0,0,1,0,2600200,12,0,0,0,0,0,12,0,12,12,12,0
2021HU0003657,476,0,0,1,1,2601702,227,0,0,227,0,0,0,0,0,0,227,0
2021HU0003699,275,0,0,0,0,2603001,149,0,0,0,0,0,149,0,0,0,0,0
2021HU0003730,279,1,0,1,1,2603211,236,0,0,0,0,0,236,0,0,0,0,0
2021HU0003755,501,0,0,0,0,2600600,28,0,0,0,0,0,28,0,28,28,28,0
2021HU0003806,390,0,0,0,0,2601300,62,0,0,0,0,0,62,0,0,62,0,0
2021HU0003840,0,0,0,0,0,2601200,43,0,0,0,0,0,43,0,0,43,0,0
2021HU0003871,327,0,0,0,0,2600801,76,0,0,0,0,0,76,0,0,76,76,0
2021HU0003909,501,0,0,0,0,2600900,64,0,0,0,0,0,64,0,0,0,0,0
2021HU0003968,262,0,0,0,0,2601704,66,0,0,0,0,0,66,0,0,0,0,0
2021HU0004033,429,0,0,1,1,2603208,113,0,0,113,0,0,0,0,0,113,0,0
2021HU0004055,29,0,0,0,0,2602907,175,0,0,175,0,0,0,0,0,175,175,0
2021HU0004082,209,0,0,0,0,2600801,115,0,0,0,0,0,115,0,0,115,0,0
2021HU0004096,153,0,0,0,0,2601600,45,0,0,0,0,0,45,0,0,45,0,0
2021HU0004097,149,0,0,1,0,2603203,218,0,0,0,0,0,218,0,0,0,0,218
2021HU0004271,431,0,0,0,0,2601600,23,0,0,0,0,0,23,0,0,0,0,0
2021HU0004283,501,0,0,0,0,2601600,22,0,0,0,0,0,22,0,0,0,0,0
2021HU0004299,291,0,0,0,0,2603208,274,0,0,274,0,0,0,0,0,0,0,0
2021HU0004363,221,0,0,0,0,2600300,28,0,0,0,0,0,28,0,0,28,0,0
2021HU0004395,439,0,0,0,0,2603300,86,0,0,0,0,0,86,0,0,86,0,0
2021HU0004416,501,0,0,0,0,2602703,81,0,81,0,0,0,0,0,0,0,0,0
2021HU0004420,390,0,0,1,1,2602908,427,0,0,0,0,0,427,0,0,0,0,0
