county,POVPIP,has_pap,has_ssip,has_hins4,has_snap,American Indian and Alaska Native,Asian,Black or African American,Native Hawaiian,Pacific Islander,White,Hispanic or Latino,Veteran,Elderly,DIS,English less than very well,WGTP
04001,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,28
04001,0,0,0,0,0,206,0,0,0,0,0,0,0,0,0,206,206
04001,0,0,0,0,0,37,0,0,0,0,0,0,0,37,0,0,37
04001,0,0,0,0,0,33,0,0,0,0,0,0,0,33,0,33,33
04001,0,0,0,0,0,37,0,0,0,0,0,0,0,37,37,37,37
04001,0,0,0,0,0,10,0,0,0,0,0,0,10,10,0,0,10
04001,0,0,0,0,0,10,0,0,0,0,0,0,10,10,0,10,10
04001,0,0,0,0,1,72,0,0,0,0,0,0,0,0,0,0,72
04001,0,0,0,0,1,99,0,0,0,0,0,0,0,0,0,99,99
04001,0,0,0,0,1,8,0,0,0,0,0,0,0,0,8,0,8
04001,0,0,0,0,1,24,0,0,0,0,0,0,0,24,24,24,24
04001,0,0,0,1,0,0,0,0,0,0,31,0,0,31,31,0,31
04001,0,0,0,1,0,107,0,0,0,0,0,0,0,0,0,0,107
04001,0,0,0,1,0,25,0,0,0,0,0,0,0,0,0,25,25
04001,0,0,0,1,0,23,0,0,0,0,0,0,0,0,23,23,23
04001,0,0,0,1,0,37,0,0,0,0,0,0,0,37,0,0,37
04001,0,0,0,1,0,21,0,0,0,0,0,0,0,21,0,21,21
04001,0,0,0,1,0,25,0,0,0,0,0,0,0,25,25,25,25
04001,0,0,0,1,0,6,0,0,0,0,0,0,6,6,0,0,6
04001,0,0,0,1,0,28,0,0,0,0,28,0,0,0,0,0,28
04001,0,0,0,1,0,31,0,0,0,0,31,0,0,0,0,31,31
04001,0,0,0,1,1,0,0,0,0,0,71,0,0,0,71,0,71
04001,0,0,0,1,1,250,0,0,0,0,0,0,0,0,0,0,250
04001,0,0,0,1,1,36,0,0,0,0,0,0,0,0,0,36,36
04001,0,0,0,1,1,96,0,0,0,0,0,0,0,0,96,0,96
04001,0,0,0,1,1,15,0,0,0,0,0,0,0,0,15,15,15
04001,0,0,0,1,1,49,0,0,0,0,0,0,0,49,0,0,49
04001,0,0,0,1,1,12,0,0,0,0,0,0,0,12,12,12,12
04001,0,0,0,1,1,57,0,0,0,0,0,57,0,0,0,0,57
04001,0,0,1,1,0,3,0,0,0,0,0,0,0,3,0,0,3
04001,0,0,1,1,1,8,0,0,0,0,0,0,0,0,8,0,8
04001,1,0,0,0,1,41,0,0,0,0,0,0,0,0,0,0,41
04001,1,0,0,1,1,11,0,0,0,0,0,0,0,0,0,0,11
04001,2,1,0,1,1,65,0,0,0,0,0,0,0,0,65,65,65
04001,4,0,0,0,1,32,0,0,0,0,0,0,0,0,32,0,32
04001,5,0,0,1,1,56,0,0,0,0,0,0,0,0,56,0,56
04001,7,0,0,0,0,58,0,0,0,0,0,0,0,0,0,0,58
04001,7,0,0,0,1,6,0,0,0,0,0,0,0,0,0,0,6
04001,7,1,0,0,1,18,0,0,0,0,0,0,0,18,0,18,18
04001,8,0,0,0,1,7,0,0,0,0,0,0,0,0,0,0,7
04001,8,0,0,1,0,0,0,0,0,0,17,0,0,17,17,0,17
04001,8,0,0,1,1,7,0,0,0,0,0,0,0,7,0,7,7
04001,8,1,0,1,0,8,0,0,0,0,0,0,0,0,0,0,8
04001,10,0,0,0,0,0,0,0,0,0,53,0,0,0,0,0,53
04001,10,0,0,0,0,5,0,0,0,0,0,0,0,5,5,0,5
04001,10,0,0,1,1,10,0,0,0,0,0,0,0,0,10,10,10
04001,11,0,0,0,0,4,0,0,0,0,0,0,0,4,0,4,4
04001,11,0,0,1,0,4,0,0,0,0,0,0,0,4,4,0,4
04001,12,0,0,1,1,6,0,0,0,0,0,0,0,0,0,0,6
04001,13,0,0,1,0,5,0,0,0,0,0,0,0,5,0,0,5
04001,13,0,0,1,1,6,0,0,0,0,0,0,0,6,0,0,6
04001,13,1,0,1,1,6,0,0,0,0,0,0,0,0,0,0,6
04001,14,0,0,0,0,0,0,0,0,0,28,0,28,28,0,0,28
04001,14,0,0,1,1,4,0,0,0,0,0,0,0,4,0,0,4
04001,14,0,0,1,1,12,0,0,0,0,0,0,0,12,0,12,12
04001,17,0,0,0,1,6,0,0,0,0,0,0,0,6,0,0,6
04001,17,0,0,1,1,6,0,0,0,0,0,0,0,6,6,0,6
04001,17,0,0,1,1,20,0,0,0,0,0,20,0,0,0,0,20
04001,18,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,3
04001,18,0,0,1,0,11,0,0,0,0,0,0,0,11,0,0,11
04001,18,1,0,1,1,35,0,0,0,0,0,0,0,0,0,0,35
04001,19,0,0,1,0,5,0,0,0,0,0,0,0,5,0,0,5
04001,20,0,0,1,1,8,0,0,0,0,0,0,0,0,8,0,8
04001,21,0,0,1,1,0,0,0,0,0,40,0,0,40,40,0,40
04001,22,1,0,0,1,8,0,0,0,0,0,0,0,0,0,8,8
04001,24,0,0,0,1,8,0,0,0,0,0,0,0,0,0,0,8
04001,24,1,0,1,1,26,0,0,0,0,0,0,0,0,0,0,26
04001,25,0,0,1,1,9,0,0,0,0,0,0,0,9,9,0,9
04001,26,0,0,0,0,11,0,0,0,0,0,0,0,0,0,11,11
04001,27,0,0,1,1,8,0,0,0,0,0,0,8,8,0,0,8
04001,28,0,0,0,0,0,0,0,0,0,27,0,0,27,0,0,27
04001,28,0,0,1,0,19,0,0,0,0,0,0,0,19,0,0,19
04001,28,0,0,1,1,34,0,0,0,0,0,0,0,34,34,34,34
04001,29,0,0,1,1,60,0,0,0,0,0,0,0,0,60,0,60
04001,29,0,1,1,1,19,0,0,0,0,0,0,0,19,19,0,19
04001,29,1,0,0,1,18,0,0,0,0,0,0,0,0,0,18,18
04001,29,1,0,1,1,16,0,0,0,0,0,0,0,0,0,0,16
04001,30,0,0,0,0,0,0,0,0,6,6,0,0,6,6,0,6
04001,31,0,0,0,0,6,0,0,0,0,0,0,6,6,0,6,6
04001,31,0,0,1,1,45,0,0,0,0,0,0,0,0,45,0,45
04001,32,1,0,1,1,11,0,0,0,0,0,0,0,0,0,0,11
04001,33,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,23
04001,33,0,0,1,0,9,0,0,0,0,0,0,0,9,0,9,9
04001,33,0,0,1,1,19,0,0,0,0,0,0,0,0,19,0,19
04001,33,1,0,1,1,36,0,0,0,0,0,0,0,0,0,36,36
04001,34,0,0,1,1,32,0,0,0,0,0,0,0,0,0,0,32
04001,34,0,1,1,0,6,0,0,0,0,0,0,0,6,6,6,6
04001,34,0,1,1,1,37,0,0,0,0,0,0,0,37,37,37,37
04001,34,1,0,1,0,29,0,0,0,0,0,0,0,0,0,29,29
04001,35,0,0,0,0,0,0,0,0,0,32,0,0,32,0,0,32
04001,35,0,0,1,1,28,0,0,0,0,0,0,0,0,0,0,28
04001,35,0,1,1,1,6,0,0,0,0,0,0,6,6,6,0,6
04001,37,0,0,0,0,4,0,0,0,0,0,0,0,4,0,0,4
04001,37,0,0,1,0,6,0,0,0,0,0,0,0,6,0,0,6
04001,37,0,1,1,0,5,0,0,0,0,0,0,0,5,0,5,5
