metdiv20,POVPIP,has_pap,has_ssip,has_hins4,has_snap,American Indian and Alaska Native,Asian,Black or African American,Native Hawaiian,Pacific Islander,White,Hispanic or Latino,Veteran,Elderly,DIS,English less than very well,WGTP
99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,54
99999,0,0,0,0,0,0,0,0,0,0,0,0,0,85,85,0,85
99999,0,0,0,0,0,0,0,0,0,0,0,0,332,0,332,0,332
99999,0,0,0,0,0,0,0,0,0,0,0,444,0,0,0,0,444
99999,0,0,0,0,0,0,0,0,0,0,0,295,0,0,0,295,295
99999,0,0,0,0,0,0,0,0,0,0,0,54,0,0,54,0,54
99999,0,0,0,0,0,0,0,0,0,0,0,101,0,0,101,101,101
99999,0,0,0,0,0,0,0,0,0,0,0,342,0,342,0,0,342
99999,0,0,0,0,0,0,0,0,0,0,0,71,0,71,0,71,71
99999,0,0,0,0,0,0,0,0,0,0,0,38,0,38,38,0,38
99999,0,0,0,0,0,0,0,0,0,0,5553,0,0,0,0,0,5553
99999,0,0,0,0,0,0,0,0,0,0,51,0,0,0,0,51,51
99999,0,0,0,0,0,0,0,0,0,0,360,0,0,0,360,0,360
99999,0,0,0,0,0,0,0,0,0,0,4630,0,0,4630,0,0,4630
99999,0,0,0,0,0,0,0,0,0,0,282,0,0,282,0,282,282
99999,0,0,0,0,0,0,0,0,0,0,1225,0,0,1225,1225,0,1225
99999,0,0,0,0,0,0,0,0,0,0,170,0,0,170,170,170,170
99999,0,0,0,0,0,0,0,0,0,0,267,0,267,0,0,0,267
99999,0,0,0,0,0,0,0,0,0,0,143,0,143,0,0,143,143
99999,0,0,0,0,0,0,0,0,0,0,277,0,277,0,277,0,277
99999,0,0,0,0,0,0,0,0,0,0,169,0,169,169,0,0,169
99999,0,0,0,0,0,0,0,0,0,0,1162,0,1162,1162,1162,0,1162
99999,0,0,0,0,0,0,0,0,0,0,1212,1212,0,0,0,0,1212
99999,0,0,0,0,0,0,0,0,0,0,407,407,0,0,0,407,407
99999,0,0,0,0,0,0,0,0,0,0,367,367,0,0,367,0,367
99999,0,0,0,0,0,0,0,0,0,0,158,158,0,0,158,158,158
99999,0,0,0,0,0,0,0,0,0,0,67,67,0,67,0,0,67
99999,0,0,0,0,0,0,0,0,0,0,213,213,0,213,0,213,213
99999,0,0,0,0,0,0,0,0,0,0,80,80,80,0,0,0,80
99999,0,0,0,0,0,0,0,0,0,0,66,66,66,66,66,0,66
99999,0,0,0,0,0,0,0,0,0,356,0,0,0,0,0,0,356
99999,0,0,0,0,0,0,0,0,95,0,95,95,0,95,0,0,95
99999,0,0,0,0,0,0,0,363,0,0,0,0,0,0,0,0,363
99999,0,0,0,0,0,0,0,60,0,0,0,0,0,60,0,0,60
99999,0,0,0,0,0,0,0,190,0,0,0,190,0,0,0,0,190
99999,0,0,0,0,0,0,0,448,0,0,448,0,0,0,0,0,448
99999,0,0,0,0,0,0,0,29,0,0,29,0,29,0,0,0,29
99999,0,0,0,0,0,0,120,0,0,0,0,0,0,0,0,0,120
99999,0,0,0,0,0,0,679,0,0,0,0,0,0,0,0,679,679
99999,0,0,0,0,0,0,53,0,0,0,0,0,0,0,53,0,53
99999,0,0,0,0,0,0,81,0,0,0,0,0,0,81,0,0,81
99999,0,0,0,0,0,0,84,0,0,0,0,0,0,84,0,84,84
99999,0,0,0,0,0,0,624,0,0,0,624,0,0,0,0,0,624
99999,0,0,0,0,0,0,57,0,0,0,57,0,0,57,0,0,57
99999,0,0,0,0,0,0,162,0,0,0,162,0,162,162,0,0,162
99999,0,0,0,0,0,0,141,0,0,0,141,0,141,141,141,0,141
99999,0,0,0,0,0,165,0,0,0,0,0,0,0,0,0,0,165
99999,0,0,0,0,0,539,0,0,0,0,0,0,0,0,0,539,539
99999,0,0,0,0,0,291,0,0,0,0,0,0,0,0,291,0,291
99999,0,0,0,0,0,197,0,0,0,0,0,0,0,197,0,0,197
99999,0,0,0,0,0,87,0,0,0,0,0,0,0,87,0,87,87
99999,0,0,0,0,0,97,0,0,0,0,0,0,0,97,97,97,97
99999,0,0,0,0,0,49,0,0,0,0,0,0,49,0,0,49,49
99999,0,0,0,0,0,27,0,0,0,0,0,0,27,27,0,0,27
99999,0,0,0,0,0,26,0,0,0,0,0,0,26,26,0,26,26
99999,0,0,0,0,0,49,0,0,0,0,49,0,0,0,0,0,49
99999,0,0,0,0,0,84,0,0,0,0,84,0,0,0,84,0,84
