state,POVPIP,has_pap,has_ssip,has_hins4,has_snap,American Indian and Alaska Native,Asian,Black or African American,Native Hawaiian,Pacific Islander,White,Hispanic or Latino,Veteran,Elderly,DIS,English less than very well,WGTP
38,0,0,0,0,0,0,0,0,0,0,1709,0,0,0,0,0,1709
38,0,0,0,0,0,0,0,0,0,0,682,0,0,682,0,0,682
38,0,0,0,0,0,0,0,0,0,0,673,0,0,673,673,0,673
38,0,0,0,0,0,0,0,0,0,0,91,91,0,0,0,0,91
38,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,29
38,0,0,0,0,0,42,0,0,0,0,0,0,0,42,0,0,42
38,0,0,0,0,0,71,0,0,0,0,71,0,71,71,71,0,71
38,0,0,0,0,1,0,0,0,0,0,222,0,222,0,0,0,222
38,0,0,0,1,0,0,0,0,0,0,28,0,0,0,0,0,28
38,0,0,0,1,0,0,0,0,0,0,49,0,0,49,0,0,49
38,0,0,0,1,0,0,0,0,0,0,441,0,0,441,441,0,441
38,0,0,0,1,0,0,0,0,0,0,35,0,35,0,0,0,35
38,0,0,0,1,0,0,0,0,0,0,192,0,192,0,192,0,192
38,0,0,0,1,0,47,0,0,0,0,0,0,0,0,0,0,47
38,0,0,0,1,1,0,0,0,0,0,209,0,0,0,0,0,209
38,0,0,0,1,1,0,0,0,0,0,55,0,0,55,55,0,55
38,0,0,0,1,1,29,0,0,0,0,0,0,0,29,29,0,29
38,0,0,0,1,1,193,0,0,0,0,193,0,0,0,193,0,193
38,0,1,0,1,1,0,0,0,0,0,55,55,0,0,55,0,55
38,1,0,0,1,1,56,0,0,0,0,0,0,0,0,56,56,56
38,2,0,0,0,0,0,0,0,0,0,63,0,0,0,63,0,63
38,2,0,0,0,0,0,0,0,0,0,16,0,0,16,0,0,16
38,2,0,0,0,0,0,0,244,0,0,244,0,0,0,244,0,244
38,3,0,0,0,0,0,0,0,0,0,34,0,0,34,0,0,34
38,4,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,14
38,4,0,0,1,1,0,0,24,0,0,0,0,0,0,24,0,24
38,4,1,0,0,1,32,0,0,0,0,0,0,0,0,32,0,32
38,5,0,0,1,0,0,0,0,0,0,34,0,0,34,0,0,34
38,5,0,0,1,1,0,0,0,0,0,563,0,0,563,563,0,563
38,6,0,0,0,0,0,0,0,0,0,19,0,0,0,19,0,19
38,7,0,0,0,0,0,0,0,0,0,239,0,0,0,239,0,239
38,7,0,0,0,0,0,0,0,0,0,14,0,0,14,14,0,14
38,7,0,0,1,0,0,0,0,0,0,68,0,0,0,68,0,68
38,7,0,0,1,1,0,0,0,0,0,59,0,0,0,0,0,59
38,7,0,0,1,1,0,0,314,0,0,314,314,0,0,314,0,314
38,8,0,0,0,0,0,0,0,0,0,11,0,0,0,11,0,11
38,8,0,0,0,0,0,0,0,0,0,44,0,0,44,0,0,44
38,8,0,0,1,0,0,0,0,0,0,41,0,0,0,0,0,41
