SERIALNO,POVPIP,has_pap,has_ssip,has_hins4,has_snap,PUMA_person,WGTP,American Indian and Alaska Native,Asian,Black or African American,Native Hawaiian,Pacific Islander,White,Hispanic or Latino,Veteran,Elderly,DIS,English less than very well
2021HU0000046,241,0,1,1,0,2300100,94,0,0,0,0,0,94,94,0,94,94,0
2021HU0000139,355,0,0,0,0,2300200,27,0,0,0,0,0,27,0,27,0,0,0
2021HU0000220,43,0,0,1,1,2300300,313,0,0,0,0,0,313,0,0,0,313,0
2021HU0000221,501,0,0,0,0,2300500,31,0,0,0,0,0,31,0,0,0,0,0
2021HU0000312,351,0,0,0,0,2300800,131,0,0,0,0,0,131,0,0,0,0,0
2021HU0000656,501,0,0,0,0,2300800,395,0,0,0,0,0,395,0,0,0,0,0
2021HU0000795,88,0,0,0,0,2300200,37,0,0,0,0,0,37,0,37,37,0,0
2021HU0001343,244,0,0,1,0,2300100,16,0,0,0,0,0,16,0,0,16,16,0
2021HU0001612,501,0,0,0,0,2300900,165,0,0,0,0,0,165,0,0,165,165,0
2021HU0001753,199,0,1,1,0,2300600,180,0,0,0,0,0,180,0,0,180,0,0
2021HU0001764,125,0,0,1,1,2300100,48,0,0,0,0,0,48,0,0,0,0,0
2021HU0002081,492,0,0,0,0,2300100,72,0,0,0,0,0,72,0,0,0,0,0
2021HU0002277,309,0,1,1,0,2300100,16,0,0,0,0,0,16,0,16,16,16,0
2021HU0002341,164,1,1,1,1,2300200,33,0,0,0,0,0,33,33,0,0,33,0
2021HU0002482,122,0,0,1,0,2300500,63,0,0,0,0,0,63,0,0,63,63,0
2021HU0003198,423,1,1,1,0,2301000,69,0,0,0,0,0,69,0,0,0,69,0
2021HU0003230,501,0,0,0,0,2300500,38,0,0,0,0,0,38,0,0,38,0,0
2021HU0003360,501,0,1,1,0,2300400,59,0,0,0,0,0,59,0,59,59,59,0
2021HU0003665,402,0,0,0,1,2300700,131,0,0,0,0,0,131,0,0,0,0,0
2021HU0003768,501,0,0,0,0,2300600,545,0,0,0,0,0,545,0,0,0,0,0
2021HU0003780,295,0,0,0,0,2300300,21,0,0,0,0,0,21,0,0,21,0,0
2021HU0003848,333,0,0,0,0,2300300,31,0,0,0,0,0,31,0,31,31,0,0
2021HU0004367,378,0,0,1,0,2300800,106,0,0,0,0,0,106,0,0,0,0,0
2021HU0004777,179,0,0,0,0,2300400,183,0,0,0,0,0,183,0,0,183,0,0
2021HU0005111,448,0,0,0,0,2301000,82,0,0,0,0,0,82,0,0,82,0,0
2021HU0005355,501,0,0,0,0,2300800,84,0,0,0,0,0,84,0,0,0,0,0
2021HU0005542,224,0,0,0,0,2300800,228,0,0,0,0,0,228,0,228,0,0,0
2021HU0005599,148,0,0,1,0,2300300,32,0,0,0,0,0,32,0,0,32,0,32
2021HU0007615,358,0,0,0,0,2300200,43,0,0,0,0,0,43,0,0,0,0,0
2021HU0007691,501,0,0,0,0,2300700,15,0,0,0,0,0,15,0,0,15,15,0
2021HU0008103,184,0,0,0,0,2300500,140,0,0,0,0,0,140,0,0,140,0,0
