puma22,POVPIP,has_pap,has_ssip,has_hins4,has_snap,American Indian and Alaska Native,Asian,Black or African American,Native Hawaiian,Pacific Islander,White,Hispanic or Latino,Veteran,Elderly,DIS,English less than very well,WGTP
1500100,0,0,0,0,0,0,0,0,0,0,340,0,0,0,0,0,340
1500100,0,0,0,0,0,0,0,0,0,0,121,0,0,121,0,0,121
1500100,0,0,0,0,0,0,0,0,0,0,168,0,0,168,168,0,168
1500100,0,0,0,0,0,0,0,0,0,0,83,83,0,0,0,0,83
1500100,0,0,0,0,0,0,0,0,0,0,18,18,0,18,0,0,18
1500100,0,0,0,0,0,0,0,0,229,229,229,0,229,0,229,0,229
1500100,0,0,0,1,0,0,0,0,40,0,0,0,0,40,0,0,40
1500100,0,0,0,1,0,0,51,51,51,51,51,0,0,51,51,51,51
1500100,0,0,0,1,1,0,187,187,187,187,187,0,0,0,187,0,187
1500100,3,0,0,0,0,0,0,154,154,0,154,0,0,0,0,0,154
1500100,8,1,0,1,1,0,66,0,0,0,66,66,0,0,66,0,66
1500100,8,1,0,1,1,0,320,0,320,0,320,0,0,0,320,320,320
1500100,10,0,0,0,1,0,0,0,36,0,0,0,0,36,0,0,36
1500100,15,0,0,0,0,0,64,0,0,0,0,0,64,64,0,0,64
1500100,17,0,0,0,0,0,0,0,0,0,51,0,0,0,0,0,51
1500100,21,0,0,0,0,0,0,0,0,0,220,0,0,220,220,0,220
1500100,23,0,0,0,0,0,0,0,411,0,0,0,0,411,0,0,411
1500100,25,0,0,1,1,0,0,0,0,0,85,85,0,0,0,0,85
1500100,29,0,0,1,0,0,0,0,0,0,52,0,0,0,0,0,52
1500100,29,1,0,1,0,0,0,0,0,0,403,403,0,0,0,0,403
1500100,29,1,0,1,1,92,0,0,0,0,92,92,0,0,0,0,92
1500100,34,0,0,1,1,0,21,0,21,0,21,0,0,0,0,0,21
1500100,34,1,0,1,1,0,40,0,40,0,40,40,40,0,0,0,40
1500100,37,0,0,0,1,0,88,0,0,0,0,0,0,0,0,0,88
1500100,38,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,19
1500100,45,0,1,1,1,0,0,0,0,45,0,0,0,0,45,0,45
1500100,51,0,0,0,0,0,0,0,0,0,348,0,0,348,0,0,348
1500100,52,0,0,1,1,0,165,0,165,0,165,0,0,0,165,0,165
1500100,54,0,0,0,0,0,0,0,0,0,41,0,0,41,0,0,41
1500100,56,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,24
1500100,56,0,0,0,0,0,0,0,0,0,86,0,86,86,86,0,86
1500100,57,0,0,1,1,11,0,0,0,0,0,11,0,11,0,0,11
1500100,59,0,0,1,1,0,0,0,0,50,0,0,0,0,0,50,50
1500100,60,0,0,0,0,44,0,44,0,0,0,0,44,0,0,0,44
1500100,63,0,0,1,0,0,0,0,0,0,71,0,71,71,71,0,71
1500100,63,1,0,1,1,0,109,0,0,0,109,0,0,0,109,0,109
1500100,67,0,0,0,0,0,126,0,126,0,0,0,126,126,0,0,126
1500100,67,1,0,1,1,0,206,0,0,0,206,206,0,0,0,0,206
1500100,71,0,0,1,0,0,106,0,0,0,106,0,106,106,0,0,106
1500100,73,0,0,0,0,0,51,0,51,0,51,0,0,51,0,0,51
1500100,73,0,0,1,0,0,0,0,0,0,91,0,0,91,0,0,91
1500100,74,0,0,1,0,0,0,0,0,0,87,0,0,87,87,0,87
1500100,76,0,1,1,1,0,0,0,0,0,69,0,0,69,0,0,69
1500100,78,0,0,0,0,0,0,0,0,0,41,0,0,0,0,0,41
1500100,79,1,0,0,0,0,0,0,0,0,70,0,0,0,0,0,70
1500100,82,0,0,0,0,0,0,0,38,0,0,0,0,38,0,0,38
