SERIALNO,POVPIP,has_pap,has_ssip,has_hins4,has_snap,PUMA_person,WGTP,American Indian and Alaska Native,Asian,Black or African American,Native Hawaiian,Pacific Islander,White,Hispanic or Latino,Veteran,Elderly,DIS,English less than very well
2021HU0000706,501,1,0,1,0,1500303,161,0,161,0,161,0,161,0,0,161,161,0
2021HU0001224,214,0,0,0,0,1500100,107,0,107,0,0,0,0,0,0,0,0,0
2021HU0001412,274,1,0,1,1,1500304,85,0,0,0,0,85,0,0,0,0,0,85
2021HU0001565,433,0,0,1,0,1500308,48,0,48,0,48,0,48,0,0,0,0,0
2021HU0002126,501,0,0,0,1,1500100,63,0,63,0,0,0,0,0,0,63,63,63
2021HU0002146,501,0,0,0,0,1500302,53,0,0,0,0,0,53,0,0,53,0,0
2021HU0002320,492,0,0,1,0,1500305,43,0,43,0,0,0,0,0,0,43,0,43
2021HU0002444,501,0,0,0,0,1500200,121,0,0,0,0,0,121,0,0,121,0,0
2021HU0002535,501,0,0,0,0,1500303,228,0,0,0,228,0,0,0,228,228,0,0
2021HU0002975,258,0,0,1,0,1500100,140,0,140,0,0,0,140,140,0,0,0,0
2021HU0003205,501,0,0,0,0,1500306,290,0,0,0,0,0,290,0,0,0,0,0
2021HU0003280,398,0,0,1,0,1500305,39,0,39,0,0,0,0,0,0,39,39,39
2021HU0003292,217,0,0,0,0,1500100,162,0,162,0,162,0,162,0,0,0,0,0
2021HU0003317,435,0,0,0,1,1500200,21,0,0,0,21,0,0,0,0,21,0,0
2021HU0003763,246,0,0,0,0,1500307,56,0,56,0,0,0,0,0,0,0,56,0
2021HU0004048,501,0,0,0,0,1500304,121,121,121,0,121,0,121,0,0,121,0,0
2021HU0004056,501,0,0,0,0,1500306,59,0,59,0,59,0,0,0,0,0,0,0
2021HU0004593,501,0,0,0,0,1500307,69,0,69,0,69,69,69,69,69,69,69,0
2021HU0004662,200,0,0,0,1,1500100,22,0,0,0,22,0,22,0,22,0,0,0
2021HU0005655,501,0,0,0,0,1500303,54,0,54,0,0,0,54,0,0,54,0,0
2021HU0005798,501,0,0,0,0,1500307,58,0,58,0,0,0,0,0,0,58,0,0
2021HU0005850,138,0,0,0,0,1500306,65,0,0,0,0,0,65,0,65,0,0,0
2021HU0005966,501,0,0,1,0,1500100,45,0,0,0,0,0,45,0,0,45,0,0
2021HU0007135,501,0,0,0,0,1500308,81,0,81,0,0,0,0,0,81,0,0,0
2021HU0007152,260,0,0,1,0,1500306,65,0,65,65,65,0,0,0,0,65,0,0
2021HU0007181,445,0,0,0,0,1500307,338,0,338,0,0,338,0,0,0,338,0,0
2021HU0008017,501,0,0,0,0,1500306,38,0,38,0,0,0,0,0,0,38,38,38
2021HU0008240,501,0,0,0,0,1500200,136,0,136,0,0,0,0,0,0,136,0,0
2021HU0008291,406,0,0,0,0,1500200,117,0,117,0,0,0,0,0,117,117,117,0
2021HU0009302,358,0,0,0,0,1500306,83,0,83,0,0,0,0,0,0,83,83,83
2021HU0009692,501,0,0,0,0,1500302,70,0,70,0,0,0,0,0,0,70,0,0
2021HU0009710,181,0,0,0,0,1500200,69,0,0,0,0,0,69,0,69,69,0,0
2021HU0010127,26,0,0,1,1,1500302,84,0,84,0,0,0,84,0,0,0,0,0
2021HU0010417,501,0,0,0,0,1500308,157,157,0,157,0,0,0,0,157,0,0,0
