metdiv20,POVPIP,has_pap,has_ssip,has_hins4,has_snap,American Indian and Alaska Native,Asian,Black or African American,Native Hawaiian,Pacific Islander,White,Hispanic or Latino,Veteran,Elderly,DIS,English less than very well,WGTP
47894,0,0,0,0,0,0,0,0,0,0,26,0,0,26,26,0,26
47894,0,0,0,0,0,0,0,96,0,0,96,0,96,96,96,0,96
47894,0,0,0,1,0,0,0,0,0,0,22,0,0,0,0,0,22
47894,0,0,0,1,0,0,0,0,0,0,167,0,0,0,167,0,167
47894,0,0,0,1,0,0,0,0,0,0,44,0,0,44,44,0,44
47894,0,0,0,1,0,0,0,0,0,0,21,0,21,21,0,0,21
47894,0,0,0,1,1,0,0,0,0,0,34,0,0,0,34,0,34
47894,0,0,0,1,1,0,0,48,0,0,0,0,48,48,48,0,48
47894,2,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,33
47894,2,0,0,1,1,0,0,0,0,0,7,0,0,0,0,0,7
47894,3,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,13
47894,6,0,0,1,1,0,0,28,0,0,0,0,0,0,0,0,28
47894,9,1,0,1,1,0,0,0,0,0,24,0,0,0,24,0,24
47894,10,0,0,0,0,0,0,0,0,0,23,0,0,23,0,0,23
47894,10,0,0,1,1,0,0,9,0,0,0,0,0,0,9,0,9
47894,12,0,0,1,1,0,0,0,0,0,21,0,0,21,21,0,21
47894,16,0,0,1,0,0,0,0,0,0,9,0,0,9,0,0,9
47894,16,0,1,1,0,0,0,0,0,0,29,0,0,0,29,0,29
47894,17,0,0,1,1,0,0,0,0,0,9,0,9,9,0,0,9
47894,22,0,0,0,0,0,0,0,0,0,15,15,15,15,15,0,15
47894,22,0,0,1,1,0,0,0,0,0,19,0,0,0,0,0,19
47894,22,0,0,1,1,0,0,0,0,0,66,66,0,0,0,0,66
47894,23,0,0,0,0,0,0,0,0,0,25,0,0,25,0,0,25
47894,24,0,0,1,1,0,0,69,0,0,0,0,0,69,0,0,69
47894,25,0,0,1,0,0,0,0,0,0,35,0,0,0,0,0,35
47894,27,0,0,0,0,0,0,0,0,0,20,0,0,20,0,0,20
47894,28,0,1,1,0,0,0,0,0,0,15,0,15,15,15,0,15
47894,32,0,0,0,0,0,0,33,0,0,0,0,0,33,0,0,33
47894,33,0,1,1,1,0,0,0,0,0,6,0,0,0,6,0,6
47894,35,0,0,1,1,0,0,0,0,0,22,0,0,0,22,0,22
47894,39,0,0,0,0,0,0,0,0,0,7,0,0,7,0,0,7
47894,40,0,0,1,1,0,0,0,0,0,8,0,0,0,8,0,8
47894,46,0,0,0,0,0,0,0,0,0,82,0,0,82,0,0,82
47894,47,1,0,1,1,0,0,0,0,0,46,0,0,0,0,0,46
47894,48,0,0,1,0,0,0,0,0,0,30,0,0,30,0,0,30
47894,50,0,0,0,0,0,0,0,0,0,21,0,0,21,0,0,21
47894,51,0,0,1,0,0,0,0,0,0,13,0,13,13,13,0,13
47894,52,0,0,0,0,0,0,0,0,0,34,0,0,0,34,0,34
47894,54,0,0,0,0,0,0,0,0,0,18,0,0,18,0,0,18
47894,55,0,1,1,1,0,0,0,0,0,0,11,0,11,11,11,11
47894,57,0,0,0,0,0,0,65,0,0,0,0,0,0,0,0,65
47894,60,0,0,1,1,0,20,0,0,0,20,0,0,0,0,0,20
47894,61,0,0,1,0,0,13,0,0,0,0,0,0,13,0,13,13
47894,62,0,0,1,1,13,0,0,0,0,13,0,0,0,0,0,13
47894,63,0,0,1,1,0,0,0,0,0,17,0,0,0,0,0,17
47894,63,1,0,1,0,0,0,0,0,0,45,0,0,45,45,0,45
47894,65,0,0,1,0,40,0,0,0,0,40,0,0,0,0,0,40
47894,66,0,0,0,0,0,0,0,0,0,36,0,36,36,0,0,36
47894,68,0,0,1,1,0,0,0,0,0,18,0,0,0,18,0,18
47894,68,0,1,1,1,0,0,0,0,0,34,0,0,0,34,0,34
