SERIALNO,POVPIP,has_pap,has_ssip,has_hins4,has_snap,PUMA_person,WGTP,American Indian and Alaska Native,Asian,Black or African American,Native Hawaiian,Pacific Islander,White,Hispanic or Latino,Veteran,Elderly,DIS,English less than very well
2021HU0000067,77,0,0,1,0,1600100,32,0,0,0,0,0,32,0,0,32,32,0
2021HU0000640,202,0,0,1,0,1600800,86,0,0,0,0,0,86,0,0,86,0,0
2021HU0000712,501,0,0,0,0,1600702,37,0,0,0,0,0,37,37,0,37,0,0
2021HU0000763,501,0,0,0,0,1600100,83,0,0,0,0,0,83,0,83,83,83,0
2021HU0000823,289,0,0,0,0,1600300,23,0,0,0,0,0,23,0,23,23,23,0
2021HU0001669,17,0,0,0,1,1601100,11,0,0,0,0,0,11,0,0,0,0,0
2021HU0001920,392,0,0,0,0,1600800,97,0,0,0,0,0,97,0,0,97,97,0
2021HU0001959,501,0,0,0,0,1601300,60,0,0,0,0,0,60,0,0,60,0,0
2021HU0002509,36,0,0,0,0,1601300,57,0,0,0,0,0,57,0,57,57,0,0
2021HU0002531,350,0,0,0,0,1600900,94,94,0,0,0,0,0,0,0,0,94,0
2021HU0003020,228,0,0,0,0,1601300,29,0,0,0,0,0,29,0,0,0,0,0
2021HU0003071,200,0,0,0,0,1601000,370,0,0,0,0,0,370,0,370,370,370,0
2021HU0003126,265,0,0,0,0,1601200,85,0,0,0,0,0,85,0,85,0,0,0
2021HU0003242,4,0,0,0,0,1600800,338,0,0,0,0,0,338,0,0,0,338,0
2021HU0003246,304,0,0,0,0,1600400,22,0,0,0,0,0,22,0,0,22,0,0
2021HU0003974,160,0,0,1,1,1600702,83,0,0,0,0,0,83,0,0,83,0,0
2021HU0004079,356,0,0,0,0,1600100,486,0,0,0,0,0,486,0,0,0,0,0
2021HU0004470,369,0,0,0,0,1601300,54,0,0,0,0,0,54,0,0,0,0,0
2021HU0004729,501,0,0,0,0,1601000,12,0,0,0,0,0,12,0,0,12,0,0
2021HU0005658,170,0,0,0,0,1601100,92,0,0,0,0,0,92,92,0,0,0,0
2021HU0005965,185,0,0,0,0,1600500,134,0,0,0,0,0,134,0,0,0,0,0
2021HU0006101,235,0,0,1,0,1600702,81,0,0,0,0,0,81,0,81,0,0,0
2021HU0006281,251,0,0,0,0,1601300,41,0,0,0,0,0,41,0,0,0,0,0
2021HU0006305,501,0,0,0,0,1600701,103,0,103,0,0,0,103,0,0,0,0,0
2021HU0006356,501,0,0,0,0,1600200,45,0,0,0,0,0,45,45,0,0,0,0
2021HU0006483,423,0,0,0,0,1600100,107,0,0,0,0,0,107,0,0,107,107,0
2021HU0006959,225,0,0,0,0,1600100,43,0,0,0,0,0,43,0,0,43,43,0
2021HU0007250,251,0,0,1,1,1600600,166,0,0,0,0,0,166,166,166,0,0,0
2021HU0007334,501,0,0,1,0,1600200,15,0,0,0,0,0,15,0,0,0,0,0
2021HU0007378,150,1,1,1,0,1600800,332,0,0,0,0,0,0,332,0,0,332,332
2021HU0007544,192,0,0,0,0,1600300,7,0,0,0,0,0,7,0,0,7,7,0
2021HU0007750,197,0,0,0,0,1600200,47,0,0,0,0,0,47,0,0,47,0,0
2021HU0007819,501,0,0,0,0,1600300,12,0,0,0,0,0,12,12,0,12,0,0
2021HU0008155,47,1,0,1,1,1601000,53,0,0,0,0,0,53,53,0,0,53,0
2021HU0008521,137,1,0,1,1,1600400,283,0,0,0,0,0,283,0,283,0,283,0
2021HU0008527,436,0,0,0,0,1601300,64,0,0,0,0,0,64,0,0,0,0,0
2021HU0008625,29,0,0,1,0,1600600,173,0,0,0,0,0,173,173,0,0,173,173
2021HU0008748,178,0,0,0,0,1600100,35,0,0,0,0,0,35,0,35,35,0,0
2021HU0008937,194,0,0,1,0,1601100,103,0,0,0,0,0,103,0,0,0,0,0
2021HU0009359,324,0,0,0,0,1600800,54,0,0,0,0,0,54,0,54,54,54,0
2021HU0010034,259,0,0,0,0,1600400,88,0,0,0,0,0,88,0,88,0,88,0
2021HU0010118,118,0,0,1,0,1600300,13,0,0,0,0,0,13,0,13,13,0,0
2021HU0010289,283,0,0,0,0,1601000,32,0,0,0,0,0,32,0,0,32,0,0
2021HU0010433,205,0,0,1,0,1600800,50,0,0,0,0,0,50,50,0,0,50,0
2021HU0010807,65,0,0,0,0,1601300,60,0,0,0,0,0,60,0,0,0,0,0
2021HU0010994,465,0,0,0,0,1600100,99,0,0,0,0,0,99,0,0,0,0,0
2021HU0011136,501,0,0,0,0,1600100,25,0,0,0,0,0,25,0,0,25,0,0
2021HU0011157,501,0,0,0,0,1600400,97,0,0,0,0,0,97,0,0,97,0,0
2021HU0011194,501,0,0,0,0,1600100,220,0,0,0,0,0,220,0,0,220,220,0
