county,POVPIP,has_pap,has_ssip,has_hins4,has_snap,American Indian and Alaska Native,Asian,Black or African American,Native Hawaiian,Pacific Islander,White,Hispanic or Latino,Veteran,Elderly,DIS,English less than very well,WGTP
16001,0,0,0,0,0,0,0,0,0,0,0,52,52,0,52,52,52
16001,0,0,0,0,0,0,0,0,0,0,523,0,0,0,0,0,523
16001,0,0,0,0,0,0,0,0,0,0,82,0,0,0,82,0,82
16001,0,0,0,0,0,0,0,0,0,0,37,0,0,37,0,0,37
16001,0,0,0,0,0,0,0,0,0,0,28,0,0,28,28,0,28
16001,0,0,0,0,0,0,0,0,0,0,10,0,10,10,0,0,10
16001,0,0,0,0,0,0,0,0,0,0,94,0,94,94,94,0,94
16001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16001,0,0,0,0,0,0,0,0,0,0,323,323,0,323,0,323,323
16001,0,0,0,0,0,0,482,0,482,0,0,0,0,0,0,0,482
16001,0,0,0,0,0,0,55,55,0,0,55,55,0,0,0,0,55
16001,0,0,0,1,0,0,0,0,0,0,0,138,0,0,138,138,138
16001,0,0,0,1,0,0,0,0,0,0,0,28,28,28,0,28,28
16001,0,0,0,1,0,0,0,0,0,0,151,0,0,0,0,0,151
16001,0,0,0,1,0,0,0,0,0,0,383,0,0,0,383,0,383
16001,0,0,0,1,0,0,0,0,0,0,135,0,0,135,0,0,135
16001,0,0,0,1,0,0,0,0,0,0,6,0,0,6,6,0,6
16001,0,0,0,1,1,0,0,0,0,0,316,0,0,0,316,0,316
16001,0,0,0,1,1,0,0,0,0,0,53,0,53,0,0,0,53
16001,0,0,0,1,1,0,0,0,0,0,455,455,0,0,0,0,455
16001,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
16001,1,0,0,1,0,0,0,0,0,0,37,0,0,37,37,0,37
16001,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16001,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16001,4,0,0,0,0,0,0,0,0,0,338,0,0,0,338,0,338
16001,4,0,0,1,1,0,0,0,0,0,73,0,0,0,0,0,73
16001,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16001,5,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
16001,6,1,0,1,1,0,0,0,0,0,39,39,0,0,0,0,39
16001,7,0,0,1,0,0,0,0,0,0,56,0,0,0,56,0,56
16001,7,1,0,0,0,0,0,0,0,0,221,0,0,0,0,0,221
16001,8,0,0,0,0,0,0,0,0,0,0,0,0,203,0,0,203
16001,8,0,0,0,0,0,0,0,0,0,61,0,0,0,0,0,61
16001,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16001,8,0,0,1,1,0,0,0,156,0,156,0,0,0,0,0,156
16001,8,0,1,1,0,0,0,0,0,0,150,0,0,0,0,0,150
16001,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16001,10,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
16001,10,0,0,1,0,0,0,0,0,0,99,0,99,99,99,0,99
16001,11,0,0,0,0,0,0,0,0,0,73,0,0,73,73,0,73
16001,11,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
16001,11,0,0,1,0,0,0,0,0,0,105,0,0,105,0,0,105
16001,11,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
16001,12,0,0,0,0,0,0,0,0,0,86,0,0,86,86,0,86
16001,12,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
16001,13,0,0,0,0,0,0,0,0,0,33,0,0,33,0,0,33
16001,13,0,0,0,0,0,0,0,0,0,59,0,59,59,59,0,59
16001,13,0,0,1,1,0,0,0,0,0,43,0,43,43,43,0,43
16001,14,0,0,0,0,0,0,0,0,0,0,0,219,219,0,0,219
16001,14,0,0,1,0,0,0,0,0,0,0,0,201,0,201,0,201
16001,15,0,0,0,0,0,0,0,0,0,270,0,0,0,0,0,270
16001,15,0,0,0,0,0,0,0,0,0,97,0,0,97,0,0,97
16001,15,0,0,0,0,0,0,571,0,0,0,0,0,0,0,0,571
16001,15,0,0,1,0,82,0,0,0,0,82,0,0,0,0,0,82
16001,17,0,0,0,0,0,0,0,0,0,209,0,0,209,0,0,209
16001,18,0,0,0,0,0,0,0,0,0,119,0,0,119,0,0,119
16001,18,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
16001,19,0,0,0,0,0,0,0,0,0,303,0,303,0,0,0,303
16001,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16001,20,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
16001,21,0,0,0,0,0,0,0,0,0,84,0,0,84,84,0,84
16001,21,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
16001,22,0,0,0,0,0,0,0,0,0,70,0,0,0,0,0,70
16001,22,0,0,0,0,0,0,45,0,0,45,0,0,0,0,0,45
16001,22,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
16001,23,0,0,0,0,0,0,0,0,0,35,0,0,35,0,0,35
16001,23,0,0,0,0,0,0,0,0,0,154,0,0,154,154,0,154
16001,23,0,0,0,0,0,0,0,0,0,29,0,29,0,29,0,29
16001,23,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
16001,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16001,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16001,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16001,25,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
16001,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16001,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16001,29,0,0,1,0,0,0,0,0,0,80,80,0,0,80,80,80
16001,31,0,0,1,1,0,0,0,0,0,392,392,0,0,0,0,392
16001,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16001,34,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
16001,35,0,0,0,0,0,0,0,0,0,55,0,0,0,0,0,55
16001,35,0,0,0,0,0,0,0,0,0,41,0,0,41,0,0,41
16001,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16001,36,0,0,0,0,0,90,0,0,0,90,0,0,0,0,0,90
16001,37,0,1,1,0,0,0,0,0,0,52,0,0,52,52,0,52
16001,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16001,39,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
16001,40,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
16001,40,0,0,1,1,0,0,0,0,0,133,133,0,0,0,0,133
16001,40,0,1,1,1,0,0,0,0,0,330,0,0,0,330,0,330
16001,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16001,41,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
16001,42,0,0,1,1,0,0,0,0,0,131,131,0,131,131,0,131
16001,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16001,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16001,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16001,44,0,0,0,0,0,0,69,0,0,0,69,0,69,69,0,69
16001,44,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
16001,44,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
16001,45,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
16001,45,0,0,1,1,0,0,0,0,0,29,0,0,29,29,0,29
16001,46,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
16001,46,0,0,1,0,0,0,0,0,0,20,20,0,20,0,0,20
16001,46,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
16001,47,0,0,0,0,0,0,0,0,0,82,0,0,0,0,0,82
16001,47,0,0,0,0,0,0,0,0,0,98,98,0,98,98,0,98
16001,47,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
16001,48,0,0,0,0,0,0,0,0,0,25,0,25,25,0,0,25
16001,49,0,0,0,1,7,0,0,0,0,7,0,0,7,0,0,7
16001,49,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
16001,50,0,0,0,0,0,0,0,0,0,19,0,0,19,0,0,19
16001,50,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
16001,51,0,0,1,1,0,0,0,0,0,96,96,0,0,96,0,96
16001,52,0,0,0,0,0,0,0,0,0,26,0,0,26,0,0,26
16001,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16001,52,0,1,1,0,0,0,0,0,0,169,0,0,169,169,0,169
16001,53,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
16001,53,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
16001,55,0,0,0,0,0,104,0,0,0,0,0,0,0,0,104,104
16001,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16001,56,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
16001,56,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
16001,56,1,0,1,0,72,0,0,0,0,72,72,0,0,0,0,72
16001,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16001,57,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
