puma22,POVPIP,has_pap,has_ssip,has_hins4,has_snap,American Indian and Alaska Native,Asian,Black or African American,Native Hawaiian,Pacific Islander,White,Hispanic or Latino,Veteran,Elderly,DIS,English less than very well,WGTP
3300100,0,0,0,0,0,0,0,0,0,0,81,0,0,0,0,0,81
3300100,0,0,0,0,0,0,0,0,0,0,123,0,0,0,123,0,123
3300100,0,0,0,0,0,0,0,0,0,0,89,0,0,89,0,0,89
3300100,0,0,0,0,0,0,0,0,0,0,57,0,0,57,57,0,57
3300100,0,0,0,0,0,0,0,0,0,0,220,0,220,220,0,0,220
3300100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3300100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3300100,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,28
3300100,0,0,0,0,0,10,10,10,0,0,10,10,0,0,10,10,10
3300100,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3300100,0,0,0,1,0,0,0,0,0,0,237,0,0,0,0,0,237
3300100,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3300100,0,0,0,1,0,0,0,0,0,0,111,0,0,111,111,0,111
3300100,0,0,0,1,0,0,0,0,0,0,14,0,14,14,0,0,14
3300100,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
3300100,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,1
3300100,0,0,0,1,1,0,0,28,0,0,28,0,0,0,0,0,28
3300100,0,0,0,1,1,22,0,0,0,0,22,0,0,22,0,0,22
3300100,1,0,0,0,0,0,0,0,0,0,41,0,0,41,0,0,41
3300100,1,0,0,0,0,0,0,0,0,0,32,0,32,32,32,0,32
3300100,2,0,0,1,1,0,0,0,0,0,92,0,0,0,0,0,92
3300100,5,0,0,1,0,0,0,0,0,0,85,0,0,0,0,0,85
3300100,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3300100,5,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,1
3300100,5,1,0,1,1,0,0,0,0,0,47,0,47,47,0,0,47
3300100,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3300100,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3300100,6,0,0,1,1,0,0,0,0,0,11,11,0,0,11,0,11
3300100,8,0,0,0,0,0,0,0,0,0,47,0,0,47,0,47,47
3300100,8,0,0,0,1,0,0,0,0,0,97,0,0,0,97,0,97
3300100,8,0,0,1,0,0,0,0,0,0,20,0,0,0,20,0,20
3300100,8,0,0,1,0,0,0,0,0,0,34,0,0,34,0,0,34
3300100,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3300100,9,0,0,1,0,0,0,0,0,0,117,0,0,117,117,0,117
3300100,10,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,32
3300100,10,0,0,0,0,0,0,0,0,0,26,0,0,26,0,0,26
3300100,11,0,0,1,1,212,0,0,0,0,212,0,0,0,0,0,212
3300100,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3300100,13,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3300100,14,0,0,0,0,0,0,0,0,0,81,0,0,81,0,0,81
3300100,14,0,0,0,0,0,0,0,0,0,261,0,261,261,0,0,261
3300100,14,0,1,1,0,0,0,0,0,0,131,0,0,0,0,0,131
3300100,15,0,0,0,0,0,0,0,0,0,24,0,0,0,24,0,24
3300100,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3300100,15,0,0,0,0,0,0,0,0,0,76,0,0,76,76,0,76
3300100,15,0,0,1,0,23,0,0,0,0,23,0,0,0,0,0,23
3300100,16,0,0,0,0,0,0,0,0,0,23,0,0,23,0,0,23
3300100,18,0,0,0,0,0,0,0,0,0,54,0,0,54,0,0,54
3300100,18,0,0,0,0,23,0,0,0,0,23,0,0,0,0,0,23
3300100,19,0,0,1,0,0,0,0,0,0,12,0,12,12,0,0,12
3300100,21,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1
3300100,23,0,0,0,0,0,0,0,0,0,8,0,0,8,8,0,8
3300100,23,0,0,1,0,0,0,0,0,0,39,0,0,0,0,0,39
3300100,23,0,1,1,1,0,0,0,0,0,27,0,0,0,27,0,27
3300100,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3300100,24,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3300100,25,0,0,0,1,0,0,0,0,0,24,0,0,0,0,0,24
3300100,25,0,0,1,0,0,0,0,0,0,73,0,0,73,73,0,73
