metdiv20,POVPIP,has_pap,has_ssip,has_hins4,has_snap,American Indian and Alaska Native,Asian,Black or African American,Native Hawaiian,Pacific Islander,White,Hispanic or Latino,Veteran,Elderly,DIS,English less than very well,WGTP
40484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75
40484,0,0,0,0,0,0,0,0,0,0,582,0,0,0,0,0,582
40484,0,0,0,0,0,0,0,0,0,0,803,0,0,803,0,0,803
40484,0,0,0,0,0,0,0,0,0,0,324,0,0,324,324,0,324
40484,0,0,0,0,0,0,0,0,0,0,61,0,61,0,0,0,61
40484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40484,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
40484,0,0,0,1,0,0,0,0,0,0,251,0,0,0,0,0,251
40484,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1
40484,0,0,0,1,0,0,0,0,0,0,115,0,0,115,115,0,115
40484,0,0,0,1,0,0,19,0,0,0,0,0,0,19,19,19,19
40484,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
40484,0,0,0,1,1,0,0,0,0,0,121,0,0,0,121,0,121
40484,0,0,0,1,1,0,0,0,0,0,77,0,0,77,77,0,77
40484,2,0,0,0,0,0,0,0,0,0,55,0,55,55,55,0,55
40484,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
40484,4,0,0,0,0,0,0,0,0,0,30,0,0,30,0,0,30
40484,5,0,0,1,0,0,0,0,0,0,119,0,0,0,0,0,119
40484,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40484,6,1,0,1,1,0,0,0,0,0,80,0,0,80,0,0,80
40484,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40484,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
40484,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
40484,10,0,0,0,1,0,0,0,0,0,156,0,0,156,0,0,156
40484,10,0,1,1,0,0,0,0,0,0,131,0,0,131,0,0,131
40484,11,0,0,0,0,0,0,0,0,0,126,0,0,126,126,0,126
40484,12,0,0,0,0,0,0,0,0,0,62,0,0,62,0,0,62
40484,12,0,0,0,0,0,0,0,0,0,31,0,0,31,31,0,31
40484,13,0,0,0,0,0,0,0,0,0,39,0,0,39,0,0,39
40484,13,0,0,0,0,0,0,0,0,0,247,0,0,247,247,0,247
40484,13,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40484,13,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
40484,14,0,0,0,0,0,0,0,0,0,85,0,0,0,0,0,85
40484,14,0,0,0,0,0,0,0,0,0,107,0,107,107,0,0,107
40484,14,0,0,1,0,0,0,0,0,0,33,0,0,0,33,0,33
40484,16,1,0,1,0,0,0,0,0,0,44,0,0,0,0,0,44
40484,17,0,0,0,0,0,0,0,0,0,61,0,0,61,0,0,61
