SERIALNO,POVPIP,has_pap,has_ssip,has_hins4,has_snap,PUMA_person,WGTP,American Indian and Alaska Native,Asian,Black or African American,Native Hawaiian,Pacific Islander,White,Hispanic or Latino,Veteran,Elderly,DIS,English less than very well
2021HU0000015,501,0,0,0,0,3300800,91,0,0,0,0,0,91,0,91,91,0,0
2021HU0000255,179,0,0,1,0,3300800,152,0,0,0,0,0,152,152,0,0,0,152
2021HU0000526,501,0,0,0,0,3300200,77,0,0,0,0,0,77,0,0,77,0,0
2021HU0000637,457,0,0,1,0,3300500,24,0,0,0,0,0,24,0,0,24,0,0
2021HU0000704,501,0,1,0,0,3300900,80,0,0,0,0,0,80,0,0,0,80,0
2021HU0000714,501,0,0,0,0,3300100,102,0,0,0,0,0,102,0,0,102,0,0
2021HU0000973,294,0,0,0,0,3300200,201,0,0,0,0,0,201,0,0,201,201,0
2021HU0001960,56,0,0,0,0,3300200,54,0,0,0,0,0,54,0,0,54,54,0
2021HU0002646,501,0,0,1,0,3300500,30,0,0,0,0,0,30,0,30,0,30,0
2021HU0002698,424,0,0,0,0,3300600,71,0,71,0,0,0,71,0,0,0,0,0
2021HU0003003,501,0,0,1,0,3301000,298,0,0,0,0,0,298,0,298,298,298,0
2021HU0003273,280,0,0,0,0,3300600,35,0,0,0,0,0,35,0,35,35,35,0
2021HU0003395,501,0,0,0,0,3301000,72,0,0,0,0,0,72,0,0,72,0,0
2021HU0003452,315,0,0,0,0,3300800,59,0,0,0,0,0,59,0,0,59,0,0
2021HU0004323,501,0,0,0,0,3300900,135,0,0,0,0,0,135,0,0,0,0,0
2021HU0004325,346,0,0,0,0,3300700,85,0,0,0,0,0,85,85,0,0,0,0
2021HU0004350,501,0,0,0,0,3300100,7,0,7,0,0,0,0,0,0,0,0,0
2021HU0004384,501,0,0,1,0,3300900,116,0,0,0,0,0,116,0,0,116,0,0
2021HU0004433,501,0,0,0,0,3300900,44,0,0,0,0,0,44,0,44,44,44,0
2021HU0004626,221,0,0,1,0,3300400,169,0,0,0,0,0,169,0,0,0,169,0
2021HU0005015,501,0,0,1,0,3300200,32,0,32,0,0,0,0,0,0,32,0,32
2021HU0005789,472,0,0,0,0,3301000,79,0,0,0,0,0,79,0,0,0,79,0
2021HU0006285,501,0,0,0,0,3300700,74,0,0,0,0,0,74,0,0,0,0,0
2021HU0006650,454,0,0,0,0,3301000,140,0,0,0,0,0,140,0,140,140,0,0
2021HU0006716,0,0,0,0,0,3301000,95,0,0,0,0,0,95,0,0,95,0,0
2021HU0006830,501,0,0,0,0,3300200,59,0,0,0,0,0,59,0,0,0,0,0
2021HU0007076,501,0,0,0,0,3300500,56,0,0,0,0,0,56,0,0,56,0,0
2021HU0007227,145,0,0,0,0,3300200,45,0,0,0,0,0,45,0,0,0,0,0
2021HU0007398,397,0,0,0,0,3301000,131,0,0,0,0,0,131,0,131,131,0,0
2021HU0007399,501,0,0,0,0,3301000,147,0,0,0,0,0,147,0,147,147,0,0
2021HU0007474,501,0,0,0,0,3301000,99,0,0,0,0,0,99,0,0,0,0,0
2021HU0007646,501,0,0,1,0,3300200,135,0,0,0,0,0,135,0,0,135,0,0
2021HU0007705,460,0,0,0,0,3300600,97,0,0,0,0,0,97,0,0,97,97,0
2021HU0007706,501,0,0,0,0,3301000,56,0,0,0,0,0,56,0,0,56,0,0
2021HU0008557,125,0,0,1,0,3300300,197,0,0,0,0,0,197,0,0,0,0,0
2021HU0009031,422,0,0,1,0,3301000,17,0,0,0,0,0,17,0,0,17,0,0
2021HU0009670,52,0,0,1,1,3300800,68,0,0,0,0,0,68,0,0,0,68,0
2021HU0009840,228,0,0,0,0,3300100,211,0,0,0,0,0,211,0,211,211,0,0
2021HU0010883,501,0,0,0,0,3300300,113,0,0,0,0,0,113,0,0,0,0,0
2021HU0011195,181,0,0,0,0,3300500,23,0,0,0,0,0,23,0,0,23,23,0
2021HU0011201,501,0,0,0,0,3300600,20,0,0,0,0,0,20,0,20,20,20,0
2021HU0011519,501,0,0,0,0,3300900,145,0,0,0,0,0,145,0,0,0,0,0
2021HU0011525,501,0,0,0,0,3300700,121,0,0,121,0,0,121,0,0,0,0,0
2021HU0011546,439,0,0,0,0,3300200,23,0,0,0,0,0,23,0,0,23,23,0
