county,POVPIP,has_pap,has_ssip,has_hins4,has_snap,American Indian and Alaska Native,Asian,Black or African American,Native Hawaiian,Pacific Islander,White,Hispanic or Latino,Veteran,Elderly,DIS,English less than very well,WGTP
41001,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,14
41001,0,0,0,0,0,0,0,0,0,0,37,0,0,37,0,0,37
41001,0,0,0,0,0,0,0,0,0,0,6,0,6,6,0,0,6
41001,0,0,0,0,0,0,0,0,0,8,0,0,0,8,8,8,8
41001,0,0,0,0,1,0,0,7,0,0,7,0,0,0,0,0,7
41001,0,0,0,1,0,0,0,0,0,0,7,0,0,7,0,0,7
41001,0,0,0,1,0,2,0,0,0,0,2,0,0,0,0,0,2
41001,0,0,0,1,1,0,0,0,0,0,10,0,0,10,10,0,10
41001,0,0,0,1,1,0,0,0,0,0,13,13,0,0,13,0,13
41001,0,0,0,1,1,0,0,0,0,9,0,0,0,0,9,0,9
41001,0,1,0,0,0,0,0,0,0,0,5,0,0,5,0,0,5
41001,5,0,0,0,0,0,0,0,0,0,11,0,0,11,0,0,11
41001,8,0,1,1,1,0,0,0,0,0,14,0,0,0,14,0,14
41001,11,0,0,0,1,0,0,0,0,0,3,0,0,3,0,0,3
41001,12,0,0,0,0,32,0,0,0,0,32,0,0,32,0,0,32
41001,15,0,0,1,0,0,0,0,0,0,3,0,0,3,3,0,3
41001,19,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,3
41001,19,0,0,0,0,0,0,0,0,0,18,0,0,18,18,0,18
41001,23,0,0,1,0,0,0,0,0,0,3,0,3,3,0,0,3
41001,26,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,2
41001,28,1,0,1,1,0,10,0,0,0,10,10,0,0,0,0,10
41001,31,0,1,1,1,1,0,0,0,0,0,0,0,1,1,0,1
41001,39,0,0,1,1,0,0,0,0,0,6,0,0,0,0,0,6
41001,39,0,0,1,1,0,0,0,0,0,9,0,0,9,9,0,9
41001,47,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,20
41001,47,0,0,1,1,0,0,0,0,0,0,31,0,0,31,31,31
41001,47,0,0,1,1,15,0,0,0,0,15,0,0,0,15,0,15
41001,48,1,0,1,0,0,0,0,0,0,27,0,0,0,0,0,27
41001,52,0,0,0,0,0,0,0,0,0,7,0,0,7,0,0,7
41001,52,0,0,0,0,0,0,0,0,0,14,0,14,14,14,0,14
41001,53,0,0,1,1,0,0,0,0,0,8,0,0,8,0,0,8
41001,54,0,1,1,1,0,0,0,0,0,2,0,2,2,2,0,2
41001,55,0,0,1,1,0,0,0,0,0,10,10,0,0,10,0,10
41001,57,0,0,0,0,0,0,0,0,0,7,0,0,7,0,0,7
41001,58,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,6
41001,59,0,0,1,1,0,0,0,0,0,10,0,0,10,0,0,10
41001,63,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,3
41001,65,0,1,1,0,0,0,0,0,0,7,0,0,7,7,0,7
41001,68,1,0,1,1,0,0,0,0,0,8,8,0,0,0,0,8
41001,69,0,0,1,0,0,0,0,0,0,11,0,0,0,0,0,11
41001,70,0,0,1,0,0,0,0,0,0,13,0,0,13,0,0,13
41001,73,1,1,1,1,0,0,0,0,0,20,0,0,0,20,0,20
41001,74,0,0,1,1,0,0,0,0,0,43,0,0,0,0,0,43
