county,POVPIP,has_pap,has_ssip,has_hins4,has_snap,American Indian and Alaska Native,Asian,Black or African American,Native Hawaiian,Pacific Islander,White,Hispanic or Latino,Veteran,Elderly,DIS,English less than very well,WGTP
47001,0,0,0,0,0,0,0,0,0,0,136,0,0,0,0,0,136
47001,0,0,0,0,0,0,0,0,0,0,94,0,0,94,0,0,94
47001,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,11
47001,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,9
47001,0,0,0,0,1,0,0,0,0,0,62,0,0,0,0,0,62
47001,0,0,0,0,1,0,0,0,0,0,43,0,0,0,43,0,43
47001,0,0,0,1,0,0,0,0,0,0,71,0,0,0,0,0,71
47001,0,0,0,1,0,0,0,0,0,0,23,0,0,0,23,0,23
47001,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,1
47001,0,0,0,1,1,0,0,0,0,0,55,0,0,0,0,0,55
47001,0,0,0,1,1,0,0,0,0,0,61,0,0,0,61,0,61
47001,0,0,0,1,1,0,0,24,0,0,24,0,0,0,24,0,24
47001,1,0,0,1,0,0,0,0,0,0,3,0,0,0,3,0,3
47001,1,1,0,1,1,0,0,0,0,0,31,0,0,0,31,0,31
47001,2,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,2
47001,3,0,0,1,1,0,0,5,0,0,5,0,0,0,0,0,5
47001,4,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,1
47001,5,0,0,0,0,0,0,0,0,0,13,0,0,13,13,0,13
47001,5,0,0,1,1,5,0,0,0,0,5,0,0,0,0,0,5
47001,6,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2
47001,7,0,0,0,1,0,0,0,0,0,4,0,0,4,0,0,4
47001,7,0,0,1,1,0,0,0,0,0,8,0,0,8,8,0,8
47001,8,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,12
47001,8,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,3
47001,8,0,0,1,1,0,0,0,0,0,14,0,0,0,0,0,14
47001,8,0,0,1,1,0,0,0,0,0,2,0,0,0,2,0,2
47001,9,0,0,0,1,0,0,0,0,0,29,0,0,29,0,0,29
47001,10,0,0,0,0,0,0,0,0,0,57,0,0,0,0,0,57
47001,10,0,0,0,1,0,0,0,0,0,18,0,0,18,0,0,18
47001,11,0,0,0,0,0,0,0,0,0,13,0,0,13,0,0,13
47001,11,0,0,1,1,0,0,0,0,0,28,0,0,28,0,0,28
47001,12,0,0,0,0,0,0,0,0,0,18,0,0,18,18,0,18
47001,13,0,0,0,0,0,0,0,0,0,13,0,0,13,0,0,13
47001,13,0,0,0,1,0,0,0,0,0,2,0,0,0,2,0,2
47001,14,0,0,0,0,0,0,0,0,0,20,0,0,20,0,0,20
47001,14,0,0,0,0,0,0,0,0,0,6,0,0,6,6,0,6
47001,14,0,0,1,0,0,0,0,0,0,53,0,0,53,0,0,53
47001,14,1,0,1,1,0,0,0,0,0,29,0,0,29,0,0,29
47001,20,0,0,0,0,0,0,0,0,0,15,0,0,15,15,0,15
47001,20,0,0,1,1,0,0,0,0,0,19,0,0,19,0,0,19
47001,20,0,0,1,1,3,0,0,0,0,3,0,0,0,3,0,3
47001,21,0,0,0,0,0,0,0,0,0,35,35,35,0,0,0,35
47001,21,0,0,0,1,2,0,0,0,0,2,0,0,2,2,0,2
47001,22,0,0,0,0,0,0,0,0,0,2,0,0,2,2,0,2
47001,22,0,0,0,0,14,0,0,0,0,14,0,0,14,14,0,14
47001,23,0,0,0,0,0,0,0,0,0,11,0,0,11,0,0,11
47001,24,1,0,0,1,0,0,0,0,0,12,0,0,0,12,0,12
47001,24,1,0,0,1,0,0,0,0,0,18,0,18,0,18,0,18
47001,25,0,0,0,0,0,0,0,0,0,15,0,0,15,0,0,15
47001,25,0,1,1,0,0,0,0,0,0,38,0,0,0,38,0,38
47001,26,0,0,1,1,0,0,0,0,0,15,0,0,15,0,0,15
47001,27,0,0,1,1,0,0,0,0,0,21,0,0,0,21,0,21
47001,27,1,0,1,1,0,0,0,0,0,9,0,0,0,9,0,9
47001,28,0,0,0,0,0,0,0,0,0,56,0,0,0,0,0,56
47001,28,0,0,1,0,0,0,0,0,0,19,0,0,19,19,0,19
47001,28,0,0,1,1,0,0,0,0,0,2,0,0,0,2,0,2
47001,28,1,0,0,0,0,0,0,0,0,3,0,0,3,3,0,3
47001,29,0,0,0,1,0,0,0,0,0,5,0,0,0,5,0,5
47001,29,1,0,1,1,0,0,0,0,0,7,0,0,0,7,0,7
47001,30,1,0,0,1,0,0,0,0,0,27,0,0,0,27,0,27
47001,32,0,0,0,0,0,0,0,0,0,17,0,0,17,0,0,17
47001,32,0,0,1,1,0,0,0,0,0,9,0,0,0,0,0,9
47001,32,0,1,1,1,0,0,0,0,0,13,0,0,13,13,13,13
47001,33,0,0,0,0,4,0,0,0,0,4,0,0,4,4,0,4
47001,33,0,0,1,0,0,0,0,0,0,18,18,0,0,0,18,18
47001,34,0,0,1,1,0,0,7,0,0,7,0,0,0,0,0,7
47001,35,0,0,0,0,0,25,0,0,0,0,0,0,0,0,25,25
47001,35,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1
47001,37,0,0,1,1,0,0,0,0,0,5,0,0,0,5,0,5
47001,38,0,0,1,1,0,0,0,0,0,14,0,0,0,14,0,14
47001,38,0,1,1,1,0,0,0,0,0,9,0,0,0,9,0,9
47001,39,0,0,1,1,0,0,19,0,0,0,0,19,19,19,0,19
47001,40,0,0,0,0,0,0,0,0,0,2,0,0,2,2,0,2
47001,40,0,0,1,0,0,0,0,0,0,7,0,0,0,0,0,7
47001,41,0,0,0,0,0,0,0,0,0,37,0,0,37,37,0,37
47001,44,0,0,0,0,0,0,0,0,0,23,0,0,23,0,0,23
