SERIALNO,POVPIP,has_pap,has_ssip,has_hins4,has_snap,PUMA_person,WGTP,American Indian and Alaska Native,Asian,Black or African American,Native Hawaiian,Pacific Islander,White,Hispanic or Latino,Veteran,Elderly,DIS,English less than very well
2021HU0000041,53,0,0,0,0,2401300,107,0,0,0,0,0,107,0,0,107,0,0
2021HU0000048,268,0,0,1,0,2401107,65,0,0,0,0,0,0,0,0,65,0,0
2021HU0000183,75,0,0,0,1,2401107,67,0,0,67,0,0,0,0,0,67,0,0
2021HU0000188,501,0,0,0,0,2401300,63,0,0,0,0,0,63,0,0,63,0,0
2021HU0000208,374,0,0,0,0,2401400,46,0,0,0,0,0,46,0,46,46,0,0
2021HU0000299,501,0,0,1,1,2400506,105,0,0,105,0,0,0,0,0,0,0,0
2021HU0000302,501,0,0,0,0,2400504,110,0,0,0,0,0,110,0,0,110,0,0
2021HU0000328,202,0,0,1,0,2401203,93,0,0,0,0,0,93,0,0,93,0,0
2021HU0000402,225,0,0,0,0,2401600,76,0,0,76,0,0,0,0,76,76,76,0
2021HU0000420,501,0,0,0,0,2400901,52,0,0,0,0,0,52,0,0,0,0,0
2021HU0000435,501,0,0,0,0,2401001,57,0,0,0,0,0,57,0,0,57,0,0
2021HU0000436,501,0,0,0,0,2400200,61,0,0,0,0,0,61,0,0,0,0,0
2021HU0000486,501,0,0,0,0,2400200,81,0,0,0,0,0,81,0,81,81,81,0
2021HU0000623,501,0,0,0,0,2401500,94,0,0,0,0,0,94,0,0,0,0,0
2021HU0000641,54,0,0,0,0,2401106,44,0,0,0,0,0,44,0,44,44,44,0
2021HU0000657,501,0,0,0,0,2401204,88,0,0,0,0,0,88,0,0,88,0,0
2021HU0000810,501,0,0,0,0,2401300,28,0,0,0,0,0,28,0,28,28,0,0
2021HU0000828,501,0,0,0,0,2400301,60,0,0,0,0,0,60,0,60,60,0,0
2021HU0000910,501,0,0,0,0,2400804,52,52,0,0,0,0,52,0,0,0,0,0
2021HU0001020,132,0,0,1,0,2400506,50,0,0,0,0,0,50,0,0,50,0,0
2021HU0001023,501,0,0,0,0,2401102,186,0,0,186,0,0,0,0,0,0,0,0
2021HU0001038,501,0,0,0,0,2401300,50,0,0,0,0,0,50,50,0,0,0,0
2021HU0001048,501,0,0,0,0,2401105,53,0,0,0,0,0,53,53,0,0,0,0
2021HU0001100,501,0,0,0,0,2401003,85,0,0,0,0,0,85,0,0,85,85,0
2021HU0001122,501,0,0,0,0,2401203,98,0,98,0,0,0,98,0,0,0,98,0
2021HU0001207,501,0,0,0,0,2401003,48,0,0,0,0,0,48,0,0,48,0,0
2021HU0001355,430,0,0,0,0,2401106,77,0,0,0,0,0,77,0,0,0,0,0
2021HU0001358,68,0,0,1,0,2400801,107,0,0,0,0,0,107,107,0,0,0,0
2021HU0001401,340,0,0,1,1,2401105,166,0,0,166,0,0,0,0,0,0,0,0
2021HU0001404,501,0,0,0,0,2401105,99,0,0,99,0,0,0,0,0,99,99,0
2021HU0001640,57,0,0,1,0,2400700,161,0,0,0,0,0,161,0,0,161,161,0
2021HU0001686,339,0,0,0,0,2401004,55,0,0,0,0,0,55,55,0,0,0,0
2021HU0001869,163,0,0,1,0,2400505,142,0,0,0,0,0,142,0,0,0,0,0
2021HU0001992,389,0,0,0,0,2401006,52,0,0,52,0,0,0,0,0,52,52,0
2021HU0002016,501,0,0,0,0,2400502,129,0,0,129,0,0,0,0,129,0,129,0
2021HU0002035,501,0,0,0,0,2401300,133,0,0,0,0,0,133,0,0,0,0,0
2021HU0002078,501,0,0,0,0,2401007,304,0,0,0,0,0,304,304,0,304,304,0
2021HU0002119,501,0,0,0,0,2401004,13,0,0,0,0,0,13,0,0,13,0,0
2021HU0002120,501,0,0,0,0,2400507,77,0,0,0,0,0,77,0,0,0,0,0
2021HU0002382,501,0,0,0,0,2401400,76,0,0,0,0,0,76,0,0,0,0,0
2021HU0002394,501,0,0,1,1,2401001,38,0,0,38,0,0,0,0,0,38,0,0
2021HU0002516,500,0,0,0,0,2400400,48,0,0,0,0,0,48,0,0,0,0,0
2021HU0002561,501,0,0,0,0,2401201,47,0,0,0,0,0,47,0,0,47,0,0
2021HU0002601,287,0,0,0,0,2401002,199,0,0,0,0,0,0,199,0,0,0,0
2021HU0002639,405,0,0,0,0,2400302,107,0,0,0,0,0,107,0,0,0,0,0
2021HU0002688,501,0,0,0,0,2401204,49,0,0,0,0,0,49,0,49,49,49,0
2021HU0002710,501,0,0,0,0,2400802,94,0,0,0,0,0,94,0,0,0,0,0
2021HU0002882,501,0,0,0,0,2401500,183,0,0,0,0,0,183,0,0,183,0,0
2021HU0002917,310,0,0,1,0,2401006,162,0,0,162,0,0,0,0,0,0,0,0
2021HU0002970,501,0,0,0,0,2401600,136,0,0,0,0,0,136,0,136,0,0,0
2021HU0002971,501,0,0,0,0,2401400,328,0,0,0,0,0,328,0,0,0,0,0
2021HU0003012,501,0,0,0,0,2401004,16,0,0,0,0,0,16,0,16,16,0,0
2021HU0003163,323,0,0,0,0,2400506,269,0,0,0,0,0,0,269,0,0,269,269
2021HU0003185,478,0,0,0,0,2401105,49,0,0,0,0,0,49,0,0,49,0,0
2021HU0003243,501,0,0,0,0,2401105,17,0,0,17,0,0,0,0,0,0,0,0
2021HU0003314,501,0,0,0,0,2400902,55,0,0,0,0,0,55,0,0,0,0,0
