SERIALNO,POVPIP,has_pap,has_ssip,has_hins4,has_snap,PUMA_person,WGTP,American Indian and Alaska Native,Asian,Black or African American,Native Hawaiian,Pacific Islander,White,Hispanic or Latino,Veteran,Elderly,DIS,English less than very well
2021HU0000024,379,0,0,0,0,3900600,53,0,0,0,0,0,53,0,53,53,0,0
2021HU0000032,256,1,0,1,0,3904106,65,0,0,65,0,0,0,0,0,65,65,0
2021HU0000098,167,0,0,0,0,3905403,66,0,0,0,0,0,66,0,0,66,0,0
2021HU0000113,501,0,0,0,0,3904603,37,0,0,0,0,0,37,0,37,37,0,0
2021HU0000213,109,0,0,0,1,3904110,11,11,0,0,0,0,11,0,0,11,11,0
2021HU0000225,59,0,0,0,0,3905600,135,0,0,0,0,0,135,0,0,135,0,0
2021HU0000248,71,0,1,1,1,3904108,316,0,0,316,0,0,0,0,0,0,316,0
2021HU0000266,501,0,0,0,0,3904000,71,0,0,0,0,0,71,0,0,71,71,0
2021HU0000292,358,0,0,0,0,3901200,25,0,0,0,0,0,25,0,0,0,0,0
2021HU0000295,137,0,0,0,1,3904300,110,0,0,0,0,0,110,0,0,110,110,0
2021HU0000416,45,0,0,0,0,3905507,67,0,0,0,0,0,67,0,0,0,67,0
2021HU0000426,501,0,0,0,0,3904200,39,0,0,0,0,0,39,0,0,39,39,0
2021HU0000434,501,0,0,0,0,3900908,44,0,0,0,0,0,44,0,0,0,0,0
2021HU0000511,145,0,0,0,0,3902900,246,0,0,0,0,0,246,0,0,246,0,0
2021HU0000558,261,0,0,0,0,3905100,92,0,0,0,0,0,92,0,0,0,0,0
2021HU0000566,501,0,0,0,0,3902000,88,0,0,0,0,0,88,0,0,88,0,0
2021HU0000574,156,0,0,0,0,3900700,88,0,0,0,0,0,88,0,0,0,88,0
2021HU0000578,79,0,1,1,0,3901600,201,0,0,0,0,0,201,0,0,0,201,0
2021HU0000600,183,0,0,0,0,3905503,83,0,0,83,0,0,0,0,0,83,0,0
2021HU0000651,501,0,0,0,0,3904000,64,0,0,0,0,0,64,0,0,0,0,0
2021HU0000661,243,0,0,0,0,3902400,177,0,0,0,0,0,177,0,0,177,0,0
2021HU0000665,323,0,0,1,0,3903800,319,0,0,0,0,0,319,0,0,0,0,0
2021HU0000765,91,1,1,1,1,3900902,53,0,0,0,0,0,53,0,0,0,53,0
2021HU0000801,327,0,0,0,0,3904110,93,0,0,0,0,0,93,0,0,93,0,0
2021HU0000816,501,0,0,0,0,3905504,44,44,0,0,0,0,44,0,0,0,0,0
2021HU0000822,181,0,0,0,0,3901500,32,0,0,0,0,0,32,0,0,0,0,0
2021HU0000847,501,0,0,0,0,3904000,67,0,0,0,0,0,67,0,0,67,0,0
2021HU0000885,286,0,0,0,0,3905402,162,0,0,0,0,0,162,0,0,162,162,0
2021HU0000949,144,0,0,0,0,3902800,99,0,0,0,0,0,99,0,0,99,0,0
2021HU0000970,344,0,0,0,0,3902600,40,0,0,0,0,0,40,0,40,40,0,0
2021HU0001017,132,1,0,0,0,3901600,62,0,0,0,0,0,62,0,0,62,0,0
2021HU0001046,402,0,0,0,0,3904103,127,0,0,0,0,0,127,0,0,127,0,0
2021HU0001111,465,0,0,0,0,3904601,91,0,0,0,0,0,91,0,0,91,0,0
2021HU0001121,321,0,0,0,0,3902100,24,0,0,0,0,0,24,0,0,0,0,0
2021HU0001125,254,0,0,1,0,3902900,56,0,0,0,0,0,56,0,0,0,0,0
2021HU0001128,184,0,0,1,1,3900902,69,0,0,0,0,0,69,0,69,0,0,0
2021HU0001185,452,0,0,0,0,3902300,28,0,0,0,0,0,28,0,28,28,0,0
2021HU0001226,0,0,0,1,0,3905502,150,0,0,0,0,0,150,0,0,0,150,0
2021HU0001230,95,1,0,1,1,3900400,68,0,0,68,0,0,68,0,0,0,0,0
2021HU0001270,107,0,0,1,0,3905200,119,0,0,0,0,0,119,0,0,0,0,0
2021HU0001284,501,0,0,0,0,3900500,153,0,0,153,0,0,153,0,0,0,0,0
2021HU0001285,501,0,0,0,0,3904110,84,0,0,0,0,0,84,0,0,0,0,0
2021HU0001302,501,0,0,0,0,3904200,22,0,0,0,0,0,22,0,22,22,0,0
2021HU0001464,501,0,0,0,0,3900100,22,0,0,0,0,0,22,0,0,0,0,0
2021HU0001506,0,0,0,0,0,3905507,85,0,0,0,0,0,85,0,0,85,0,0
2021HU0001523,290,0,0,1,0,3902300,76,0,0,0,0,0,76,0,0,0,76,0
2021HU0001527,111,0,0,1,1,3905100,7,0,0,0,0,0,7,7,0,0,7,0
2021HU0001528,116,0,0,1,1,3904108,130,0,0,130,0,0,0,0,0,130,130,0
2021HU0001544,41,0,0,1,0,3903200,60,0,0,0,0,0,60,60,0,0,60,0
2021HU0001550,24,1,0,1,1,3903500,403,0,0,0,0,0,403,0,0,0,0,0
2021HU0001628,443,0,0,0,0,3900906,49,0,0,0,0,0,49,0,0,0,0,0
2021HU0001648,350,0,0,0,0,3903300,30,30,0,0,0,0,30,0,0,0,0,0
2021HU0001654,190,0,1,1,0,3900902,59,0,0,0,0,0,59,0,0,0,59,0
2021HU0001682,333,0,0,1,0,3900100,187,0,0,0,0,0,187,0,0,0,187,0
2021HU0001721,215,0,0,0,0,3901804,122,0,0,0,0,0,122,0,0,0,122,0
2021HU0001772,178,0,0,0,0,3903700,27,0,0,0,0,0,27,0,27,27,27,0
2021HU0001791,501,0,0,0,0,3904107,60,0,0,60,0,0,0,0,0,60,0,0
2021HU0001828,318,0,0,0,0,3900700,67,0,0,0,0,0,67,0,0,0,0,0
2021HU0001836,72,0,0,0,0,3904300,59,0,0,0,0,0,59,0,0,59,0,0
2021HU0001867,430,0,0,0,0,3900200,90,0,0,0,0,0,90,0,0,0,0,0
2021HU0001874,309,0,0,0,0,3902200,60,0,0,0,0,0,60,0,0,0,0,0
2021HU0001961,451,0,0,0,0,3902400,24,0,0,0,0,0,24,0,0,24,0,0
2021HU0001971,501,0,0,0,0,3903000,98,0,0,0,0,0,98,0,0,98,98,0
2021HU0001998,45,0,0,1,1,3900400,467,0,0,0,0,0,0,467,0,0,0,0
2021HU0002032,46,0,1,1,1,3904603,115,0,0,0,0,0,115,0,0,0,0,0
2021HU0002033,329,0,0,0,0,3900905,66,0,0,0,0,0,66,0,0,66,0,0
2021HU0002040,252,0,0,1,0,3900802,7,0,0,0,0,0,7,0,0,7,0,0
2021HU0002103,501,0,0,0,0,3900904,92,0,0,0,0,0,92,0,0,92,92,0
2021HU0002225,349,0,0,0,0,3903000,102,0,0,0,0,0,102,0,0,0,0,0
2021HU0002239,435,0,0,0,0,3905403,87,0,0,0,0,0,87,0,0,0,0,0
2021HU0002263,304,0,0,0,0,3905504,74,0,0,74,0,0,0,0,74,74,74,0
2021HU0002295,501,0,0,0,0,3900300,164,0,0,0,0,0,164,0,0,0,0,0
2021HU0002299,501,0,0,0,0,3904602,20,20,0,0,0,0,20,0,0,20,0,0
2021HU0002367,334,0,0,0,0,3904700,129,0,129,0,0,0,129,129,129,0,0,0
2021HU0002374,501,0,0,0,0,3905506,124,0,0,0,0,0,124,124,0,124,0,124
2021HU0002389,247,0,0,0,0,3904500,66,0,0,0,0,0,66,0,0,66,66,0
2021HU0002417,115,0,0,0,0,3900902,180,0,0,0,0,0,180,0,0,0,0,0
2021HU0002442,433,0,0,0,0,3905502,82,0,0,0,0,0,82,0,0,0,0,0
2021HU0002460,62,0,0,1,0,3900902,69,0,0,0,0,0,69,0,0,0,0,0
2021HU0002461,485,0,0,0,0,3904103,251,0,0,0,0,0,251,0,0,0,0,0
2021HU0002520,127,0,0,1,1,3900905,54,0,0,0,0,0,54,54,0,0,0,54
2021HU0002537,269,0,0,0,0,3900400,85,0,0,0,0,0,85,0,85,85,0,0
2021HU0002563,286,0,0,0,0,3904603,44,0,0,44,0,0,0,0,44,0,0,0
2021HU0002571,0,0,0,0,0,3904105,281,0,0,0,0,0,281,0,0,0,0,0
2021HU0002604,107,0,0,0,0,3900600,55,0,0,0,0,0,55,0,0,55,0,0
2021HU0002620,500,0,0,0,0,3900600,47,0,0,0,0,0,47,0,47,47,47,0
2021HU0002702,216,0,0,0,0,3904105,225,0,0,0,0,0,225,0,0,0,0,0
2021HU0002715,92,0,0,0,0,3904500,23,0,0,0,0,0,23,0,0,23,0,0
2021HU0002732,296,0,0,1,0,3902700,112,0,0,0,0,0,112,0,0,112,0,0
2021HU0002754,355,0,0,0,0,3900901,68,0,0,0,0,0,68,0,0,0,0,0
2021HU0002793,501,0,0,0,0,3903200,287,0,0,0,0,0,287,0,0,0,0,0
2021HU0002810,501,0,0,0,0,3904105,111,0,111,0,0,0,111,0,0,111,0,0
2021HU0002845,501,0,0,0,0,3905403,172,0,172,0,0,0,172,0,0,0,0,0
2021HU0002884,236,0,0,0,0,3903400,23,0,0,0,0,0,23,0,0,23,0,0
2021HU0002887,80,0,0,0,0,3905000,20,0,0,0,0,0,20,0,0,20,0,0
2021HU0002902,453,0,0,0,0,3901400,117,0,0,0,0,0,117,0,0,0,0,0
2021HU0002914,501,0,0,0,0,3900802,81,0,0,0,0,0,81,0,0,81,0,0
2021HU0003010,36,0,0,1,1,3903800,77,0,0,0,0,0,77,0,0,0,0,0
2021HU0003033,64,0,1,1,1,3901600,182,0,0,182,0,0,0,0,0,0,182,0
2021HU0003034,501,0,0,0,0,3904900,30,0,0,0,0,0,30,0,0,30,0,0
2021HU0003097,501,0,0,0,0,3904604,100,0,0,0,0,0,100,0,100,100,0,0
2021HU0003105,501,0,0,0,0,3900901,59,0,0,0,0,0,59,0,59,0,0,0
2021HU0003129,501,0,0,0,0,3905301,276,0,0,0,0,0,276,0,0,0,0,0
2021HU0003177,347,0,0,0,0,3900902,60,0,0,0,0,0,60,0,0,60,60,0
2021HU0003191,354,0,0,0,0,3904602,83,0,0,0,0,0,83,0,0,83,0,0
2021HU0003202,321,0,0,0,0,3900901,36,0,0,0,0,0,36,0,0,0,0,0
2021HU0003238,501,0,1,1,0,3900901,199,0,0,0,0,0,199,0,0,199,199,0
2021HU0003239,227,0,0,0,0,3904200,69,0,0,0,0,0,69,0,0,69,0,0
2021HU0003322,302,0,0,1,0,3900700,60,0,0,0,0,0,60,0,0,60,60,0
2021HU0003391,298,0,0,0,0,3901600,137,0,0,0,0,0,137,0,0,137,137,0
2021HU0003422,501,0,0,0,0,3900901,63,0,0,0,0,0,63,0,0,0,0,0
2021HU0003494,501,0,0,0,0,3904500,29,0,0,0,0,0,29,0,0,0,29,0
2021HU0003504,288,0,0,0,0,3905600,129,0,0,0,0,0,129,0,129,0,0,0
2021HU0003509,473,0,0,0,0,3900901,107,0,0,0,0,0,107,0,0,107,0,0
2021HU0003560,339,0,0,0,0,3903600,69,0,0,0,0,0,69,0,69,0,0,0
2021HU0003573,119,0,0,0,0,3900907,74,0,0,0,0,0,74,0,0,74,74,0
2021HU0003590,501,0,0,0,0,3904105,104,0,0,0,0,0,104,0,0,0,0,0
2021HU0003601,253,0,0,0,0,3900100,180,0,0,0,0,0,180,0,0,0,0,0
2021HU0003616,320,0,0,1,0,3904300,62,0,0,0,0,0,62,0,0,62,0,0
2021HU0003691,368,0,0,0,0,3902900,68,0,0,0,0,0,68,0,0,0,0,0
2021HU0003729,501,0,0,0,0,3901804,56,0,0,0,0,0,56,0,0,0,0,0
2021HU0003734,501,0,0,0,0,3900600,183,0,0,0,0,0,183,0,0,0,0,0
2021HU0003741,501,0,0,0,0,3904105,209,0,209,0,0,0,209,0,0,0,0,0
2021HU0003745,262,0,0,0,0,3902000,52,0,0,0,0,0,52,0,52,52,0,0
2021HU0003759,501,0,0,0,0,3902600,52,0,0,0,0,0,52,0,0,52,0,0
2021HU0003794,453,0,0,0,0,3904300,42,0,0,0,0,0,42,0,0,42,0,0
2021HU0003815,359,0,0,0,0,3901200,109,0,0,0,0,0,109,0,0,109,0,0
2021HU0003820,150,0,0,1,0,3901700,53,0,0,0,0,0,53,0,0,53,0,0
2021HU0003834,117,0,1,1,0,3903300,100,0,0,0,0,0,100,0,0,0,100,0
2021HU0003839,468,0,0,0,0,3902600,61,0,0,0,0,0,61,0,0,0,0,0
2021HU0003852,332,0,0,0,0,3901400,41,0,0,0,0,0,41,0,0,0,0,0
2021HU0003926,501,0,0,0,0,3904105,149,0,0,149,0,0,0,0,0,0,0,0
2021HU0003966,310,0,0,0,0,3903800,12,0,0,0,0,0,12,0,0,0,0,0
2021HU0004003,437,0,1,1,0,3903400,56,0,0,0,0,0,56,0,0,0,0,0
2021HU0004046,256,0,0,0,0,3901804,330,0,0,0,0,0,330,0,0,330,0,330
2021HU0004137,0,0,0,0,0,3900908,89,0,0,0,0,0,89,0,0,0,89,0
2021HU0004176,416,0,0,0,0,3902800,41,0,0,0,0,0,41,0,0,0,0,0
2021HU0004243,61,0,0,0,0,3900400,118,0,0,0,0,0,118,0,0,0,0,0
2021HU0004280,477,0,0,0,0,3900903,61,0,0,0,0,0,61,0,0,0,0,0
2021HU0004301,166,0,0,0,0,3905100,43,0,0,0,0,0,43,0,0,0,43,0
2021HU0004302,501,0,0,0,0,3905302,186,0,0,0,0,0,186,0,0,0,0,0
2021HU0004304,277,0,0,0,0,3902600,64,0,0,0,0,0,64,0,0,0,0,0
2021HU0004332,72,0,0,1,1,3905700,108,0,0,0,0,0,108,0,0,0,0,0
2021HU0004346,187,0,0,0,0,3901500,90,0,0,0,0,0,90,0,90,90,0,0
2021HU0004357,501,0,0,0,0,3901400,88,0,0,0,0,0,88,0,0,88,0,0
2021HU0004399,395,0,0,1,0,3901300,68,0,0,0,0,0,68,0,0,0,68,0
2021HU0004407,501,0,0,0,0,3901801,60,0,60,0,0,0,0,0,0,0,0,0
2021HU0004421,303,0,0,0,0,3901804,79,0,0,0,0,0,79,0,0,79,0,0
2021HU0004429,310,0,0,0,0,3900100,66,0,0,0,0,0,66,0,0,0,0,0
2021HU0004442,222,0,0,0,0,3904300,246,0,0,0,0,0,246,0,0,0,246,0
2021HU0004467,501,0,0,0,0,3902600,114,0,0,0,0,0,114,0,0,0,0,0
2021HU0004482,501,0,0,0,0,3904000,177,0,0,0,0,0,177,0,0,0,0,0
2021HU0004501,242,0,0,0,0,3902000,204,0,0,0,0,0,204,0,0,0,204,0
2021HU0004506,501,0,0,0,0,3901500,62,0,0,0,0,0,62,62,0,0,0,0
2021HU0004544,130,1,0,1,1,3901100,48,48,0,0,0,0,48,0,0,0,0,0
2021HU0004549,89,0,0,0,0,3905502,130,0,0,0,0,0,130,0,0,0,0,0
2021HU0004555,501,0,0,0,0,3902700,273,0,0,0,0,0,273,0,0,0,0,0
2021HU0004577,501,0,0,0,0,3900802,92,0,0,0,0,0,92,0,92,92,92,0
2021HU0004591,501,0,0,0,0,3902600,67,0,0,0,0,0,67,0,0,67,0,0
2021HU0004595,250,0,0,1,0,3901700,260,0,0,0,0,0,260,0,0,260,0,0
2021HU0004627,437,0,0,0,0,3904103,54,0,0,0,0,0,54,0,0,54,54,0
2021HU0004748,359,0,0,0,0,3903500,11,0,0,0,0,0,11,0,11,0,0,0
2021HU0004767,501,0,0,0,0,3904102,44,0,0,0,0,0,44,0,0,0,0,0
2021HU0004826,501,0,0,0,0,3900910,71,0,71,0,0,0,71,0,0,0,0,0
2021HU0004831,66,0,0,0,0,3900904,96,0,0,0,0,0,96,0,0,96,96,0
2021HU0004873,79,0,0,1,1,3900700,256,0,0,0,0,0,256,0,0,256,256,0
2021HU0004887,44,0,0,1,1,3905502,91,0,0,91,0,0,0,0,0,0,0,0
2021HU0004949,270,0,0,0,0,3901900,169,0,0,0,0,0,169,0,0,0,0,0
2021HU0004969,501,0,0,0,0,3905302,163,0,0,0,0,0,163,0,0,0,0,0
2021HU0004987,455,0,0,1,0,3900902,32,0,0,0,0,0,32,0,32,32,32,0
2021HU0005055,36,0,0,1,0,3902700,115,0,0,0,0,0,115,0,115,0,0,0
2021HU0005182,374,0,0,1,0,3905505,207,0,0,0,0,0,207,0,0,0,0,0
2021HU0005186,399,0,0,0,0,3902300,16,0,0,0,0,0,16,0,0,16,0,0
2021HU0005192,242,0,0,0,0,3905200,99,0,0,0,0,0,99,0,0,0,0,0
2021HU0005206,51,0,0,1,0,3902400,80,0,0,0,0,0,80,0,0,80,0,0
2021HU0005214,479,0,0,0,0,3900902,172,0,0,0,0,0,172,0,0,0,0,0
2021HU0005244,8,0,0,0,0,3903600,112,0,0,0,0,0,112,0,0,112,0,0
2021HU0005253,310,0,0,0,0,3904500,64,0,0,0,0,0,64,0,0,64,0,0
2021HU0005266,225,0,0,0,0,3904700,63,0,0,0,0,0,63,0,0,63,0,0
2021HU0005295,457,0,0,0,0,3902600,15,0,0,0,0,0,15,0,0,0,0,0
2021HU0005439,79,1,0,1,1,3900905,160,0,0,160,0,0,0,0,0,0,160,0
2021HU0005529,210,0,0,1,1,3902800,120,0,0,120,0,0,120,0,0,0,0,0
2021HU0005541,353,0,0,0,0,3900801,63,0,0,0,0,0,63,0,0,63,63,0
2021HU0005628,275,0,0,0,0,3902100,92,0,0,0,0,0,92,0,0,92,0,0
2021HU0005662,340,0,0,0,0,3902900,158,0,158,0,0,0,158,0,0,158,0,0
2021HU0005730,501,0,0,0,0,3901801,63,0,0,0,0,0,63,0,0,0,0,0
2021HU0005742,222,0,1,1,0,3905501,152,0,0,0,0,0,152,0,0,152,152,0
2021HU0005770,287,0,0,0,0,3905502,291,0,0,0,0,0,291,0,0,291,0,0
2021HU0005797,189,0,0,0,0,3902600,256,0,0,0,0,0,256,0,0,0,0,0
2021HU0005804,501,0,0,0,0,3901300,177,0,0,0,0,0,177,0,0,177,0,0
2021HU0005805,421,1,0,1,0,3903200,57,0,0,0,0,0,57,0,0,0,0,0
2021HU0005838,501,0,0,0,0,3902800,86,0,0,0,0,0,86,0,86,0,0,0
2021HU0005868,501,0,0,0,0,3901700,95,0,0,0,0,0,95,0,95,95,0,0
2021HU0005921,292,0,0,0,0,3904000,30,0,0,30,0,0,30,0,0,0,0,0
2021HU0005926,501,0,0,0,0,3903100,127,0,0,0,0,0,127,0,0,0,0,0
2021HU0005938,501,0,0,0,0,3900910,68,0,0,0,0,0,68,0,0,0,0,0
2021HU0005970,433,0,0,0,0,3905401,128,0,0,0,0,0,128,0,0,0,0,0
2021HU0006037,139,0,1,1,1,3904107,160,0,0,160,0,0,0,0,0,0,160,0
2021HU0006119,119,0,0,0,0,3905301,272,0,272,272,0,0,272,0,0,0,272,0
2021HU0006203,344,0,0,0,0,3901000,61,0,0,0,0,0,61,61,0,61,0,0
2021HU0006210,434,0,0,1,0,3900802,82,0,0,0,0,0,82,0,0,0,82,0
2021HU0006233,172,0,0,1,0,3900904,111,0,111,0,0,0,111,0,0,111,111,111
2021HU0006248,501,0,0,0,0,3900906,107,0,0,0,0,0,107,0,0,0,0,0
2021HU0006267,436,0,0,0,0,3904601,57,0,0,0,0,0,57,0,57,57,57,0
2021HU0006277,501,0,0,0,0,3901200,51,0,0,0,0,0,51,0,51,0,0,0
2021HU0006282,165,1,0,1,0,3901500,172,0,0,0,0,0,172,172,0,172,172,0
2021HU0006284,501,0,0,0,0,3902100,109,0,0,0,0,0,109,0,0,0,0,0
