SERIALNO,POVPIP,has_pap,has_ssip,has_hins4,has_snap,PUMA_person,WGTP,American Indian and Alaska Native,Asian,Black or African American,Native Hawaiian,Pacific Islander,White,Hispanic or Latino,Veteran,Elderly,DIS,English less than very well
2021HU0000049,501,0,0,0,0,4500900,79,0,0,0,0,0,79,0,0,79,79,0
2021HU0000102,21,0,0,0,0,4500604,214,0,0,214,0,0,214,0,0,0,214,0
2021HU0000217,501,0,0,0,0,4500200,65,0,0,0,0,0,65,0,65,65,65,0
2021HU0000232,260,0,0,0,0,4500900,30,0,0,0,0,0,30,0,30,30,0,0
2021HU0000346,278,0,0,0,0,4500602,74,0,0,0,0,0,0,74,0,0,0,0
2021HU0000427,309,0,0,0,0,4500601,56,0,0,0,0,0,56,0,0,0,0,0
2021HU0000446,372,0,0,0,0,4500200,40,0,0,0,0,0,40,0,40,0,0,0
2021HU0000501,345,0,0,0,0,4501204,48,48,0,48,0,0,48,0,0,0,0,0
2021HU0000534,501,0,0,0,0,4500602,55,0,0,0,0,0,55,0,0,55,55,0
2021HU0000669,197,0,0,0,0,4500400,24,24,0,0,0,0,24,0,24,24,24,0
2021HU0000740,376,0,0,0,0,4500605,42,0,0,0,0,0,42,0,0,42,42,0
2021HU0000799,116,0,0,0,1,4500501,82,0,0,0,0,0,82,0,0,82,82,0
2021HU0000871,70,0,0,0,0,4501400,84,0,0,0,0,0,84,0,0,84,0,0
2021HU0000976,0,0,0,1,1,4500103,139,0,0,139,0,0,0,0,0,0,139,0
2021HU0001163,21,0,0,1,0,4501400,94,0,0,0,0,0,0,94,0,0,0,94
2021HU0001219,77,0,0,1,0,4500602,50,0,0,50,0,0,0,0,0,0,0,0
2021HU0001448,155,0,0,1,0,4500200,122,0,0,0,0,0,122,0,0,122,0,0
2021HU0001521,186,0,0,1,1,4500601,50,50,0,0,0,0,50,0,0,0,50,0
2021HU0001530,51,0,0,0,0,4500601,411,0,0,0,0,0,411,0,411,0,0,0
2021HU0001586,67,0,0,0,0,4501101,86,0,0,0,0,0,86,0,0,86,0,0
2021HU0001635,279,0,0,0,0,4501000,18,0,0,0,0,0,18,0,0,18,18,0
2021HU0001638,175,0,0,1,0,4501300,81,0,0,0,0,0,81,0,0,0,0,0
2021HU0001759,501,0,0,0,0,4501400,30,0,0,0,0,0,30,0,30,30,0,0
2021HU0001812,120,0,0,0,0,4500800,88,0,0,0,0,0,88,0,0,0,88,0
2021HU0001860,501,0,0,0,0,4500700,76,0,76,0,0,0,0,0,0,0,0,0
2021HU0001863,163,0,0,1,1,4500900,156,0,0,156,0,0,0,0,0,0,0,0
2021HU0001868,283,0,0,0,0,4500105,298,0,0,298,0,0,0,0,0,0,0,0
2021HU0002031,459,0,0,0,0,4500102,55,0,0,0,0,0,55,0,0,55,0,0
2021HU0002045,151,0,0,0,0,4500800,26,0,0,0,0,0,26,0,26,26,0,0
2021HU0002057,501,0,0,0,0,4501202,111,0,0,0,0,0,111,0,0,0,111,0
2021HU0002083,501,0,0,0,0,4501400,38,0,0,0,0,0,38,0,38,0,0,0
2021HU0002166,141,0,0,0,0,4500104,101,0,0,0,0,0,101,0,0,101,0,0
2021HU0002203,449,0,0,0,0,4500302,44,0,0,0,0,0,44,0,44,44,44,0
2021HU0002213,501,0,0,0,0,4500900,155,0,0,0,0,0,155,0,0,155,0,0
