county,POVPIP,has_pap,has_ssip,has_hins4,has_snap,American Indian and Alaska Native,Asian,Black or African American,Native Hawaiian,Pacific Islander,White,Hispanic or Latino,Veteran,Elderly,DIS,English less than very well,WGTP
28001,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,7
28001,0,0,0,0,0,0,0,0,0,0,9,0,0,9,0,0,9
28001,0,0,0,0,0,0,0,0,0,0,13,0,13,13,13,0,13
28001,0,0,0,0,0,0,0,83,0,0,0,0,0,0,0,0,83
28001,0,0,0,0,0,0,0,15,0,0,0,0,0,15,0,0,15
28001,0,0,0,0,0,0,0,30,0,0,0,0,30,0,0,0,30
28001,0,0,0,0,1,0,0,0,0,0,49,0,0,0,0,0,49
28001,0,0,0,0,1,0,0,7,0,0,7,0,0,0,7,0,7
28001,0,0,0,1,0,0,0,0,0,0,35,0,35,0,0,0,35
28001,0,0,0,1,0,0,0,22,0,0,0,0,0,0,22,0,22
28001,0,0,0,1,0,0,0,4,0,0,0,0,0,4,4,0,4
28001,0,0,0,1,1,0,0,0,0,0,22,0,0,0,0,0,22
28001,0,0,0,1,1,0,0,97,0,0,0,0,0,0,0,0,97
28001,0,0,0,1,1,0,0,20,0,0,0,0,0,0,20,0,20
28001,0,0,0,1,1,0,0,8,0,0,8,0,0,8,8,0,8
28001,1,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,8
28001,2,0,0,1,1,0,0,10,0,0,0,0,0,0,10,0,10
28001,4,0,0,0,1,0,0,11,0,0,0,0,0,0,11,0,11
28001,4,0,0,1,1,0,0,24,0,0,0,0,0,0,0,0,24
28001,7,0,0,1,1,0,0,16,0,0,0,0,0,16,0,0,16
28001,8,0,0,0,0,0,0,5,0,0,0,0,0,0,5,0,5
28001,8,0,0,1,0,0,0,0,0,0,23,0,0,23,23,0,23
28001,9,0,0,1,1,0,0,33,0,0,0,0,0,0,0,0,33
28001,10,0,0,1,1,0,0,7,0,0,0,0,0,7,0,0,7
28001,10,0,1,1,0,0,0,6,0,0,0,0,0,6,6,0,6
28001,11,0,0,0,0,0,0,0,0,0,10,0,0,10,0,0,10
28001,14,0,0,1,0,0,0,0,0,0,11,11,0,11,11,0,11
28001,18,0,0,0,0,0,0,0,0,0,12,0,0,12,0,0,12
28001,19,0,0,0,0,0,0,0,0,0,10,0,10,10,0,0,10
28001,21,0,0,1,0,0,0,9,0,0,0,0,0,9,0,0,9
28001,22,0,0,1,1,0,0,19,0,0,0,0,0,19,19,0,19
28001,23,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,5
28001,23,0,1,1,0,0,0,24,0,0,0,0,0,0,0,0,24
28001,24,0,0,1,1,0,0,5,0,0,0,0,0,0,0,0,5
28001,24,1,0,1,1,0,0,7,0,0,0,0,0,0,7,0,7
28001,27,0,0,0,0,0,0,0,0,0,12,0,0,12,0,0,12
28001,31,0,0,1,1,0,0,28,0,0,0,0,0,0,28,0,28
28001,32,0,0,1,1,0,0,33,0,0,0,0,0,0,33,0,33
28001,33,0,0,0,0,0,0,9,0,0,0,0,0,9,0,0,9
28001,33,0,0,1,1,0,0,7,0,0,0,0,0,0,7,0,7
28001,35,0,0,0,0,0,0,0,0,0,2,0,0,2,2,0,2
28001,36,0,1,1,1,0,0,9,0,0,0,0,0,0,9,0,9
28001,37,0,0,1,0,0,0,43,0,0,0,0,0,0,0,0,43
28001,37,0,1,1,1,0,0,10,0,0,0,0,0,10,10,0,10
28001,37,1,0,1,1,0,25,0,0,0,25,0,0,0,0,0,25
28001,38,0,0,0,0,0,0,12,0,0,0,0,12,12,12,0,12
28001,38,0,0,1,0,0,0,0,0,0,2,0,0,2,2,0,2
28001,38,0,0,1,1,17,0,0,0,0,17,0,0,0,17,0,17
28001,38,0,1,1,1,0,0,9,0,0,0,0,0,0,9,0,9
28001,40,0,1,1,1,0,0,21,0,0,0,0,0,0,21,0,21
28001,41,0,0,0,0,10,0,0,0,0,10,0,0,10,10,0,10
28001,43,0,1,1,1,16,16,16,0,0,16,0,16,0,16,0,16
