metdiv20,POVPIP,has_pap,has_ssip,has_hins4,has_snap,American Indian and Alaska Native,Asian,Black or African American,Native Hawaiian,Pacific Islander,White,Hispanic or Latino,Veteran,Elderly,DIS,English less than very well,WGTP
99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75
99999,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,23
99999,0,0,0,0,0,0,0,0,0,0,0,130,0,130,0,130,130
99999,0,0,0,0,0,0,0,0,0,0,2971,0,0,0,0,0,2971
99999,0,0,0,0,0,0,0,0,0,0,1069,0,0,0,1069,0,1069
99999,0,0,0,0,0,0,0,0,0,0,1321,0,0,1321,0,0,1321
99999,0,0,0,0,0,0,0,0,0,0,755,0,0,755,755,0,755
99999,0,0,0,0,0,0,0,0,0,0,80,0,80,0,0,0,80
99999,0,0,0,0,0,0,0,0,0,0,114,0,114,114,0,0,114
99999,0,0,0,0,0,0,0,0,0,0,76,0,76,76,76,0,76
99999,0,0,0,0,0,0,0,0,0,0,196,196,0,0,0,0,196
99999,0,0,0,0,0,0,0,0,0,0,37,37,0,0,37,0,37
99999,0,0,0,0,0,0,0,2393,0,0,0,0,0,0,0,0,2393
99999,0,0,0,0,0,0,0,565,0,0,0,0,0,0,565,0,565
99999,0,0,0,0,0,0,0,1122,0,0,0,0,0,1122,0,0,1122
99999,0,0,0,0,0,0,0,348,0,0,0,0,0,348,348,0,348
99999,0,0,0,0,0,0,0,298,0,0,0,0,298,0,0,0,298
99999,0,0,0,0,0,0,0,147,0,0,0,0,147,147,0,0,147
99999,0,0,0,0,0,0,183,0,0,0,0,0,0,0,0,183,183
99999,0,0,0,0,0,143,0,0,0,0,143,0,0,0,0,0,143
99999,0,0,0,0,1,0,0,0,0,0,700,0,0,0,0,0,700
99999,0,0,0,0,1,0,0,0,0,0,418,0,0,0,418,0,418
99999,0,0,0,0,1,0,0,0,0,0,90,0,0,90,0,0,90
99999,0,0,0,0,1,0,0,0,0,0,60,0,60,0,0,0,60
99999,0,0,0,0,1,0,0,761,0,0,0,0,0,0,0,0,761
99999,0,0,0,0,1,0,0,1086,0,0,0,0,0,0,1086,0,1086
99999,0,0,0,0,1,0,0,485,0,0,0,0,0,485,0,0,485
99999,0,0,0,0,1,0,0,93,0,0,0,0,0,93,93,0,93
99999,0,0,0,0,1,0,0,138,0,0,0,0,138,138,0,0,138
99999,0,0,0,0,1,0,0,91,0,0,91,0,0,0,0,0,91
99999,0,0,0,0,1,0,0,41,0,0,41,0,0,0,41,0,41
99999,0,0,0,0,1,67,0,67,0,0,0,0,0,0,0,0,67
