SERIALNO,POVPIP,has_pap,has_ssip,has_hins4,has_snap,PUMA_person,WGTP,American Indian and Alaska Native,Asian,Black or African American,Native Hawaiian,Pacific Islander,White,Hispanic or Latino,Veteran,Elderly,DIS,English less than very well
2021HU0000136,382,0,0,0,0,2801700,90,0,0,0,0,0,90,0,0,0,0,0
2021HU0000423,305,0,0,0,0,2801900,67,0,0,0,0,0,67,0,67,67,67,0
2021HU0000461,220,0,0,1,0,2801600,47,0,0,47,0,0,0,0,0,0,47,0
2021HU0000545,85,0,1,1,1,2801300,204,0,0,204,0,0,0,0,0,0,204,0
2021HU0000579,115,0,0,1,1,2801500,73,73,0,73,0,0,0,0,0,0,0,0
2021HU0000620,140,0,0,0,0,2800400,116,0,0,0,0,0,116,0,0,0,0,0
2021HU0000956,149,0,0,1,0,2800700,138,0,0,0,0,0,138,0,0,138,138,0
2021HU0001033,460,1,0,1,0,2801300,65,0,0,0,0,0,65,0,0,0,0,0
2021HU0001055,0,0,0,0,1,2800100,91,0,0,91,0,0,91,0,0,0,0,0
2021HU0001074,50,0,0,1,1,2801000,154,0,0,154,0,0,0,0,0,0,0,0
2021HU0001223,289,0,0,0,0,2800800,32,0,0,0,0,0,32,0,32,0,0,0
2021HU0001368,71,0,0,1,1,2800700,30,0,0,30,0,0,0,0,0,0,30,0
2021HU0001402,277,0,0,0,0,2800400,203,203,0,0,0,0,203,0,0,0,0,0
2021HU0001447,501,0,0,0,0,2802000,32,0,0,0,0,0,32,0,0,32,0,0
2021HU0001495,306,0,0,0,0,2802100,125,125,0,0,0,0,0,125,0,0,0,0
2021HU0001516,94,0,0,0,0,2800600,10,0,0,0,0,0,10,0,0,0,0,0
2021HU0001551,299,0,0,0,0,2800500,43,0,0,0,0,0,43,0,0,0,0,0
2021HU0001616,69,0,0,0,1,2800800,54,0,0,54,0,0,0,0,0,0,54,0
2021HU0001776,112,0,0,0,0,2800600,88,0,0,0,0,0,88,0,0,88,0,0
2021HU0001794,141,0,0,1,0,2800200,123,0,0,0,0,0,123,0,0,123,0,0
2021HU0001809,112,0,0,0,0,2800800,52,0,0,52,0,0,0,0,0,52,0,0
2021HU0001901,1,0,0,1,1,2800500,78,0,0,0,0,0,78,0,0,0,0,78
2021HU0002086,113,0,1,1,1,2801500,110,0,0,110,0,0,0,0,0,0,110,0
2021HU0002122,501,0,0,0,0,2801600,56,0,0,0,0,0,56,0,0,56,56,0
2021HU0002152,129,0,0,0,0,2800300,35,0,0,35,0,0,0,0,0,0,0,0
2021HU0002284,91,0,0,1,0,2801600,246,0,0,0,0,0,246,0,0,0,0,0
2021HU0002443,501,0,0,0,0,2801500,62,0,0,0,0,0,62,0,0,0,0,0
2021HU0002629,145,0,0,0,0,2800100,71,71,0,0,0,0,0,71,0,0,0,0
2021HU0002784,240,0,0,1,1,2800600,91,91,0,91,0,0,91,0,91,0,91,0
2021HU0002799,10,0,0,1,1,2801600,44,0,0,44,0,0,0,0,0,44,0,0
2021HU0002820,297,0,0,0,0,2800700,34,0,0,34,0,0,0,0,0,0,0,0
2021HU0002959,129,0,0,0,0,2800400,24,0,0,0,0,0,24,0,24,24,24,0
2021HU0003094,359,0,0,0,0,2800600,78,0,0,78,0,0,0,0,0,0,0,0
2021HU0003128,313,0,0,0,0,2800900,99,0,99,0,0,0,0,0,0,99,0,99
2021HU0003212,438,0,0,0,0,2801000,73,0,0,0,0,0,73,0,0,0,0,0
2021HU0003278,201,0,0,0,0,2801000,360,0,0,360,0,0,0,0,360,360,0,0
2021HU0003501,112,0,0,0,0,2801800,74,0,0,0,0,0,74,0,0,74,74,0
2021HU0003646,501,0,0,0,0,2801200,103,0,0,103,0,0,103,0,103,103,103,0
2021HU0003818,302,0,0,0,0,2801200,39,0,0,0,0,0,39,0,0,39,39,0
2021HU0003846,81,0,0,1,0,2801600,171,0,0,0,0,0,171,0,0,0,0,0
2021HU0003858,92,0,0,0,0,2801600,154,0,0,0,0,0,154,0,0,154,0,0
2021HU0003906,87,0,0,1,0,2800200,179,0,0,0,0,0,179,0,0,179,0,0
