SERIALNO,POVPIP,has_pap,has_ssip,has_hins4,has_snap,PUMA_person,WGTP,American Indian and Alaska Native,Asian,Black or African American,Native Hawaiian,Pacific Islander,White,Hispanic or Latino,Veteran,Elderly,DIS,English less than very well
2021HU0000246,501,0,0,0,0,4000200,73,73,0,0,0,0,73,0,73,73,0,0
2021HU0000604,501,0,0,0,0,4001202,144,144,0,0,0,0,144,0,0,0,0,0
2021HU0000632,142,0,1,1,0,4000702,53,0,0,0,0,0,53,53,0,53,53,0
2021HU0000679,80,0,0,1,1,4000200,51,0,51,0,0,0,0,0,0,0,0,0
2021HU0000705,69,0,0,0,0,4001501,80,0,0,0,0,0,80,0,80,80,0,0
2021HU0000856,425,0,0,0,0,4000900,154,154,0,0,0,0,154,0,0,154,154,0
2021HU0000904,447,0,0,0,0,4001004,121,0,0,0,0,0,121,0,0,0,0,0
2021HU0000919,501,0,0,0,0,4000200,140,140,0,0,0,0,0,0,0,0,0,0
2021HU0000947,501,0,0,0,0,4001003,201,0,0,0,0,0,201,0,0,0,0,0
2021HU0000991,216,0,0,1,0,4001005,153,153,0,153,0,0,153,153,0,0,0,0
2021HU0001241,75,1,0,0,1,4001601,40,40,0,0,0,0,0,40,0,40,40,0
2021HU0001334,179,0,1,0,1,4001005,73,0,0,0,0,0,73,0,0,0,0,0
2021HU0001422,155,0,0,1,1,4000702,22,0,0,0,0,0,22,0,0,0,0,0
2021HU0001559,119,0,1,0,1,4001203,58,0,0,0,0,0,58,0,0,58,58,0
2021HU0001609,377,0,0,0,0,4001202,101,0,0,0,0,0,101,0,0,101,0,0
2021HU0001744,51,0,0,0,1,4001204,166,0,0,0,0,0,166,0,0,166,0,0
2021HU0001763,501,0,0,0,0,4001202,176,0,0,0,0,0,176,0,0,0,0,0
2021HU0001808,501,0,0,1,0,4001102,14,0,0,14,0,0,14,0,0,0,0,0
2021HU0001946,501,0,0,0,0,4001002,188,0,0,0,0,0,188,0,0,188,0,0
2021HU0002047,336,0,0,0,0,4001102,104,104,104,0,0,0,104,0,104,0,0,0
2021HU0002151,445,0,0,0,0,4000300,24,0,0,0,0,0,24,0,0,24,24,0
2021HU0002221,370,0,0,1,0,4001302,138,0,0,0,0,0,138,0,0,0,0,0
2021HU0002223,211,1,0,1,0,4001201,70,0,0,0,0,0,70,0,0,0,0,0
2021HU0002257,501,0,0,0,0,4000702,148,0,0,0,0,0,148,0,148,148,148,0
2021HU0002281,501,0,0,0,0,4001202,92,0,0,0,0,0,92,0,0,92,0,0
2021HU0002285,501,0,0,0,0,4001101,56,0,0,0,0,0,56,0,0,56,0,0
2021HU0002379,75,0,0,1,0,4000900,127,0,0,0,0,0,127,0,0,0,0,0
2021HU0002451,501,1,0,0,0,4000200,98,0,0,0,0,0,98,0,98,0,0,0
2021HU0002763,355,0,0,0,0,4000602,191,0,0,0,0,0,191,0,191,191,191,0
2021HU0002776,68,0,0,0,0,4001005,172,0,0,0,0,0,0,172,0,172,0,0
2021HU0002800,220,0,0,0,0,4000200,7,7,0,7,0,0,7,0,0,7,7,0
2021HU0002931,77,0,0,1,1,4001102,68,0,0,0,0,0,68,0,68,68,68,0
2021HU0002983,501,0,0,0,0,4000100,29,29,0,0,0,0,29,0,0,29,0,0
2021HU0003002,53,0,0,0,0,4000701,160,0,0,0,0,0,160,0,0,160,160,0
2021HU0003152,501,0,0,0,0,4000200,221,0,0,0,0,0,221,221,0,0,0,0
2021HU0003192,63,0,0,0,0,4000300,27,27,0,0,0,0,27,0,0,27,27,0
2021HU0003274,501,0,0,0,0,4001003,95,0,0,0,0,0,95,0,95,95,0,0
2021HU0003328,418,0,0,0,0,4001102,30,0,0,0,0,0,30,0,0,0,0,0
2021HU0003551,34,0,0,1,1,4000200,116,116,0,0,0,0,0,0,0,0,0,0
2021HU0003650,110,0,0,0,0,4001201,97,0,0,97,0,0,0,0,0,97,0,0
2021HU0003669,275,0,0,0,0,4000701,27,27,0,0,0,0,0,0,0,0,0,0
2021HU0003685,323,0,0,0,0,4001006,96,0,0,0,0,0,96,0,0,0,0,0
2021HU0003762,163,0,0,1,1,4000602,26,0,0,0,0,0,26,0,0,26,26,0
2021HU0004027,244,0,0,0,0,4000702,240,240,0,0,0,0,240,0,0,240,240,0
2021HU0004128,308,0,0,0,0,4001005,106,0,0,0,0,0,106,0,0,106,0,0
2021HU0004183,501,0,0,0,0,4001101,217,0,0,0,0,0,217,0,0,0,217,0
2021HU0004297,359,0,0,0,0,4001002,43,0,0,0,0,0,43,43,0,0,0,0
2021HU0004381,501,0,0,0,0,4001201,50,0,0,0,0,0,50,0,0,50,50,0
2021HU0004602,392,0,0,0,0,4001201,101,0,0,0,0,0,101,101,0,0,0,0
2021HU0004604,307,0,0,1,0,4000601,110,110,0,0,0,0,110,110,0,0,0,0
2021HU0004607,233,0,0,1,1,4000702,16,16,0,0,0,0,16,0,0,0,0,0
2021HU0004681,123,0,0,0,1,4001302,19,19,0,0,0,0,0,0,0,19,19,0
2021HU0004696,20,0,0,1,0,4001400,46,0,0,0,0,0,46,0,0,0,0,0
2021HU0004724,452,0,0,0,0,4001302,38,0,0,0,0,0,38,0,0,0,0,0
2021HU0004829,156,0,0,1,0,4000200,140,140,0,0,0,0,140,0,0,0,0,0
2021HU0004880,374,0,0,0,0,4001601,19,19,0,0,0,0,19,0,0,19,19,0
2021HU0005004,153,0,0,1,0,4001202,85,0,0,0,0,0,0,85,0,0,0,85
2021HU0005112,237,0,0,0,0,4001202,76,0,0,0,0,0,76,0,0,0,0,0
2021HU0005195,456,0,0,0,0,4000100,28,0,0,0,0,0,28,0,0,0,0,0
2021HU0005283,501,0,0,0,0,4001204,113,113,0,0,0,0,113,0,0,0,0,0
2021HU0005299,381,0,0,0,0,4000200,96,0,0,0,0,0,96,0,0,0,0,0
2021HU0005364,461,0,0,1,0,4001201,230,230,0,0,0,0,230,0,0,0,0,0
2021HU0005384,176,0,0,1,0,4000900,64,0,0,0,0,0,64,0,64,0,0,0
2021HU0005412,406,0,0,0,0,4000601,62,0,0,0,0,0,62,0,0,62,62,0
2021HU0005447,162,0,0,0,0,4000701,156,0,0,0,0,0,156,0,0,0,156,0
2021HU0005482,140,0,0,0,1,4001006,138,0,0,0,0,0,138,0,0,0,138,0
2021HU0005601,152,0,0,1,0,4001203,57,0,0,0,0,0,57,57,0,0,0,57
2021HU0005678,496,0,0,1,0,4001002,66,0,0,0,0,0,66,0,0,0,0,0
2021HU0005685,111,0,0,0,0,4001501,128,0,0,0,0,0,128,0,0,128,128,0
2021HU0005715,186,0,0,0,0,4000200,87,0,0,0,0,0,87,0,0,0,0,0
2021HU0005728,21,0,0,0,0,4000300,114,0,0,114,0,0,0,0,0,0,0,0
2021HU0005813,152,0,0,1,0,4000701,57,0,0,0,0,0,57,0,0,0,57,0
2021HU0005824,457,0,0,1,1,4001003,48,0,0,0,0,0,48,0,0,0,0,0
2021HU0005909,330,0,0,0,0,4000800,162,0,0,0,0,0,162,0,0,162,0,0
2021HU0005925,431,0,0,1,0,4000702,62,62,0,0,0,0,62,0,0,0,62,0
2021HU0005937,310,0,0,0,0,4001501,207,0,0,0,0,0,207,0,0,207,0,0
2021HU0006074,146,0,0,0,0,4000300,37,37,0,0,0,0,0,0,0,0,0,0
2021HU0006111,327,0,0,0,0,4001203,91,0,0,91,0,0,91,0,0,91,91,0
2021HU0006114,216,0,0,1,1,4001400,90,0,0,0,0,0,90,0,0,0,0,0
2021HU0006142,501,0,0,0,0,4000100,28,0,0,0,0,0,28,0,0,28,28,0
2021HU0006190,501,0,0,0,0,4001201,93,0,0,0,0,0,93,0,93,93,93,0
2021HU0006324,216,0,0,0,0,4000500,44,0,0,0,0,0,44,0,0,44,0,0
2021HU0006343,141,1,0,1,1,4000400,58,0,0,0,0,0,58,0,0,58,0,0
2021HU0006370,501,0,0,0,0,4000300,27,0,0,0,0,0,27,0,0,0,0,0
2021HU0006442,128,0,0,0,0,4000500,36,0,0,36,0,0,0,0,0,36,0,0
2021HU0006489,106,0,0,1,0,4000900,85,0,85,0,0,0,0,0,0,85,85,85
2021HU0006521,196,0,0,0,0,4001202,105,0,0,105,0,0,105,105,0,0,0,0
2021HU0006751,501,0,0,0,0,4001003,135,0,0,0,0,0,135,0,0,135,0,0
