SERIALNO,POVPIP,has_pap,has_ssip,has_hins4,has_snap,PUMA_person,WGTP,American Indian and Alaska Native,Asian,Black or African American,Native Hawaiian,Pacific Islander,White,Hispanic or Latino,Veteran,Elderly,DIS,English less than very well
2021HU0000056,112,0,1,1,1,0800200,46,0,0,0,0,0,46,0,0,0,46,0
2021HU0000068,243,0,0,0,0,0800100,78,0,0,0,0,0,78,0,0,0,0,0
2021HU0000366,360,0,0,0,0,0800804,59,0,0,0,0,0,59,0,0,0,0,0
2021HU0000522,265,0,0,0,0,0800103,133,0,0,0,0,0,133,0,0,0,0,0
2021HU0000724,321,0,0,0,0,0800820,55,0,0,0,55,0,55,55,55,55,0,0
2021HU0000754,123,0,0,1,1,0800600,91,0,0,0,0,0,91,0,0,91,91,0
2021HU0000800,95,0,0,0,0,0800200,415,0,0,0,0,0,415,0,0,415,415,0
2021HU0000882,501,0,0,0,0,0801001,86,0,0,0,0,0,86,0,0,86,86,0
2021HU0000966,501,0,0,0,0,0800814,220,0,0,0,0,0,220,0,0,0,0,0
2021HU0001124,501,0,0,0,0,0800804,149,0,0,0,0,0,149,0,0,0,0,0
2021HU0001145,389,0,0,0,0,0800804,72,0,0,0,0,0,72,0,72,72,0,0
2021HU0001418,501,0,0,0,0,0800819,100,0,100,0,0,0,100,0,0,0,0,0
2021HU0001446,375,0,0,0,0,0800818,184,0,0,0,0,0,184,0,0,184,184,0
2021HU0001470,107,0,0,1,1,0801001,72,0,72,0,0,0,72,0,0,0,72,0
2021HU0001503,501,0,0,0,0,0800814,112,0,0,0,0,0,112,0,0,0,0,0
2021HU0001546,296,0,0,0,0,0800819,60,0,0,0,0,0,60,0,0,0,0,0
2021HU0001717,435,0,0,0,0,0800823,88,0,0,0,0,0,88,0,0,88,0,0
2021HU0001727,501,0,0,0,0,0804102,86,0,0,0,0,0,86,0,86,86,0,0
2021HU0001745,378,0,0,0,0,0804103,57,0,0,0,0,0,57,0,0,57,0,0
2021HU0001814,412,0,0,0,0,0800100,84,0,0,0,0,0,84,0,0,0,0,0
2021HU0001846,472,0,0,0,0,0800200,77,0,0,0,0,0,77,0,0,0,77,0
2021HU0001850,501,0,0,0,0,0800820,61,0,0,0,0,0,61,0,0,0,0,0
2021HU0002048,473,0,0,0,0,0800804,81,0,0,0,0,0,81,0,0,0,0,0
2021HU0002273,501,0,0,0,0,0800820,93,0,0,0,0,0,93,0,0,0,0,0
2021HU0002343,143,0,0,1,1,0800823,151,0,0,0,0,0,151,0,0,151,0,0
2021HU0002436,99,0,0,1,0,0800800,35,0,0,0,0,0,35,0,35,35,35,0
2021HU0002607,94,0,0,0,0,0800817,116,0,0,0,0,0,116,0,0,0,0,116
2021HU0002615,501,0,0,0,0,0804104,79,0,0,0,0,0,79,0,0,79,79,0
2021HU0002656,312,0,0,0,0,0800815,121,0,0,0,0,0,121,0,0,121,0,0
2021HU0002670,191,0,0,0,0,0800102,55,0,0,0,0,0,55,0,0,55,0,0
2021HU0002741,0,0,0,1,0,0800805,69,0,0,0,0,0,69,0,0,69,69,0
2021HU0002879,501,0,0,0,0,0800809,331,331,0,0,0,0,331,331,0,331,0,0
2021HU0003006,387,0,0,1,0,0800813,117,117,0,0,0,0,0,117,0,0,0,117
2021HU0003055,449,0,0,0,0,0800800,28,0,0,0,0,0,28,28,0,28,28,0
2021HU0003059,470,0,0,0,0,0800813,73,0,0,0,0,0,73,0,0,0,0,0
2021HU0003060,501,0,0,1,0,0800817,93,0,0,0,0,0,93,0,0,0,0,0
2021HU0003081,22,0,0,0,0,0800808,40,0,0,0,0,0,40,0,0,40,0,0
2021HU0003173,352,0,0,0,0,0800103,486,0,0,0,0,0,486,0,0,0,0,0
2021HU0003200,344,0,0,1,0,0800806,133,0,0,0,0,0,133,0,0,0,133,0
2021HU0003305,501,0,0,0,0,0800821,177,0,177,0,0,0,0,0,0,0,0,0
2021HU0003351,151,0,0,1,0,0800804,38,0,38,0,0,0,38,38,0,0,38,38
2021HU0003369,501,0,0,0,0,0800822,50,0,0,0,0,0,50,0,0,50,0,0
2021HU0003445,361,0,0,1,0,0800800,34,0,0,0,0,0,34,0,0,0,0,0
