SERIALNO,POVPIP,has_pap,has_ssip,has_hins4,has_snap,PUMA_person,WGTP,American Indian and Alaska Native,Asian,Black or African American,Native Hawaiian,Pacific Islander,White,Hispanic or Latino,Veteran,Elderly,DIS,English less than very well
2021HU0000109,501,0,0,0,0,2500703,192,0,0,0,0,0,192,0,0,0,0,0
2021HU0000218,501,0,0,0,0,2500701,86,0,0,0,0,0,86,0,0,86,0,0
2021HU0000269,80,0,0,0,0,2500505,52,0,0,0,0,0,52,0,0,52,0,0
2021HU0000374,164,1,0,1,1,2500701,181,0,0,0,0,0,181,181,0,0,0,0
2021HU0000412,218,0,1,1,1,2501901,284,0,0,0,0,0,284,0,0,284,284,284
2021HU0000463,501,0,1,1,0,2504303,182,0,0,0,0,0,182,0,182,182,182,0
2021HU0000466,206,0,0,0,0,2503603,118,0,0,118,0,0,0,118,0,0,0,0
2021HU0000582,12,0,0,1,0,2504302,44,0,0,0,0,0,44,0,0,44,44,0
2021HU0000621,501,0,0,0,0,2504901,89,0,0,0,0,0,89,0,0,0,0,0
2021HU0000768,44,0,0,1,0,2503601,33,0,0,0,0,0,33,0,33,33,0,0
2021HU0000819,268,0,0,1,0,2500504,241,0,0,0,0,0,241,0,0,0,0,241
2021HU0000857,501,0,0,0,0,2500501,60,0,0,0,0,0,60,0,0,0,0,0
2021HU0000861,467,0,0,0,0,2501902,473,0,0,473,0,0,473,0,0,0,0,0
2021HU0000883,430,0,0,0,0,2504901,63,0,0,0,0,0,63,0,0,0,63,0
2021HU0000887,451,0,0,0,0,2504500,50,0,0,0,0,0,50,0,0,50,0,0
2021HU0000891,48,0,0,0,0,2503400,88,0,0,0,0,0,88,0,0,88,88,0
2021HU0000988,501,0,0,0,0,2504800,119,0,0,0,0,0,0,0,0,119,0,0
2021HU0001036,501,0,0,0,0,2500400,100,0,0,0,0,0,100,0,0,0,0,0
2021HU0001080,501,0,0,0,0,2500507,112,0,0,0,0,0,112,0,0,0,0,0
2021HU0001180,501,0,0,0,0,2501902,92,0,0,0,0,0,92,0,92,92,0,0
2021HU0001187,225,0,0,0,0,2504902,260,0,0,0,0,0,260,0,260,260,260,0
2021HU0001248,501,0,0,0,0,2503304,61,0,0,0,0,0,61,0,0,0,0,0
2021HU0001260,430,0,0,0,0,2503303,95,0,0,0,0,0,95,0,0,0,0,0
2021HU0001271,425,0,0,0,0,2501600,163,0,0,0,0,0,163,163,163,0,163,0
2021HU0001320,211,0,0,0,1,2503304,146,0,0,146,0,0,0,0,0,0,146,0
2021HU0001377,501,0,0,0,0,2503303,330,0,0,0,0,0,0,330,0,0,0,0
2021HU0001392,217,0,0,1,0,2504000,114,0,0,0,0,0,0,0,0,0,0,114
2021HU0001441,466,0,0,0,0,2501600,64,0,0,0,0,0,64,0,0,0,0,0
2021HU0001472,358,0,1,1,0,2503601,70,0,0,0,0,0,70,0,0,0,0,0
2021HU0001487,501,0,0,0,0,2504700,82,0,0,0,0,0,82,0,0,82,0,0
2021HU0001576,225,1,0,1,0,2504000,50,0,50,0,0,0,0,0,0,0,0,50
2021HU0001596,191,0,0,0,0,2500301,130,0,0,0,0,0,130,0,0,130,130,0
2021HU0001646,501,0,0,0,0,2503306,156,0,0,0,0,0,156,0,0,0,0,0
2021HU0001731,497,0,0,0,0,2503601,110,0,0,0,0,0,110,0,0,110,0,0
2021HU0001737,330,0,0,0,0,2503305,103,0,0,0,0,0,103,0,0,103,0,0
2021HU0001758,428,0,0,1,0,2504901,73,0,0,0,0,0,73,0,0,0,0,0
2021HU0001819,114,0,0,0,1,2500503,58,0,0,0,0,0,58,0,0,0,58,0
2021HU0001845,501,0,0,0,0,2501000,64,64,0,0,0,0,64,0,0,0,0,0
2021HU0001893,13,0,0,0,0,2504903,185,0,0,0,0,0,185,0,0,185,0,0
2021HU0001962,90,1,1,1,1,2500701,89,0,0,0,0,0,0,89,0,89,89,89
2021HU0001963,13,1,0,1,1,2500501,145,0,0,0,0,0,145,145,0,0,145,0
2021HU0002034,501,0,0,0,0,2502800,276,0,0,0,0,0,276,0,0,0,0,0
2021HU0002096,331,0,0,0,0,2500503,95,0,0,95,0,0,95,0,0,0,0,0
2021HU0002174,369,0,0,0,0,2503601,190,0,0,0,0,0,190,0,0,0,0,0
2021HU0002198,501,0,0,1,0,2503303,123,0,0,123,0,0,0,0,123,123,123,0
2021HU0002293,393,0,0,1,1,2500304,28,0,0,0,0,0,28,0,0,0,0,0
2021HU0002409,212,0,0,0,0,2503601,113,0,0,0,0,0,113,0,0,113,0,0
2021HU0002433,328,0,0,1,0,2501900,196,0,0,196,0,0,196,0,0,0,0,0
2021HU0002455,22,0,0,1,1,2503305,55,0,0,0,0,0,55,0,0,55,0,0
2021HU0002474,496,0,0,0,0,2500400,231,0,0,0,0,0,231,0,0,0,0,0
