SERIALNO,POVPIP,has_pap,has_ssip,has_hins4,has_snap,PUMA_person,WGTP,American Indian and Alaska Native,Asian,Black or African American,Native Hawaiian,Pacific Islander,White,Hispanic or Latino,Veteran,Elderly,DIS,English less than very well
2021HU0000051,201,0,0,0,0,2701405,154,0,0,0,0,0,154,0,0,0,0,0
2021HU0000108,501,0,0,0,0,2701303,127,0,0,0,0,0,127,0,0,0,0,0
2021HU0000145,26,1,0,1,1,2700200,39,39,0,0,0,0,0,0,0,39,39,0
2021HU0000223,501,0,0,0,0,2702400,25,0,0,0,0,0,25,0,25,0,0,0
2021HU0000289,43,1,0,1,1,2700100,64,0,64,0,0,0,64,64,0,0,0,64
2021HU0000298,501,0,0,0,0,2701102,157,0,0,0,0,0,157,0,0,157,0,0
2021HU0000408,376,0,0,0,0,2701502,134,0,0,0,0,0,134,0,0,134,0,0
2021HU0000459,501,0,0,0,0,2700100,42,0,0,0,0,0,42,0,0,0,42,0
2021HU0000478,501,0,0,0,0,2701401,218,0,0,0,0,0,218,218,218,218,0,0
2021HU0000480,302,0,0,0,0,2700100,23,0,0,0,0,0,23,0,0,23,0,0
2021HU0000484,243,0,0,0,0,2700500,93,93,0,0,0,0,93,0,0,0,0,0
2021HU0000488,501,0,0,1,0,2702000,20,0,0,0,0,0,20,0,20,20,0,0
2021HU0000509,501,0,0,0,0,2700600,28,0,0,0,0,0,28,0,0,0,0,0
2021HU0000869,435,0,0,0,0,2701404,191,0,0,0,0,0,191,0,0,191,0,0
2021HU0001094,445,1,1,1,0,2700300,52,52,0,0,0,0,52,0,0,52,52,0
2021HU0001102,501,0,0,0,0,2702000,17,0,0,0,0,0,17,0,0,17,0,0
2021HU0001137,501,0,0,0,0,2701408,193,0,0,0,0,0,193,0,0,193,0,0
2021HU0001140,170,0,0,0,1,2702400,100,0,0,0,0,0,100,0,100,100,0,0
2021HU0001141,274,0,0,0,0,2701406,150,0,0,0,0,0,150,150,0,150,0,0
2021HU0001311,344,0,0,0,0,2700200,32,0,0,0,0,0,32,0,32,32,0,0
2021HU0001341,501,0,0,0,0,2701800,35,0,0,0,0,0,35,0,35,35,0,0
2021HU0001395,501,0,0,0,0,2701900,42,0,0,0,0,0,42,0,0,42,0,0
2021HU0001488,501,0,0,0,0,2701303,151,0,0,0,0,0,151,0,0,151,0,0
2021HU0001639,374,0,0,0,0,2701700,651,0,0,0,0,0,651,0,0,0,0,0
2021HU0001715,481,0,0,0,0,2702400,31,0,0,0,0,0,31,0,0,31,31,0
2021HU0001859,501,0,0,0,0,2700300,25,0,0,0,0,0,25,0,0,0,25,0
