metdiv20,POVPIP,has_pap,has_ssip,has_hins4,has_snap,American Indian and Alaska Native,Asian,Black or African American,Native Hawaiian,Pacific Islander,White,Hispanic or Latino,Veteran,Elderly,DIS,English less than very well,WGTP
11244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201
11244,0,0,0,0,0,0,0,0,0,0,0,0,0,92,0,0,92
11244,0,0,0,0,0,0,0,0,0,0,0,0,0,51,51,0,51
11244,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,0,38
11244,0,0,0,0,0,0,0,0,0,0,0,108,0,0,0,108,108
11244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11244,0,0,0,0,0,0,0,0,0,0,0,64,0,64,64,0,64
11244,0,0,0,0,0,0,0,0,0,0,2232,0,0,0,0,0,2232
11244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11244,0,0,0,0,0,0,0,0,0,0,591,0,0,0,591,0,591
11244,0,0,0,0,0,0,0,0,0,0,1371,0,0,1371,0,0,1371
11244,0,0,0,0,0,0,0,0,0,0,731,0,0,731,731,0,731
11244,0,0,0,0,0,0,0,0,0,0,87,0,0,87,87,87,87
11244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11244,0,0,0,0,0,0,0,0,0,0,275,275,0,0,0,0,275
11244,0,0,0,0,0,0,0,0,0,0,208,208,0,0,0,208,208
11244,0,0,0,0,0,0,0,0,0,0,179,179,0,0,179,0,179
11244,0,0,0,0,0,0,0,0,0,0,138,138,0,138,0,0,138
11244,0,0,0,0,0,0,0,0,0,0,177,177,0,177,0,177,177
11244,0,0,0,0,0,0,0,0,0,0,55,55,55,0,55,55,55
11244,0,0,0,0,0,0,0,0,0,0,223,223,223,223,0,0,223
11244,0,0,0,0,0,0,0,0,0,299,0,0,299,299,0,0,299
11244,0,0,0,0,0,0,0,96,0,0,0,0,0,0,96,0,96
11244,0,0,0,0,0,0,0,224,0,0,0,0,0,224,0,224,224
11244,0,0,0,0,0,0,0,153,0,0,0,153,0,0,0,0,153
11244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11244,0,0,0,0,0,0,0,58,0,0,0,58,58,0,58,0,58
11244,0,0,0,0,0,0,0,414,0,0,414,0,0,414,0,0,414
11244,0,0,0,0,0,0,666,0,0,0,0,0,0,0,0,0,666
11244,0,0,0,0,0,0,3244,0,0,0,0,0,0,0,0,3244,3244
11244,0,0,0,0,0,0,77,0,0,0,0,0,0,0,77,0,77
11244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11244,0,0,0,0,0,0,73,0,0,0,0,0,0,73,0,0,73
11244,0,0,0,0,0,0,248,0,0,0,0,0,0,248,0,248,248
11244,0,0,0,0,0,0,192,0,0,0,0,0,0,192,192,192,192
11244,0,0,0,0,0,0,156,0,0,0,0,156,0,0,0,0,156
11244,0,0,0,0,0,0,206,0,0,0,206,0,0,0,0,0,206
11244,0,0,0,0,0,0,135,0,0,0,135,0,0,135,0,135,135
11244,0,0,0,0,0,0,112,0,0,0,112,112,0,0,0,0,112
11244,0,0,0,0,0,0,60,0,0,0,60,60,0,60,0,0,60
11244,0,0,0,0,0,0,69,0,0,69,69,0,0,0,0,0,69
11244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11244,0,0,0,0,0,61,0,0,0,0,61,0,0,61,0,0,61
11244,0,0,0,0,0,88,88,88,0,0,88,88,0,0,0,0,88
11244,0,0,0,0,1,0,0,0,0,0,0,263,0,0,0,263,263
11244,0,0,0,0,1,0,0,0,0,0,55,0,0,0,0,0,55
11244,0,0,0,0,1,0,0,0,0,0,237,237,0,237,0,237,237
11244,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
11244,0,0,0,0,1,0,54,0,0,0,0,0,0,54,54,54,54
11244,0,0,0,0,1,0,58,0,0,58,58,0,0,0,0,0,58
11244,0,0,0,1,0,0,0,0,0,0,0,572,0,0,0,0,572
11244,0,0,0,1,0,0,0,0,0,0,0,112,0,0,0,112,112
11244,0,0,0,1,0,0,0,0,0,0,0,52,0,52,0,52,52
11244,0,0,0,1,0,0,0,0,0,0,0,49,0,49,49,0,49
11244,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
11244,0,0,0,1,0,0,0,0,0,0,391,0,0,0,0,0,391
11244,0,0,0,1,0,0,0,0,0,0,506,0,0,0,0,506,506
11244,0,0,0,1,0,0,0,0,0,0,425,0,0,0,425,0,425
