county,POVPIP,has_pap,has_ssip,has_hins4,has_snap,American Indian and Alaska Native,Asian,Black or African American,Native Hawaiian,Pacific Islander,White,Hispanic or Latino,Veteran,Elderly,DIS,English less than very well,WGTP
44001,0,0,0,0,0,0,0,0,0,0,0,0,0,41,41,0,41
44001,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,32
44001,0,0,0,0,0,0,0,0,0,0,66,0,0,66,0,0,66
44001,0,0,0,0,0,0,0,0,0,0,19,0,0,19,19,0,19
44001,0,0,0,0,0,0,0,0,0,0,27,0,27,27,27,0,27
44001,0,0,0,0,1,0,0,64,0,0,0,0,0,0,0,0,64
44001,0,0,0,1,1,0,0,0,0,0,27,0,0,0,27,0,27
44001,3,0,0,0,0,0,0,0,0,0,49,0,0,0,0,0,49
44001,6,0,0,0,0,0,0,0,0,0,66,0,0,0,0,0,66
44001,7,0,0,0,0,0,0,0,0,0,38,0,0,38,0,38,38
44001,13,0,0,0,0,0,0,0,0,0,79,0,0,79,0,0,79
44001,18,0,0,1,0,0,0,0,0,0,20,0,0,0,0,0,20
44001,18,0,0,1,0,39,0,39,0,0,39,39,0,0,0,39,39
44001,21,0,0,0,0,0,0,0,0,0,68,0,0,68,0,0,68
44001,26,0,1,1,1,0,0,21,0,0,0,0,0,21,0,0,21
44001,27,0,0,1,0,0,0,0,0,0,25,0,0,25,25,0,25
44001,27,1,1,1,1,0,0,0,0,0,21,0,0,21,0,0,21
44001,28,1,0,1,1,0,0,0,0,0,10,0,0,0,10,0,10
44001,31,0,0,0,0,0,0,0,0,0,64,0,0,64,64,0,64
44001,33,0,0,1,0,0,0,0,0,0,15,0,0,0,0,0,15
44001,33,0,0,1,0,0,0,0,0,0,55,55,0,0,0,0,55
44001,35,0,0,0,0,0,0,0,0,0,14,0,14,14,0,14,14
44001,36,0,1,1,1,0,0,0,0,0,15,0,0,0,15,0,15
44001,37,0,0,1,0,0,0,0,0,0,29,0,0,0,0,0,29
44001,38,0,0,0,0,0,0,0,0,0,28,0,28,0,0,0,28
44001,39,0,0,0,0,0,0,0,0,0,16,0,0,16,0,0,16
44001,40,0,0,0,0,0,0,0,0,0,17,0,0,17,0,0,17
44001,43,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,40
44001,43,0,0,0,0,0,0,0,0,0,27,0,0,27,0,0,27
44001,49,0,0,1,0,0,0,0,0,0,14,0,0,0,0,0,14
44001,52,0,0,1,1,0,0,0,0,0,37,37,0,0,0,0,37
44001,53,0,1,1,1,9,0,0,0,0,9,0,9,9,9,0,9
44001,54,0,0,0,0,0,0,0,0,0,46,0,0,46,0,0,46
44001,57,0,0,1,1,0,0,39,0,0,0,0,0,39,0,0,39
44001,60,0,1,1,1,0,0,0,0,0,21,0,0,0,21,0,21
44001,63,0,0,0,0,0,0,0,0,0,32,0,0,32,32,0,32
44001,69,0,0,0,0,0,0,0,0,0,35,0,0,35,0,0,35
44001,69,0,0,1,1,56,0,0,0,0,56,0,0,56,56,0,56
44001,71,0,0,0,0,0,0,0,0,0,22,0,0,22,22,0,22
44001,73,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,29
44001,75,0,0,1,0,0,0,0,0,0,19,0,0,19,0,0,19
44001,76,0,0,0,0,0,0,0,0,0,26,0,0,26,0,0,26
44001,76,0,0,1,1,0,0,0,0,0,27,0,0,0,0,0,27
44001,76,0,0,1,1,0,0,0,0,0,15,0,0,15,0,0,15
44001,77,0,0,1,0,0,0,0,0,0,15,0,0,0,0,0,15
44001,77,0,0,1,1,0,0,0,0,0,20,0,0,20,20,0,20
44001,78,0,0,1,1,0,0,0,0,0,34,0,0,34,34,0,34
44001,78,0,1,1,1,0,0,0,0,0,77,0,0,77,77,0,77
44001,81,1,1,1,0,0,0,0,0,0,24,0,0,24,24,0,24
44001,82,0,0,0,0,0,0,0,0,0,86,0,0,86,86,0,86
44001,83,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,24
44001,83,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,19
44001,83,0,0,1,1,0,0,0,0,0,54,0,0,0,0,0,54
44001,86,0,0,1,0,0,0,0,0,0,30,0,0,0,0,0,30
44001,89,0,0,0,0,0,0,0,0,0,26,0,0,26,0,0,26
44001,93,0,0,1,1,0,0,60,0,0,60,60,0,0,60,0,60
44001,95,0,0,0,0,0,0,0,0,0,96,96,0,96,96,96,96
44001,98,0,0,1,1,0,0,0,0,0,31,0,0,31,31,0,31
44001,103,0,0,0,0,0,0,0,0,0,21,0,0,21,0,0,21
44001,107,0,0,0,0,0,0,0,0,0,26,0,0,26,0,0,26
44001,107,0,0,0,0,0,0,0,0,0,26,0,26,26,26,0,26
44001,107,0,0,1,0,0,0,0,0,0,26,0,0,26,26,0,26
44001,107,0,0,1,1,0,0,0,0,0,80,80,0,0,80,0,80
44001,107,0,1,1,1,0,0,0,0,0,21,0,0,21,21,0,21
44001,108,0,0,1,0,0,0,0,0,0,53,0,0,0,0,0,53
44001,110,0,0,0,0,0,0,0,0,0,76,0,0,76,0,0,76
44001,112,1,0,1,0,0,0,0,0,0,87,0,0,0,87,0,87
44001,113,0,0,1,0,0,0,0,0,0,37,0,0,37,37,0,37
44001,116,0,0,1,0,0,0,0,0,0,74,0,74,74,0,0,74
44001,118,0,0,1,0,0,0,0,0,0,34,0,34,34,34,0,34
44001,120,0,0,1,1,0,0,0,0,0,20,0,0,0,0,0,20
44001,122,0,0,0,0,0,0,0,0,0,71,0,0,71,0,0,71
44001,122,0,0,1,0,0,0,0,0,0,27,0,27,0,0,0,27
44001,124,0,0,0,0,0,0,0,0,0,39,0,0,39,39,0,39
44001,125,0,0,0,0,0,0,0,0,0,26,0,0,26,26,0,26
44001,126,0,0,0,0,0,0,0,0,0,14,0,0,14,0,0,14
44001,126,0,0,1,1,0,0,0,0,0,38,0,0,38,38,0,38
44001,128,0,0,0,0,0,0,0,0,0,26,0,0,26,0,0,26
44001,128,0,0,0,0,0,0,0,0,0,16,0,0,16,16,0,16
44001,128,0,0,0,0,0,0,0,0,0,34,0,0,34,34,34,34
44001,130,0,0,0,0,0,0,0,0,0,23,0,0,23,0,0,23
44001,131,0,0,0,0,0,0,0,0,0,12,0,0,12,0,0,12
44001,132,0,0,0,1,0,0,0,0,0,36,0,0,0,0,0,36
44001,133,0,0,0,0,0,0,0,0,0,37,0,0,37,37,37,37
44001,135,0,0,0,0,0,0,0,0,0,19,0,0,19,0,0,19
44001,135,1,0,1,1,0,0,0,0,0,21,0,0,21,0,0,21
44001,137,0,0,0,0,0,0,0,0,0,37,0,0,37,0,0,37
44001,137,0,0,0,0,0,0,0,0,0,21,0,0,21,21,0,21
44001,140,0,0,0,0,0,0,0,0,0,22,0,22,22,22,0,22
44001,140,0,0,1,0,0,0,0,0,0,11,0,0,11,0,0,11
44001,142,0,0,0,0,0,0,0,0,0,14,0,0,0,14,14,14
44001,143,0,0,0,0,0,0,0,0,0,26,0,0,26,0,0,26
44001,148,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,22
44001,149,0,0,1,0,0,0,56,0,0,0,0,0,56,0,0,56
44001,150,0,0,0,0,0,0,0,0,0,24,0,0,24,0,0,24
