zcta,POVPIP,has_pap,has_ssip,has_hins4,has_snap,American Indian and Alaska Native,Asian,Black or African American,Native Hawaiian,Pacific Islander,White,Hispanic or Latino,Veteran,Elderly,DIS,English less than very well,WGTP
02802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02802,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
02802,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1
02802,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
02802,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
02802,2,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
02802,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
02802,5,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
02802,5,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
02802,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02802,6,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
02802,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02802,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
02802,7,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
02802,7,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
02802,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02802,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
02802,8,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
02802,9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
02802,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02802,10,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
02802,10,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
02802,10,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
02802,10,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
02802,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02802,11,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
02802,11,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
02802,12,1,0,1,1,0,0,0,0,0,1,1,0,0,0,1,1
02802,14,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
02802,16,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
02802,17,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
02802,18,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
02802,22,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
02802,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02802,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02802,25,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
02802,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02802,26,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
02802,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02802,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02802,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02802,30,0,0,1,1,0,0,0,1,0,1,1,0,0,0,1,1
02802,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02802,34,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
02802,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02802,35,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
02802,35,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
02802,36,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
02802,37,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
02802,38,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
02802,40,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
02802,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02802,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02802,44,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
02802,44,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02802,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02802,46,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1
02802,46,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
02802,46,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
02802,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02802,47,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
02802,48,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
02802,50,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
02802,51,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
02802,51,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
02802,52,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
02802,52,1,0,1,1,0,0,0,0,0,0,1,0,0,1,0,1
02802,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02802,54,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1
02802,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02802,56,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
02802,57,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
02802,57,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
02802,58,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
02802,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02802,59,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
02802,60,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1
02802,60,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
02802,61,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
02802,62,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
02802,63,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
02802,63,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
02802,63,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
02802,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02802,66,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1
02802,66,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
02802,66,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
02802,67,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
02802,68,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
02802,69,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
02802,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02802,70,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
02802,70,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
02802,70,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
02802,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02802,71,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
02802,71,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
02802,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02802,72,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
02802,72,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
02802,72,0,1,1,1,0,0,0,0,0,0,1,0,0,1,1,1
02802,72,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
02802,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02802,73,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
02802,73,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
02802,74,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
02802,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02802,75,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
02802,75,0,0,1,1,0,0,1,0,0,1,1,0,0,1,0,1
02802,75,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
02802,75,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
02802,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02802,76,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
02802,77,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
02802,77,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
02802,78,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
02802,78,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
02802,79,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
02802,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02802,80,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
02802,80,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
02802,80,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
02802,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02802,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02802,83,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
02802,83,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
02802,84,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
02802,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02802,85,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
02802,85,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
02802,85,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
02802,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02802,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02802,87,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
02802,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02802,88,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
02802,88,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
02802,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02802,89,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
02802,89,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
02802,89,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
02802,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02802,90,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
02802,90,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
02802,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02802,91,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
02802,91,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
02802,91,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
02802,91,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
02802,92,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
02802,92,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
02802,92,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
02802,92,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
02802,92,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
02802,93,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
02802,93,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
02802,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02802,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02802,95,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
02802,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02802,96,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
02802,96,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
02802,98,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
02802,98,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
02802,98,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
02802,98,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
02802,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02802,99,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
02802,100,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
02802,100,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
02802,100,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
02802,100,1,1,1,1,0,0,1,0,0,0,0,0,1,1,0,1
02802,101,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
02802,101,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
02802,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02802,102,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
02802,102,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1
02802,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02802,103,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
02802,103,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
02802,104,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
02802,105,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
02802,106,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
02802,106,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
02802,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02802,107,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
02802,107,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
02802,108,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1
02802,108,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
02802,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02802,109,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
02802,109,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,1
02802,109,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
02802,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02802,110,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
02802,110,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
02802,110,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
02802,110,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
02802,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02802,111,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
02802,111,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
02802,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02802,112,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
02802,113,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
02802,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02802,114,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
02802,114,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
02802,114,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
02802,115,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
02802,117,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
02802,119,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
02802,119,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
02802,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02802,120,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
02802,120,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
02802,121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02802,121,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
02802,121,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
02802,121,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
02802,122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02802,122,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
02802,122,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
02802,122,1,0,1,1,0,0,0,0,0,1,0,0,1,1,0,1
02802,123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02802,123,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
02802,123,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
02802,123,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
02802,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02802,124,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
02802,124,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
02802,124,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1
02802,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02802,125,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
02802,125,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
02802,125,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
02802,125,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1
02802,125,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
02802,126,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
02802,126,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
02802,126,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
02802,127,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
02802,127,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
02802,127,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
02802,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02802,128,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
02802,130,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
02802,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02802,131,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
02802,132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02802,132,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
02802,132,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
02802,132,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02802,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02802,133,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
02802,133,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
02802,133,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
02802,134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02802,135,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
02802,135,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
02802,135,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
02802,136,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
02802,136,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
02802,137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02802,137,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
02802,138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02802,138,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
02802,139,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
02802,139,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
02802,139,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
02802,140,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
02802,141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02802,141,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
02802,141,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
02802,142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02802,142,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
02802,142,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
02802,142,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
02802,143,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
02802,143,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
02802,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02802,144,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
02802,144,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
02802,144,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,1
02802,145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02802,145,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
02802,147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02802,148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02802,148,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
02802,149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02802,149,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1
02802,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02802,150,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
02802,151,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
02802,151,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
02802,151,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
02802,152,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,1
02802,152,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
02802,153,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
02802,154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02802,154,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
02802,154,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
02802,155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02802,155,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
02802,156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02802,156,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
02802,158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02802,158,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
02802,158,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
02802,158,0,1,1,1,1,0,1,0,0,1,1,0,0,1,0,1
02802,159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02802,159,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
02802,160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02802,160,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
02802,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02802,161,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
02802,162,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
02802,162,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
02802,162,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
02802,162,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
02802,163,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
02802,163,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
02802,164,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
02802,165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02802,166,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
02802,167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02802,168,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
02802,168,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
02802,168,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
02802,169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02802,169,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
02802,169,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
02802,170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02802,170,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
02802,171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02802,171,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
02802,171,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
02802,172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02802,172,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
02802,173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02802,173,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1
02802,173,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
02802,174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02802,174,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
02802,174,1,0,1,1,0,0,0,0,0,1,1,0,1,1,0,1
02802,175,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
02802,175,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
02802,176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02802,177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02802,177,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
02802,177,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
02802,177,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
02802,179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02802,179,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
02802,179,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
02802,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02802,180,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
02802,181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02802,181,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
02802,182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02802,182,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
02802,182,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
02802,182,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
02802,183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02802,184,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
02802,184,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
02802,185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02802,185,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
02802,185,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
02802,185,1,0,1,1,0,0,0,0,0,1,0,0,1,0,0,1
02802,186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02802,187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02802,187,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
02802,187,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
02802,188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02802,188,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
