SERIALNO,POVPIP,has_pap,has_ssip,has_hins4,has_snap,PUMA_person,WGTP,American Indian and Alaska Native,Asian,Black or African American,Native Hawaiian,Pacific Islander,White,Hispanic or Latino,Veteran,Elderly,DIS,English less than very well
2021HU0000116,311,0,0,0,0,2001200,88,0,0,0,0,0,88,0,0,0,0,0
2021HU0000124,0,1,0,1,1,2000802,302,0,0,302,0,0,0,0,0,0,0,0
2021HU0000240,129,1,0,1,1,2001000,161,0,0,0,0,0,161,0,0,0,161,0
2021HU0000297,328,0,0,0,0,2000602,26,0,0,0,0,0,26,0,0,26,0,0
2021HU0000325,501,0,0,0,0,2000602,92,0,0,0,0,0,92,0,0,0,0,0
2021HU0000444,501,0,0,0,0,2000604,74,0,0,0,0,0,74,0,0,74,0,0
2021HU0000479,132,0,0,0,0,2001200,453,453,453,453,0,0,0,453,0,0,0,0
2021HU0000647,141,0,1,1,0,2000200,34,0,0,0,0,0,34,0,0,34,34,0
2021HU0000698,74,0,0,0,0,2000900,28,0,0,0,0,0,28,0,0,28,0,0
2021HU0000859,501,0,0,0,0,2000604,65,0,65,0,0,0,0,0,0,0,0,65
2021HU0001278,486,0,0,0,0,2001301,88,0,0,0,0,0,88,88,0,0,0,88
2021HU0001294,244,0,0,0,0,2000601,108,0,0,0,0,0,108,0,0,0,0,0
2021HU0001359,260,0,0,0,0,2000200,33,0,0,0,0,0,33,0,0,0,0,0
2021HU0001664,501,0,0,0,0,2000200,90,0,0,0,0,0,90,0,0,90,0,0
2021HU0001688,342,0,0,0,0,2001100,62,0,0,0,0,0,62,0,0,0,0,0
2021HU0001710,303,0,0,0,0,2000400,25,0,0,0,0,0,25,0,0,0,0,0
2021HU0001768,415,0,0,0,0,2000200,13,0,0,0,0,0,13,0,0,0,0,0
2021HU0001781,275,0,0,0,0,2001303,104,0,0,0,0,0,104,0,0,104,104,0
2021HU0001788,501,0,0,0,0,2000603,319,0,0,0,0,0,319,0,319,0,0,0
2021HU0001890,254,0,0,0,0,2001000,78,0,0,0,0,0,78,0,0,0,0,0
2021HU0002019,501,0,0,0,0,2001304,146,0,0,0,0,0,146,0,0,146,146,0
2021HU0002113,217,0,0,0,0,2001400,26,0,0,0,0,0,26,0,0,0,0,0
2021HU0002168,501,0,0,0,0,2000900,18,0,0,0,0,0,18,0,0,18,0,0
2021HU0002181,501,0,0,0,0,2001400,44,44,0,0,0,0,44,0,0,0,0,0
2021HU0002356,501,0,0,0,0,2001301,144,0,0,0,0,0,144,0,0,0,0,0
2021HU0002596,179,0,0,1,0,2001400,114,0,0,0,0,0,114,0,0,0,114,0
2021HU0002613,433,0,0,0,0,2001500,78,0,0,0,0,0,78,0,0,0,0,0
2021HU0002644,183,0,0,0,0,2000300,144,0,0,0,0,0,144,0,144,0,0,0
2021HU0002647,459,0,0,0,0,2001000,27,0,0,0,0,0,27,0,0,27,0,0
2021HU0002649,501,0,0,0,0,2000700,142,0,0,0,0,0,142,0,142,142,142,0
2021HU0002675,409,1,0,0,0,2000900,74,0,0,0,0,0,74,0,74,74,0,0
2021HU0002823,366,0,0,0,0,2000603,51,0,0,0,0,0,51,0,0,0,0,0
2021HU0002926,259,0,0,0,0,2000604,69,0,0,0,0,0,69,0,0,69,69,0
2021HU0002973,255,0,0,0,0,2000300,28,0,0,0,0,0,28,0,0,0,0,0
2021HU0003079,286,0,0,0,0,2001000,119,0,0,0,0,0,119,0,119,119,0,0
2021HU0003247,501,0,0,1,0,2000604,99,0,0,0,0,0,99,99,0,0,0,99
2021HU0003469,10,0,0,0,0,2001303,44,44,0,0,0,0,0,0,0,0,0,0
2021HU0003565,332,0,0,0,0,2001500,154,0,0,0,0,0,154,0,0,154,154,0
2021HU0003702,138,0,0,0,0,2000900,109,0,0,0,0,0,109,0,0,109,109,0
2021HU0003842,501,0,0,0,0,2000802,11,0,0,0,0,0,11,0,0,0,11,0
2021HU0004161,163,0,0,0,0,2000900,59,0,0,0,0,0,59,0,59,59,59,0
