state,POVPIP,has_pap,has_ssip,has_hins4,has_snap,American Indian and Alaska Native,Asian,Black or African American,Native Hawaiian,Pacific Islander,White,Hispanic or Latino,Veteran,Elderly,DIS,English less than very well,WGTP
51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150
51,0,0,0,0,0,0,0,0,0,0,0,451,0,0,0,0,451
51,0,0,0,0,0,0,0,0,0,0,0,91,91,91,91,0,91
51,0,0,0,0,0,0,0,0,0,0,8853,0,0,0,0,0,8853
51,0,0,0,0,0,0,0,0,0,0,94,0,0,0,0,94,94
51,0,0,0,0,0,0,0,0,0,0,1955,0,0,0,1955,0,1955
51,0,0,0,0,0,0,0,0,0,0,4116,0,0,4116,0,0,4116
51,0,0,0,0,0,0,0,0,0,0,1014,0,0,1014,1014,0,1014
51,0,0,0,0,0,0,0,0,0,0,270,0,270,0,0,0,270
51,0,0,0,0,0,0,0,0,0,0,17,0,17,0,17,0,17
51,0,0,0,0,0,0,0,0,0,0,359,0,359,359,0,0,359
51,0,0,0,0,0,0,0,0,0,0,249,0,249,249,249,0,249
51,0,0,0,0,0,0,0,0,0,0,291,291,0,0,0,0,291
51,0,0,0,0,0,0,0,0,0,0,256,256,0,0,0,256,256
51,0,0,0,0,0,0,0,0,0,0,22,22,0,0,22,0,22
51,0,0,0,0,0,0,0,0,0,0,233,233,0,233,0,0,233
51,0,0,0,0,0,0,0,0,0,0,91,91,0,91,0,91,91
51,0,0,0,0,0,0,0,0,0,0,103,103,103,103,103,0,103
51,0,0,0,0,0,0,0,0,330,0,330,330,0,330,0,0,330
51,0,0,0,0,0,0,0,1459,0,0,0,0,0,0,0,0,1459
51,0,0,0,0,0,0,0,130,0,0,0,0,0,0,130,0,130
51,0,0,0,0,0,0,0,1731,0,0,0,0,0,1731,0,0,1731
51,0,0,0,0,0,0,0,568,0,0,0,0,0,568,568,0,568
51,0,0,0,0,0,0,0,96,0,0,0,0,96,0,0,0,96
51,0,0,0,0,0,0,0,106,0,0,0,0,106,0,106,0,106
51,0,0,0,0,0,0,0,147,0,0,0,0,147,147,0,0,147
51,0,0,0,0,0,0,0,378,0,0,0,0,378,378,378,0,378
51,0,0,0,0,0,0,0,7,0,0,0,0,7,7,7,7,7
51,0,0,0,0,0,0,0,223,0,0,0,223,0,0,0,0,223
51,0,0,0,0,0,0,0,36,0,0,0,36,0,0,36,0,36
51,0,0,0,0,0,0,0,484,0,0,484,0,0,0,0,0,484
51,0,0,0,0,0,0,0,239,0,0,239,0,239,0,0,0,239
51,0,0,0,0,0,0,0,19,0,0,19,19,0,0,0,0,19
51,0,0,0,0,0,0,1372,0,0,0,0,0,0,0,0,0,1372
51,0,0,0,0,0,0,812,0,0,0,0,0,0,0,0,812,812
51,0,0,0,0,0,0,78,0,0,0,0,0,0,78,0,0,78
51,0,0,0,0,0,0,99,0,0,0,0,0,0,99,0,99,99
51,0,0,0,0,0,0,54,0,0,0,0,54,0,0,0,0,54
51,0,0,0,0,0,0,700,0,0,0,700,0,0,0,0,0,700
51,0,0,0,0,0,0,123,0,0,0,123,0,0,0,0,123,123
51,0,0,0,0,0,0,54,0,0,0,54,0,0,0,54,0,54
51,0,0,0,0,0,0,90,0,0,0,90,0,90,0,0,90,90
51,0,0,0,0,0,0,59,0,0,0,59,0,59,59,0,0,59
51,0,0,0,0,0,0,194,194,0,0,0,0,0,0,0,0,194
51,0,0,0,0,0,138,0,0,0,0,0,138,0,0,0,138,138
51,0,0,0,0,0,3,0,0,0,0,3,0,0,3,0,0,3
51,0,0,0,0,0,11,0,0,0,0,11,0,0,11,11,11,11
51,0,0,0,0,0,25,0,0,0,0,25,0,25,25,0,0,25
51,0,0,0,0,0,718,0,718,0,0,0,0,0,0,0,0,718
51,0,0,0,0,1,0,0,0,0,0,181,0,0,0,0,0,181
51,0,0,0,0,1,0,0,0,0,0,63,0,0,63,0,0,63
51,0,0,0,0,1,0,0,0,0,0,56,0,0,56,56,0,56
51,0,0,0,0,1,0,0,0,0,0,31,0,31,31,0,0,31
51,0,0,0,0,1,0,0,0,0,0,145,145,0,0,0,145,145
51,0,0,0,0,1,0,0,14,0,0,0,0,0,0,0,0,14
51,0,0,0,0,1,0,0,188,0,0,0,0,0,0,188,0,188
51,0,0,0,0,1,0,0,44,0,0,0,0,0,44,0,0,44
51,0,0,0,0,1,0,0,211,0,0,0,0,0,211,211,0,211
51,0,0,0,0,1,0,0,61,0,0,0,0,61,61,0,61,61
51,0,0,0,0,1,0,129,0,0,0,0,0,0,0,0,129,129
51,0,0,0,1,0,0,0,0,0,0,0,241,0,0,0,241,241
51,0,0,0,1,0,0,0,0,0,0,1947,0,0,0,0,0,1947
51,0,0,0,1,0,0,0,0,0,0,1203,0,0,0,1203,0,1203
51,0,0,0,1,0,0,0,0,0,0,1368,0,0,1368,0,0,1368
51,0,0,0,1,0,0,0,0,0,0,704,0,0,704,704,0,704
51,0,0,0,1,0,0,0,0,0,0,178,0,178,0,0,0,178
51,0,0,0,1,0,0,0,0,0,0,281,0,281,0,0,281,281
51,0,0,0,1,0,0,0,0,0,0,140,0,140,140,140,0,140
51,0,0,0,1,0,0,0,0,0,0,843,843,0,0,0,0,843
51,0,0,0,1,0,0,0,0,0,0,115,115,0,0,0,115,115
51,0,0,0,1,0,0,0,0,0,0,139,139,0,0,139,0,139
51,0,0,0,1,0,0,0,0,0,0,52,52,0,52,0,52,52
51,0,0,0,1,0,0,0,0,0,0,128,128,128,0,0,0,128
51,0,0,0,1,0,0,0,0,0,54,0,0,0,0,0,0,54
51,0,0,0,1,0,0,0,1461,0,0,0,0,0,0,0,0,1461
51,0,0,0,1,0,0,0,171,0,0,0,0,0,0,0,171,171
51,0,0,0,1,0,0,0,316,0,0,0,0,0,0,316,0,316
51,0,0,0,1,0,0,0,55,0,0,0,0,0,0,55,55,55
51,0,0,0,1,0,0,0,111,0,0,0,0,0,111,0,0,111
51,0,0,0,1,0,0,0,196,0,0,0,0,0,196,196,0,196
51,0,0,0,1,0,0,0,116,0,0,0,0,116,0,0,0,116
51,0,0,0,1,0,0,0,126,0,0,0,0,126,126,0,0,126
51,0,0,0,1,0,0,0,130,0,0,0,130,0,0,0,130,130
51,0,0,0,1,0,0,0,65,0,0,65,0,0,0,65,0,65
51,0,0,0,1,0,0,0,24,0,0,24,0,0,24,24,0,24
51,0,0,0,1,0,0,0,131,0,0,131,0,131,0,131,0,131
51,0,0,0,1,0,0,153,0,0,0,0,0,0,0,0,153,153
51,0,0,0,1,0,0,60,0,0,0,0,0,0,60,0,60,60
51,0,0,0,1,0,0,126,0,0,0,126,0,0,0,0,0,126
51,0,0,0,1,0,174,0,0,0,0,0,174,0,0,0,174,174
51,0,0,0,1,0,144,0,0,0,0,144,0,0,0,0,0,144
51,0,0,0,1,0,23,0,0,0,0,23,0,23,0,23,0,23
51,0,0,0,1,0,26,0,26,0,0,0,0,0,0,26,0,26
51,0,0,0,1,0,197,197,197,0,197,197,197,197,0,0,197,197
51,0,0,0,1,1,0,0,0,0,0,0,337,0,0,0,337,337
51,0,0,0,1,1,0,0,0,0,0,0,225,0,0,225,0,225
51,0,0,0,1,1,0,0,0,0,0,1668,0,0,0,0,0,1668
51,0,0,0,1,1,0,0,0,0,0,2612,0,0,0,2612,0,2612
51,0,0,0,1,1,0,0,0,0,0,70,0,0,70,0,0,70
51,0,0,0,1,1,0,0,0,0,0,60,0,0,60,60,0,60
51,0,0,0,1,1,0,0,0,0,0,277,0,277,0,277,0,277
51,0,0,0,1,1,0,0,0,0,0,251,251,0,0,0,0,251
51,0,0,0,1,1,0,0,0,0,0,140,140,0,0,0,140,140
51,0,0,0,1,1,0,0,2978,0,0,0,0,0,0,0,0,2978
51,0,0,0,1,1,0,0,81,0,0,0,0,0,0,0,81,81
51,0,0,0,1,1,0,0,2135,0,0,0,0,0,0,2135,0,2135
51,0,0,0,1,1,0,0,298,0,0,0,0,0,298,0,0,298
51,0,0,0,1,1,0,0,228,0,0,0,0,0,228,228,0,228
51,0,0,0,1,1,0,0,62,0,0,62,0,0,0,0,0,62
51,0,0,0,1,1,0,0,238,0,0,238,0,0,0,238,0,238
51,0,0,0,1,1,0,0,138,0,0,138,138,0,0,0,0,138
51,0,0,0,1,1,0,61,0,0,0,0,0,0,61,0,61,61
51,0,0,0,1,1,0,74,0,0,0,74,0,0,0,0,0,74
51,0,0,0,1,1,0,33,33,0,0,33,0,0,0,33,0,33
51,0,0,0,1,1,219,0,0,0,0,219,0,0,0,219,0,219
51,0,0,0,1,1,54,0,0,0,0,54,54,54,0,0,0,54
51,0,0,0,1,1,40,0,40,0,0,0,0,0,40,40,0,40
51,0,0,0,1,1,59,0,59,0,0,59,0,0,0,59,0,59
51,0,0,1,0,0,0,0,353,0,0,0,0,353,0,353,0,353
51,0,0,1,1,1,0,0,0,0,0,121,0,0,0,121,0,121
51,1,0,0,0,0,0,0,0,0,0,207,0,0,0,0,0,207
51,1,0,0,0,0,0,0,0,0,0,66,0,0,0,66,0,66
51,1,0,0,0,0,0,0,0,0,0,97,97,0,0,0,0,97
51,1,0,0,0,0,0,0,84,0,0,0,0,0,84,84,0,84
51,1,0,0,0,0,0,272,0,0,0,0,0,0,272,0,272,272
51,1,0,0,0,0,99,0,0,0,0,99,0,99,99,99,0,99
51,1,0,0,0,1,0,0,517,0,0,0,517,0,0,0,0,517
51,1,0,0,1,0,0,0,0,0,0,51,0,0,0,0,0,51
51,1,0,0,1,0,0,0,0,0,0,415,0,0,0,0,415,415
51,1,0,0,1,0,0,0,0,0,0,149,0,0,149,149,0,149
51,1,0,0,1,0,0,0,205,0,0,0,0,0,0,0,205,205
51,1,0,0,1,0,0,49,0,0,0,0,0,0,0,0,0,49
51,1,0,0,1,0,0,89,89,0,0,0,0,0,0,0,89,89
51,1,0,0,1,1,0,0,0,0,0,44,0,0,0,0,0,44
51,1,0,0,1,1,0,0,0,0,0,69,69,0,69,69,0,69
51,1,0,0,1,1,0,0,369,0,0,0,0,0,0,0,0,369
51,1,0,1,0,0,0,0,56,0,0,56,56,0,0,56,0,56
51,1,1,0,1,0,0,0,183,0,0,0,0,0,0,0,0,183
51,1,1,0,1,1,0,0,60,0,0,0,0,0,0,60,0,60
51,1,1,0,1,1,0,0,145,0,0,145,0,0,0,145,0,145
51,2,0,0,0,0,0,0,0,0,0,0,307,0,0,0,0,307
51,2,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,32
51,2,0,0,0,0,0,0,0,0,0,210,0,0,0,210,0,210
51,2,0,0,0,0,0,0,0,0,0,139,0,0,139,0,0,139
51,2,0,0,0,0,0,0,0,0,0,78,0,0,78,78,0,78
51,2,0,0,0,0,0,0,0,0,0,130,130,0,0,0,0,130
51,2,0,0,1,0,0,0,0,0,0,0,414,0,0,414,414,414
51,2,0,0,1,1,0,0,0,0,0,0,42,0,0,0,42,42
51,2,0,0,1,1,0,0,0,0,0,303,0,0,0,303,0,303
51,2,0,0,1,1,0,0,0,0,0,76,0,0,76,0,76,76
51,2,0,0,1,1,0,0,0,0,0,51,51,51,0,0,0,51
51,2,0,0,1,1,0,0,175,0,0,0,0,0,175,0,0,175
51,2,0,0,1,1,0,0,51,0,0,51,0,0,0,0,0,51
51,2,0,0,1,1,29,0,29,0,0,29,0,0,0,29,0,29
51,2,1,0,1,0,0,0,0,0,0,87,0,0,87,87,0,87
51,2,1,0,1,0,0,0,59,0,0,0,0,0,0,59,0,59
51,2,1,0,1,1,0,0,47,0,0,0,0,0,0,0,0,47
51,2,1,0,1,1,0,0,11,0,0,0,0,0,0,11,0,11
51,3,0,0,0,0,0,0,0,0,0,59,0,0,0,0,0,59
51,3,0,0,0,0,0,0,0,0,0,30,0,0,0,0,30,30
51,3,0,0,0,0,0,0,0,0,0,84,0,0,84,0,0,84
51,3,0,0,0,1,0,0,65,0,0,0,0,0,0,65,0,65
51,3,0,0,1,0,0,0,0,0,0,12,0,0,0,12,0,12
51,3,0,0,1,0,0,0,0,0,0,35,0,0,35,0,0,35
51,3,0,0,1,0,0,0,0,0,0,196,196,0,0,0,0,196
51,3,0,0,1,0,0,0,85,0,0,0,0,0,85,0,0,85
51,3,0,0,1,0,0,0,177,0,0,177,0,0,0,0,0,177
51,3,0,0,1,0,430,0,430,0,0,430,0,0,0,0,0,430
51,3,0,0,1,1,0,0,0,0,0,119,0,0,0,0,0,119
51,3,0,0,1,1,0,0,0,0,0,56,0,0,56,56,0,56
51,3,1,0,1,0,0,0,0,0,0,49,0,0,49,49,0,49
51,3,1,0,1,1,0,0,0,0,0,256,0,0,0,0,0,256
51,3,1,0,1,1,0,0,0,0,0,215,0,0,215,215,0,215
51,4,0,0,0,0,0,0,0,0,0,140,0,0,0,0,0,140
51,4,0,0,0,0,0,0,0,0,0,426,426,0,0,0,0,426
51,4,0,0,0,0,0,0,138,0,0,0,0,0,138,0,0,138
51,4,0,0,0,0,0,0,34,0,0,0,0,0,34,34,0,34
51,4,0,0,0,1,0,0,91,0,0,0,0,0,91,91,0,91
51,4,0,0,1,0,0,0,0,0,0,551,0,0,0,0,0,551
51,4,0,0,1,0,0,0,134,0,0,0,0,0,134,0,0,134
51,4,0,0,1,0,0,0,162,0,0,162,0,0,0,0,0,162
51,4,0,0,1,1,0,0,0,0,0,280,0,0,0,280,0,280
51,4,0,0,1,1,0,0,648,0,0,0,0,0,0,0,0,648
51,4,0,0,1,1,0,0,42,0,0,0,0,0,0,42,0,42
51,4,0,0,1,1,0,0,33,0,0,0,0,33,33,0,0,33
51,4,1,0,1,1,0,0,0,0,0,58,0,0,0,0,0,58
51,5,0,0,0,0,0,0,0,0,0,0,55,0,0,55,0,55
