metdiv20,POVPIP,has_pap,has_ssip,has_hins4,has_snap,American Indian and Alaska Native,Asian,Black or African American,Native Hawaiian,Pacific Islander,White,Hispanic or Latino,Veteran,Elderly,DIS,English less than very well,WGTP
99999,0,0,0,0,0,0,0,0,0,0,0,90,0,0,0,90,90
99999,0,0,0,0,0,0,0,0,0,0,2566,0,0,0,0,0,2566
99999,0,0,0,0,0,0,0,0,0,0,519,0,0,0,519,0,519
99999,0,0,0,0,0,0,0,0,0,0,1434,0,0,1434,0,0,1434
99999,0,0,0,0,0,0,0,0,0,0,1085,0,0,1085,1085,0,1085
99999,0,0,0,0,0,0,0,0,0,0,205,0,205,205,0,0,205
99999,0,0,0,0,0,0,0,0,0,0,375,0,375,375,375,0,375
99999,0,0,0,0,0,0,0,0,0,0,106,106,0,0,0,0,106
99999,0,0,0,0,0,0,0,0,11,0,0,0,0,11,0,0,11
99999,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,19
99999,0,0,0,0,0,0,0,420,0,0,420,0,0,0,0,0,420
99999,0,0,0,0,0,0,201,0,0,0,0,0,0,0,0,0,201
99999,0,0,0,0,0,0,1380,0,0,0,0,0,0,0,0,1380,1380
99999,0,0,0,0,0,0,72,0,0,0,0,72,0,0,0,0,72
99999,0,0,0,0,0,99,0,0,0,0,0,0,0,0,0,0,99
99999,0,0,0,0,0,13,0,0,0,0,0,13,0,0,0,13,13
99999,0,0,0,0,0,171,0,0,0,0,171,0,0,0,0,0,171
99999,0,0,0,0,0,156,0,0,0,0,156,0,156,0,156,0,156
99999,0,0,0,0,0,216,0,0,0,0,216,216,0,0,0,0,216
99999,0,0,0,0,1,0,0,0,0,0,40,0,0,0,0,0,40
99999,0,0,0,0,1,0,0,0,0,0,74,0,0,0,74,0,74
99999,0,0,0,0,1,0,0,0,0,0,234,0,0,234,234,0,234
99999,0,0,0,0,1,0,0,0,0,0,321,321,0,0,0,0,321
99999,0,0,0,0,1,0,0,403,0,0,0,0,0,0,0,0,403
99999,0,0,0,1,0,0,0,0,0,0,1499,0,0,0,0,0,1499
99999,0,0,0,1,0,0,0,0,0,0,564,0,0,0,564,0,564
99999,0,0,0,1,0,0,0,0,0,0,268,0,0,268,0,0,268
99999,0,0,0,1,0,0,0,0,0,0,55,0,0,55,55,0,55
99999,0,0,0,1,0,0,0,0,0,0,63,0,63,0,0,0,63
99999,0,0,0,1,0,0,0,0,0,0,100,100,0,0,0,0,100
99999,0,0,0,1,0,0,0,0,0,0,77,77,77,0,77,0,77
99999,0,0,0,1,0,0,0,229,0,0,0,0,0,0,0,0,229
99999,0,0,0,1,0,0,960,0,0,0,0,0,0,0,0,0,960
99999,0,0,0,1,0,0,358,0,0,0,358,0,0,0,0,0,358
99999,0,0,0,1,0,69,0,0,0,0,0,0,0,0,0,0,69
99999,0,0,0,1,0,16,0,0,0,0,0,16,0,0,16,16,16
99999,0,0,0,1,0,172,0,0,0,0,172,0,0,0,0,0,172
99999,0,0,0,1,1,0,0,0,0,0,1894,0,0,0,0,0,1894
99999,0,0,0,1,1,0,0,0,0,0,1417,0,0,0,1417,0,1417
99999,0,0,0,1,1,0,0,0,0,0,23,0,0,23,0,0,23
99999,0,0,0,1,1,0,0,0,0,0,244,0,0,244,244,0,244
99999,0,0,0,1,1,0,0,0,0,0,115,115,0,0,0,0,115
99999,0,0,0,1,1,0,0,0,0,0,206,206,0,0,206,0,206
99999,0,0,0,1,1,0,0,0,0,0,241,241,0,241,0,241,241
99999,0,0,0,1,1,0,0,196,0,0,0,0,0,0,0,0,196
99999,0,0,0,1,1,0,0,350,0,0,0,0,0,0,0,350,350
99999,0,0,0,1,1,0,0,22,0,0,0,0,0,22,0,0,22
99999,0,0,0,1,1,0,0,259,0,0,259,0,0,0,0,0,259
99999,0,0,0,1,1,0,0,391,0,0,391,0,0,0,391,0,391
99999,0,0,0,1,1,0,203,0,0,0,0,0,0,0,0,203,203
99999,0,0,0,1,1,0,97,0,0,0,0,0,0,97,97,97,97
99999,0,0,0,1,1,24,0,0,0,0,24,0,0,24,0,0,24
99999,0,0,0,1,1,603,0,0,0,0,603,0,0,603,603,0,603
99999,0,0,0,1,1,91,0,0,0,0,91,0,91,91,91,0,91
99999,0,0,1,1,0,0,0,0,0,0,202,0,0,0,202,0,202
99999,0,0,1,1,0,0,0,0,0,0,90,0,0,90,90,0,90
99999,0,0,1,1,1,185,0,0,0,0,185,0,0,0,185,0,185
99999,0,1,0,1,1,0,0,0,0,0,25,0,0,0,0,0,25
99999,0,1,0,1,1,0,0,0,0,0,9,0,0,0,9,0,9
99999,1,0,0,0,0,0,0,0,0,0,63,0,0,0,63,0,63
99999,1,0,0,0,0,0,0,0,0,0,669,0,0,669,0,0,669
99999,1,0,0,0,1,0,0,0,0,0,16,0,0,0,16,0,16
