state,POVPIP,has_pap,has_ssip,has_hins4,has_snap,American Indian and Alaska Native,Asian,Black or African American,Native Hawaiian,Pacific Islander,White,Hispanic or Latino,Veteran,Elderly,DIS,English less than very well,WGTP
30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139
30,0,0,0,0,0,0,0,0,0,0,793,0,0,0,0,0,793
30,0,0,0,0,0,0,0,0,0,0,29,0,0,0,29,0,29
30,0,0,0,0,0,0,0,0,0,0,745,0,0,745,0,0,745
30,0,0,0,0,0,0,0,0,0,0,47,0,0,47,0,47,47
30,0,0,0,0,0,0,0,0,0,0,185,0,0,185,185,0,185
30,0,0,0,0,0,0,0,0,0,0,489,0,489,0,0,0,489
30,0,0,0,0,0,0,0,0,0,0,17,0,17,0,17,0,17
30,0,0,0,0,0,0,0,0,0,0,145,0,145,145,145,0,145
30,0,0,0,0,0,0,23,0,0,0,23,23,23,0,0,0,23
30,0,0,0,0,0,123,0,0,0,0,0,0,0,0,0,0,123
30,0,0,0,0,0,111,0,0,0,0,0,0,0,111,0,0,111
30,0,0,0,0,0,30,0,0,0,0,0,0,0,30,30,0,30
30,0,0,0,0,0,101,0,0,0,0,0,0,101,101,0,0,101
30,0,0,0,0,0,186,0,0,0,0,186,0,0,0,0,0,186
30,0,0,0,0,1,0,0,0,0,0,122,0,0,122,0,0,122
30,0,0,0,0,1,72,0,0,0,0,0,0,72,0,0,0,72
30,0,0,0,1,0,0,0,0,0,0,0,164,164,0,0,0,164
30,0,0,0,1,0,0,0,0,0,0,578,0,0,0,0,0,578
30,0,0,0,1,0,0,0,0,0,0,380,0,0,380,0,0,380
30,0,0,0,1,0,0,0,0,0,0,300,0,0,300,300,0,300
30,0,0,0,1,0,0,0,0,0,0,92,0,92,92,0,0,92
30,0,0,0,1,0,0,0,0,0,0,547,547,0,0,0,0,547
30,0,0,0,1,0,0,0,233,0,0,233,0,0,233,0,0,233
30,0,0,0,1,0,0,105,0,0,0,105,0,0,0,0,0,105
30,0,0,0,1,0,172,0,0,0,0,0,0,0,0,172,0,172
30,0,0,0,1,0,26,0,0,0,0,0,0,0,26,0,0,26
30,0,0,0,1,0,126,0,0,0,0,126,0,0,0,0,0,126
30,0,0,0,1,1,0,0,0,0,0,69,0,0,0,0,0,69
30,0,0,0,1,1,0,0,0,0,0,942,0,0,0,942,0,942
30,0,0,0,1,1,0,0,0,0,0,41,0,0,41,0,0,41
30,0,0,0,1,1,0,0,0,0,0,23,0,0,23,23,0,23
30,0,0,0,1,1,28,0,0,0,0,0,0,0,0,0,0,28
30,0,0,1,1,0,0,0,0,0,0,209,0,0,209,209,0,209
30,1,0,0,1,0,0,0,0,0,0,19,0,0,0,0,0,19
30,1,0,0,1,0,30,0,0,0,0,30,0,0,0,30,0,30
30,1,1,0,1,1,121,0,0,0,0,121,0,0,0,121,0,121
30,1,1,0,1,1,133,0,0,0,0,133,133,0,0,0,0,133
30,2,0,0,1,1,0,0,0,0,0,124,0,0,0,124,0,124
30,3,0,0,0,0,0,0,0,0,0,82,0,0,0,0,0,82
30,3,0,0,0,0,0,0,0,0,0,452,0,0,0,452,0,452
30,3,0,0,0,0,0,0,0,0,0,159,0,0,159,0,0,159
30,3,0,0,1,0,0,0,0,0,0,82,0,0,0,0,0,82
30,3,0,0,1,0,0,0,0,0,0,180,0,0,180,180,0,180
30,4,0,1,1,1,0,0,0,0,0,18,0,0,18,18,0,18
30,5,0,0,0,0,0,0,0,0,0,46,0,0,46,46,0,46
30,5,0,0,1,1,22,0,0,0,0,0,0,0,0,0,0,22
30,6,0,0,1,0,0,0,0,0,0,99,0,0,99,99,0,99
30,7,0,0,0,0,0,0,0,0,0,24,0,0,0,24,0,24
30,7,0,0,0,0,0,0,0,0,0,30,0,30,30,30,0,30
