puma22,POVPIP,has_pap,has_ssip,has_hins4,has_snap,American Indian and Alaska Native,Asian,Black or African American,Native Hawaiian,Pacific Islander,White,Hispanic or Latino,Veteran,Elderly,DIS,English less than very well,WGTP
3000100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3000100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3000100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3000100,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
3000100,0,0,0,0,0,0,0,0,0,0,130,0,0,130,130,0,130
3000100,0,0,0,0,0,0,0,0,0,0,488,0,488,0,0,0,488
3000100,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,30
3000100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3000100,0,0,0,0,1,0,0,0,0,0,110,0,0,110,0,0,110
3000100,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3000100,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3000100,0,0,0,1,0,0,0,0,0,0,92,0,92,92,0,0,92
3000100,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3000100,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3000100,0,0,0,1,1,0,0,0,0,0,347,0,0,0,347,0,347
3000100,0,0,1,1,0,0,0,0,0,0,209,0,0,209,209,0,209
3000100,1,0,0,1,0,30,0,0,0,0,30,0,0,0,30,0,30
3000100,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3000100,7,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,1
3000100,8,0,0,1,0,0,0,0,0,0,41,0,0,0,0,0,41
3000100,10,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3000100,11,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
3000100,12,0,0,1,1,0,0,0,0,0,101,0,0,0,0,0,101
3000100,13,0,0,1,1,163,0,0,0,0,0,0,0,0,0,0,163
3000100,14,0,0,0,0,0,0,0,0,0,84,0,0,84,84,0,84
3000100,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3000100,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3000100,16,0,0,1,0,0,0,0,0,0,37,0,0,0,0,0,37
3000100,16,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
3000100,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3000100,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3000100,17,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
3000100,18,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
3000100,19,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3000100,21,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3000100,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3000100,24,0,0,0,1,29,0,0,0,0,0,0,0,0,29,0,29
3000100,24,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
3000100,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3000100,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3000100,26,0,0,1,0,0,0,0,0,0,340,0,0,0,0,0,340
3000100,27,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
3000100,29,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3000100,31,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3000100,34,0,0,1,0,0,0,0,0,0,294,0,0,294,0,0,294
3000100,35,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
3000100,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3000100,37,0,0,1,0,0,0,0,0,0,0,0,0,122,122,0,122
3000100,37,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3000100,39,0,1,1,0,0,0,0,0,0,31,0,0,31,31,0,31
3000100,40,1,0,0,1,0,0,0,0,0,49,0,0,0,0,0,49
3000100,43,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
3000100,48,0,0,0,0,0,0,0,0,0,42,0,0,42,42,0,42
