county,POVPIP,has_pap,has_ssip,has_hins4,has_snap,American Indian and Alaska Native,Asian,Black or African American,Native Hawaiian,Pacific Islander,White,Hispanic or Latino,Veteran,Elderly,DIS,English less than very well,WGTP
50001,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,9
50001,0,0,0,0,0,0,0,0,0,0,27,0,0,27,0,0,27
50001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50001,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,13
50001,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5,0,5
50001,0,0,0,0,1,0,0,0,0,0,6,0,0,0,0,0,6
50001,0,0,0,1,0,0,0,0,0,0,12,0,0,0,0,0,12
50001,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
50001,0,0,0,1,0,0,0,0,0,0,12,0,0,12,12,0,12
50001,0,0,0,1,0,0,0,0,0,0,5,0,5,0,0,0,5
50001,0,0,0,1,1,0,0,0,0,0,4,0,0,0,0,0,4
50001,0,0,0,1,1,0,0,0,0,0,7,0,0,0,7,0,7
50001,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
50001,0,0,0,1,1,0,0,0,0,0,5,0,5,5,5,0,5
50001,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
50001,1,0,0,0,0,0,0,0,0,0,8,0,0,8,0,0,8
50001,1,0,0,1,0,2,0,0,0,0,2,0,0,2,2,0,2
50001,2,0,0,0,0,0,0,0,0,0,32,0,0,0,32,0,32
50001,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
50001,3,0,0,1,1,0,0,0,0,0,3,0,0,0,0,0,3
50001,4,0,0,0,0,0,0,0,0,0,5,0,0,5,0,0,5
50001,4,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,2
50001,5,0,0,0,0,0,0,0,0,0,9,0,0,0,9,0,9
50001,5,0,0,0,0,0,0,0,0,0,8,0,0,8,0,0,8
50001,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
50001,5,0,0,1,1,0,0,0,0,0,4,0,0,0,4,0,4
50001,6,0,0,1,0,0,0,0,0,0,40,0,0,0,0,0,40
50001,7,0,0,1,0,0,0,0,0,0,11,0,0,0,0,0,11
50001,7,0,0,1,0,0,0,0,0,0,3,0,0,3,0,0,3
50001,7,1,0,1,1,0,0,0,0,0,4,0,0,0,0,0,4
50001,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
50001,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
50001,8,0,0,1,1,0,0,0,0,0,11,0,0,11,0,0,11
50001,10,0,1,1,1,0,0,0,0,0,6,0,0,0,6,0,6
50001,11,0,0,0,0,0,0,0,0,0,3,0,0,3,3,0,3
50001,11,0,1,1,0,0,0,0,0,0,2,0,0,2,0,0,2
50001,12,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
50001,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50001,14,0,0,1,0,0,0,0,0,0,6,0,0,6,0,0,6
