SERIALNO,POVPIP,has_pap,has_ssip,has_hins4,has_snap,PUMA_person,WGTP,American Indian and Alaska Native,Asian,Black or African American,Native Hawaiian,Pacific Islander,White,Hispanic or Latino,Veteran,Elderly,DIS,English less than very well
2021HU0000038,413,0,0,1,0,3800200,68,0,0,0,0,0,68,0,0,0,68,0
2021HU0000118,501,0,0,0,0,3800400,17,0,0,0,0,0,17,0,0,0,0,0
2021HU0000442,211,0,0,0,0,3800300,37,0,0,0,0,0,37,0,37,37,0,0
2021HU0000758,395,0,0,0,0,3800100,30,0,0,0,0,0,30,0,0,0,0,0
2021HU0001201,263,0,0,0,0,3800500,173,0,0,0,0,0,173,0,0,173,173,0
2021HU0001980,42,0,0,0,0,3800100,169,0,0,0,0,0,169,169,0,0,0,0
2021HU0002094,290,0,0,0,0,3800500,512,0,0,0,0,0,512,0,0,0,0,0
2021HU0002591,225,0,0,0,0,3800100,22,22,0,0,0,0,0,0,0,0,0,0
2021HU0003004,402,0,0,0,0,3800200,44,0,0,0,0,0,44,0,0,44,0,0
2021HU0003165,463,0,0,0,0,3800500,30,30,0,0,0,0,30,0,0,0,0,0
2021HU0003259,344,0,0,0,0,3800100,102,0,0,0,0,0,102,0,0,0,102,0
2021HU0004643,501,0,0,0,0,3800400,40,0,0,0,0,0,40,0,0,0,0,0
2021HU0005073,103,0,0,1,0,3800500,17,0,0,0,0,0,17,0,0,17,0,0
2021HU0005609,501,0,0,0,0,3800500,47,0,0,0,0,0,47,0,0,0,0,0
2021HU0005740,18,0,0,0,0,3800500,96,0,0,0,0,0,96,0,0,0,0,0
2021HU0005888,417,0,0,1,0,3800400,18,0,0,0,0,0,18,0,18,0,18,0
2021HU0006606,460,0,0,0,0,3800200,25,0,0,0,0,0,25,0,0,0,0,0
2021HU0006742,501,0,0,0,0,3800100,36,0,0,0,0,0,36,0,0,0,0,0
2021HU0007288,501,0,0,0,0,3800200,33,0,0,0,0,0,33,0,0,33,0,0
2021HU0007468,0,0,0,0,0,3800300,15,0,0,0,0,0,15,0,0,15,0,0
2021HU0007717,178,0,0,0,0,3800100,91,0,0,0,0,0,91,0,0,0,0,0
2021HU0007961,54,0,0,0,0,3800100,30,30,0,0,0,0,0,0,30,0,0,0
2021HU0008128,501,0,0,0,0,3800500,84,0,0,0,0,0,84,0,0,0,0,0
2021HU0008173,501,0,0,0,0,3800100,384,0,0,0,0,0,384,0,0,0,0,0
2021HU0008340,501,0,0,0,0,3800500,100,0,0,0,0,0,100,0,0,0,0,0
2021HU0008552,501,0,0,0,0,3800100,285,0,0,0,0,0,285,0,0,0,0,0
2021HU0008893,501,0,0,0,0,3800400,44,0,0,0,0,0,44,0,0,44,0,0
2021HU0009229,308,0,0,0,0,3800300,93,0,0,0,0,0,93,0,0,93,93,0
2021HU0009337,275,0,0,1,0,3800300,178,0,0,0,0,0,178,0,0,0,0,0
2021HU0009891,334,0,0,0,0,3800100,147,0,0,0,0,0,147,0,0,0,0,0
2021HU0009978,450,0,0,0,0,3800300,79,0,0,0,0,0,79,0,0,79,0,0
2021HU0010240,115,1,0,1,1,3800400,38,0,0,0,0,0,38,0,38,38,0,0
2021HU0010270,116,0,0,0,0,3800100,161,0,0,0,0,0,161,0,161,161,0,0
2021HU0011969,501,0,0,0,0,3800100,68,0,0,0,0,0,68,0,0,0,0,0
2021HU0012182,288,0,0,0,0,3800200,27,0,0,0,0,0,27,0,0,0,0,0
2021HU0012447,200,0,0,0,0,3800500,277,0,0,0,0,0,277,0,0,0,277,0
2021HU0012656,501,0,0,0,0,3800100,10,0,0,0,0,0,10,0,0,10,0,0
2021HU0012730,501,0,0,0,0,3800100,175,0,0,0,0,0,175,0,0,175,0,0
2021HU0013117,142,0,0,0,0,3800200,40,0,0,0,0,0,40,0,0,40,40,0
2021HU0013614,404,0,0,0,0,3800400,44,0,0,0,0,0,44,0,0,0,0,0
2021HU0013785,133,0,0,1,1,3800200,16,0,0,0,0,0,16,0,0,16,16,0
2021HU0015436,158,0,0,0,1,3800200,46,0,0,0,0,0,46,0,46,46,46,0
2021HU0015641,355,0,0,0,0,3800500,12,0,0,0,0,0,12,0,0,12,0,0
2021HU0015861,501,0,0,0,0,3800200,123,0,0,0,0,0,123,0,0,0,0,0
2021HU0015864,101,0,0,1,0,3800300,29,0,0,0,0,0,29,0,0,29,0,0
2021HU0016252,493,0,0,0,0,3800100,54,0,0,0,0,0,54,54,0,0,0,0
2021HU0016361,356,0,0,0,0,3800200,21,0,0,0,0,0,21,0,0,21,0,0
2021HU0018171,184,0,0,0,0,3800100,374,0,0,0,0,0,374,0,0,0,374,374
2021HU0018838,99,0,0,0,0,3800400,35,0,0,0,0,0,35,0,0,0,35,0
2021HU0018931,501,0,0,0,0,3800100,20,0,0,0,0,0,20,0,0,0,0,0
2021HU0019376,362,0,0,0,0,3800200,37,0,37,0,0,0,37,0,0,37,0,37
2021HU0020395,78,0,0,1,1,3800200,15,0,0,0,0,0,15,0,0,15,0,0
2021HU0021127,254,0,0,0,0,3800500,467,0,0,467,0,0,0,0,0,0,467,0
2021HU0021449,501,0,0,0,0,3800100,334,0,0,0,0,0,334,0,334,0,334,0
2021HU0021944,144,0,0,1,0,3800100,82,0,0,0,0,0,82,0,0,0,0,0
2021HU0022494,4,1,0,0,1,3800200,32,32,0,0,0,0,0,0,0,0,32,0
2021HU0023405,435,0,0,0,0,3800400,91,0,0,0,0,0,91,0,0,0,91,0
2021HU0023419,372,0,0,0,0,3800100,164,0,0,0,0,0,164,0,0,0,0,0
2021HU0023514,501,0,0,0,0,3800200,121,0,0,0,0,0,121,0,0,0,0,0
2021HU0023641,182,0,1,0,0,3800300,14,0,0,0,0,0,14,0,14,14,14,0
2021HU0023761,501,0,0,0,0,3800500,45,0,0,0,0,0,45,0,45,0,45,0
2021HU0024252,36,0,0,0,0,3800100,16,0,0,0,0,0,16,0,16,16,0,0
2021HU0024716,501,0,0,0,0,3800300,13,0,0,0,0,0,13,0,0,0,0,0
2021HU0025068,182,0,0,0,0,3800200,69,0,0,0,0,0,69,0,0,0,0,0
2021HU0025916,436,0,0,0,0,3800100,40,40,0,0,0,0,40,0,0,0,0,0
2021HU0026519,501,0,0,0,0,3800200,125,0,0,0,0,0,125,0,0,0,125,0
2021HU0026869,260,0,1,1,0,3800500,93,0,0,0,0,0,93,0,0,0,93,93
2021HU0027601,44,0,0,0,0,3800200,521,0,0,0,0,0,521,0,0,0,0,0
2021HU0027654,185,0,0,0,0,3800100,119,0,0,0,0,0,119,0,119,119,119,0
2021HU0027858,184,0,0,0,0,3800100,181,0,0,0,0,0,181,0,0,181,181,0
2021HU0028458,227,0,0,0,0,3800500,73,0,0,0,0,0,73,0,0,73,0,0
2021HU0028666,501,0,0,0,0,3800200,42,0,0,0,0,0,42,0,0,0,42,0
2021HU0030029,501,0,0,0,0,3800500,88,0,0,0,0,0,88,0,0,0,0,0
2021HU0031349,257,0,0,0,0,3800500,102,0,0,0,0,0,102,0,0,0,0,0
2021HU0032244,69,0,1,0,0,3800200,187,187,0,0,0,0,0,0,0,0,187,0
2021HU0033013,228,0,0,0,0,3800500,150,0,0,0,0,0,150,0,0,0,150,0
2021HU0033014,501,0,0,0,0,3800100,22,0,0,0,0,0,22,0,0,0,0,0
2021HU0033025,101,0,0,0,0,3800200,160,0,0,0,0,0,160,0,0,160,160,0
