SERIALNO,POVPIP,has_pap,has_ssip,has_hins4,has_snap,PUMA_person,WGTP,American Indian and Alaska Native,Asian,Black or African American,Native Hawaiian,Pacific Islander,White,Hispanic or Latino,Veteran,Elderly,DIS,English less than very well
2021HU0000029,193,0,0,0,0,0500700,79,0,0,0,0,0,79,0,79,79,79,0
2021HU0000058,449,0,0,0,0,0501700,134,0,0,134,0,0,0,0,0,0,0,0
2021HU0000110,50,0,0,1,0,0501300,107,107,0,107,0,0,107,0,0,0,0,0
2021HU0000143,266,0,1,1,1,0501300,75,0,0,0,0,0,75,0,0,0,75,0
2021HU0000163,283,0,0,0,0,0501600,76,0,0,0,0,0,76,0,0,0,76,0
2021HU0000311,343,0,0,1,0,0500500,39,0,0,0,0,0,39,0,0,39,0,0
2021HU0000378,183,0,0,1,0,0500800,24,0,0,0,0,0,24,0,24,24,24,0
2021HU0000410,265,0,0,0,0,0501400,173,0,173,0,0,0,173,173,0,0,0,0
2021HU0000559,188,0,0,1,0,0501700,39,0,0,39,0,0,0,0,0,0,39,0
2021HU0000584,156,0,0,0,0,0501600,74,0,0,0,0,0,74,0,0,0,0,0
2021HU0001062,219,1,0,1,0,0500100,33,0,0,0,0,0,33,0,33,33,33,0
2021HU0001356,153,0,0,0,0,0501000,17,0,0,0,0,0,17,0,0,17,0,0
2021HU0001556,272,0,1,1,0,0501300,67,0,0,0,0,0,67,0,0,67,67,0
2021HU0001607,397,0,0,0,0,0500100,102,0,0,0,0,0,102,0,0,0,0,0
2021HU0001651,80,0,0,1,0,0500100,270,0,0,0,0,0,270,0,0,0,270,0
2021HU0001777,501,0,0,0,0,0502000,50,0,0,0,0,0,50,0,0,50,50,0
2021HU0001999,501,0,0,0,1,0501800,85,0,0,0,0,0,85,0,0,0,85,0
2021HU0002111,501,0,0,0,0,0500900,104,0,0,0,0,0,104,0,104,0,0,0
2021HU0002131,182,0,0,0,0,0500900,60,0,0,0,0,0,60,0,0,60,60,0
2021HU0002167,501,0,0,1,0,0501400,131,0,0,0,0,0,131,0,131,0,0,0
2021HU0002269,168,0,0,0,0,0501000,45,0,0,45,0,0,0,0,0,45,0,0
2021HU0002338,204,1,0,0,0,0501300,80,0,0,0,0,0,80,0,0,0,80,0
2021HU0002447,501,0,0,0,0,0501300,93,0,0,0,0,0,93,0,0,0,0,0
2021HU0002519,125,0,0,0,0,0501100,69,0,0,69,0,0,0,0,0,69,0,0
2021HU0002528,232,0,0,0,0,0501600,141,0,0,141,0,0,0,0,141,141,141,0
