metdiv20,POVPIP,has_pap,has_ssip,has_hins4,has_snap,American Indian and Alaska Native,Asian,Black or African American,Native Hawaiian,Pacific Islander,White,Hispanic or Latino,Veteran,Elderly,DIS,English less than very well,WGTP
35004,0,0,0,0,0,0,0,0,0,0,0,0,0,81,0,0,81
35004,0,0,0,0,0,0,0,0,0,0,0,178,0,0,0,178,178
35004,0,0,0,0,0,0,0,0,0,0,0,252,0,252,0,0,252
35004,0,0,0,0,0,0,0,0,0,0,0,73,0,73,0,73,73
35004,0,0,0,0,0,0,0,0,0,0,1385,0,0,0,0,0,1385
35004,0,0,0,0,0,0,0,0,0,0,200,0,0,0,200,0,200
35004,0,0,0,0,0,0,0,0,0,0,1746,0,0,1746,0,0,1746
35004,0,0,0,0,0,0,0,0,0,0,1633,0,0,1633,1633,0,1633
35004,0,0,0,0,0,0,0,0,0,0,22,0,0,22,22,22,22
35004,0,0,0,0,0,0,0,0,0,0,87,0,87,0,0,0,87
35004,0,0,0,0,0,0,0,0,0,0,116,0,116,116,0,0,116
35004,0,0,0,0,0,0,0,0,0,0,151,0,151,151,151,0,151
35004,0,0,0,0,0,0,0,0,0,0,121,121,0,0,0,0,121
35004,0,0,0,0,0,0,0,0,0,0,191,191,0,191,0,0,191
35004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35004,0,0,0,0,0,0,0,0,44,44,0,44,0,0,0,44,44
35004,0,0,0,0,0,0,0,184,0,0,0,0,0,0,0,0,184
35004,0,0,0,0,0,0,0,69,0,0,0,0,0,0,69,0,69
35004,0,0,0,0,0,0,0,147,0,0,0,0,0,147,0,0,147
35004,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,1
35004,0,0,0,0,0,0,102,0,0,0,0,0,0,0,0,0,102
35004,0,0,0,0,0,0,201,0,0,0,0,0,0,0,0,201,201
35004,0,0,0,0,0,0,187,0,0,0,0,0,0,187,0,187,187
35004,0,0,0,0,0,0,51,0,0,0,0,0,51,0,51,51,51
35004,0,0,0,0,0,0,68,0,0,0,68,0,0,0,0,0,68
35004,0,0,0,0,0,0,67,67,0,0,67,0,0,0,0,0,67
35004,0,0,0,0,0,22,0,0,0,0,22,0,0,0,0,0,22
35004,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
35004,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
35004,0,0,0,1,0,0,0,0,0,0,0,285,0,0,0,0,285
35004,0,0,0,1,0,0,0,0,0,0,0,142,0,142,0,142,142
35004,0,0,0,1,0,0,0,0,0,0,1037,0,0,0,0,0,1037
35004,0,0,0,1,0,0,0,0,0,0,72,0,0,0,0,72,72
35004,0,0,0,1,0,0,0,0,0,0,101,0,0,0,101,0,101
35004,0,0,0,1,0,0,0,0,0,0,327,0,0,327,0,0,327
35004,0,0,0,1,0,0,0,0,0,0,371,0,0,371,371,0,371
35004,0,0,0,1,0,0,0,0,0,0,226,226,0,0,0,0,226
35004,0,0,0,1,0,0,0,0,0,0,189,189,0,0,0,189,189
35004,0,0,0,1,0,0,0,0,0,0,106,106,0,0,106,0,106
35004,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,2
35004,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
35004,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
35004,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,1
35004,0,0,0,1,0,0,0,50,0,0,0,50,0,0,0,50,50
35004,0,0,0,1,0,0,0,37,0,0,37,0,0,37,37,0,37
35004,0,0,0,1,0,0,41,0,0,0,0,0,0,0,0,0,41
35004,0,0,0,1,0,0,255,0,0,0,0,0,0,0,0,255,255
35004,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
35004,0,0,0,1,0,0,293,293,0,0,293,0,0,0,0,0,293
35004,0,0,0,1,1,0,0,0,0,0,385,0,0,0,0,0,385
35004,0,0,0,1,1,0,0,0,0,0,114,0,0,0,114,0,114
35004,0,0,0,1,1,0,0,0,0,0,41,0,0,41,0,0,41
35004,0,0,0,1,1,0,0,0,0,0,130,0,0,130,130,0,130
35004,0,0,0,1,1,0,0,0,0,0,214,214,0,0,0,0,214
35004,0,0,0,1,1,0,0,0,0,0,68,68,0,0,68,0,68
35004,0,0,0,1,1,0,0,0,0,0,308,308,0,308,0,308,308
35004,0,0,0,1,1,0,0,370,0,0,0,0,0,0,0,0,370
35004,0,0,0,1,1,0,0,113,0,0,0,0,0,0,113,0,113
35004,0,0,0,1,1,0,239,0,0,0,0,0,0,239,0,0,239
35004,0,0,0,1,1,12,0,0,0,0,0,0,0,0,0,0,12
35004,0,1,0,1,0,101,0,101,0,0,101,101,0,0,0,0,101
35004,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
35004,1,0,0,0,0,0,0,0,0,0,15,0,0,15,0,0,15
