state,POVPIP,has_pap,has_ssip,has_hins4,has_snap,American Indian and Alaska Native,Asian,Black or African American,Native Hawaiian,Pacific Islander,White,Hispanic or Latino,Veteran,Elderly,DIS,English less than very well,WGTP
22,0,0,0,0,0,0,0,0,0,0,0,89,0,0,0,89,89
22,0,0,0,0,0,0,0,0,0,0,0,92,0,92,0,92,92
22,0,0,0,0,0,0,0,0,0,0,4562,0,0,0,0,0,4562
22,0,0,0,0,0,0,0,0,0,0,382,0,0,0,382,0,382
22,0,0,0,0,0,0,0,0,0,0,1206,0,0,1206,0,0,1206
22,0,0,0,0,0,0,0,0,0,0,530,0,0,530,530,0,530
22,0,0,0,0,0,0,0,0,0,0,23,0,23,23,0,0,23
22,0,0,0,0,0,0,0,0,0,0,87,0,87,87,0,87,87
22,0,0,0,0,0,0,0,0,0,0,29,0,29,29,29,0,29
22,0,0,0,0,0,0,0,0,0,0,661,661,0,0,0,0,661
22,0,0,0,0,0,0,0,0,0,0,164,164,0,0,0,164,164
22,0,0,0,0,0,0,0,0,0,0,22,22,0,22,0,0,22
22,0,0,0,0,0,0,0,2005,0,0,0,0,0,0,0,0,2005
22,0,0,0,0,0,0,0,839,0,0,0,0,0,0,839,0,839
22,0,0,0,0,0,0,0,746,0,0,0,0,0,746,0,0,746
22,0,0,0,0,0,0,0,163,0,0,0,0,0,163,163,0,163
22,0,0,0,0,0,0,0,44,0,0,0,0,44,0,0,0,44
22,0,0,0,0,0,0,0,173,0,0,0,0,173,0,173,0,173
22,0,0,0,0,0,0,0,5,0,0,0,0,5,5,0,0,5
22,0,0,0,0,0,0,0,34,0,0,0,0,34,34,34,0,34
22,0,0,0,0,0,0,0,9,0,0,0,9,0,0,9,0,9
22,0,0,0,0,0,0,0,333,0,0,333,0,0,0,0,0,333
22,0,0,0,0,0,0,0,74,0,0,74,0,0,0,0,74,74
22,0,0,0,0,0,0,0,105,0,0,105,0,0,105,0,0,105
22,0,0,0,0,0,0,0,35,0,35,35,0,0,0,0,0,35
22,0,0,0,0,0,0,376,0,0,0,0,0,0,0,0,0,376
22,0,0,0,0,0,0,284,0,0,0,0,0,0,0,0,284,284
22,0,0,0,0,0,0,73,0,0,0,73,0,0,0,0,0,73
22,0,0,0,0,0,545,0,0,0,0,545,0,0,0,0,0,545
22,0,0,0,0,0,62,0,0,0,62,0,0,62,62,0,0,62
22,0,0,0,0,1,0,0,0,0,0,0,106,0,0,0,106,106
22,0,0,0,0,1,0,0,0,0,0,822,0,0,0,0,0,822
22,0,0,0,0,1,0,0,0,0,0,180,0,0,0,180,0,180
22,0,0,0,0,1,0,0,0,0,0,196,0,0,196,0,0,196
22,0,0,0,0,1,0,0,0,0,0,53,0,0,53,53,0,53
22,0,0,0,0,1,0,0,0,0,0,7,0,7,7,7,0,7
22,0,0,0,0,1,0,0,0,0,0,92,92,0,92,0,92,92
22,0,0,0,0,1,0,0,620,0,0,0,0,0,0,0,0,620
22,0,0,0,0,1,0,0,224,0,0,0,0,0,0,224,0,224
22,0,0,0,0,1,0,0,208,0,0,0,0,0,208,0,0,208
22,0,0,0,0,1,0,0,58,0,0,0,0,0,58,58,0,58
22,0,0,0,0,1,0,0,95,0,0,0,0,95,95,0,0,95
22,0,0,0,0,1,0,0,50,0,0,0,0,50,50,50,0,50
22,0,0,0,0,1,54,0,0,0,0,54,0,0,0,0,0,54
22,0,0,0,1,0,0,0,0,0,0,0,32,0,0,0,0,32
22,0,0,0,1,0,0,0,0,0,0,0,425,0,0,0,425,425
22,0,0,0,1,0,0,0,0,0,0,0,54,0,0,54,0,54
22,0,0,0,1,0,0,0,0,0,0,2302,0,0,0,0,0,2302
22,0,0,0,1,0,0,0,0,0,0,38,0,0,0,0,38,38
22,0,0,0,1,0,0,0,0,0,0,2203,0,0,0,2203,0,2203
22,0,0,0,1,0,0,0,0,0,0,450,0,0,450,0,0,450
22,0,0,0,1,0,0,0,0,0,0,569,0,0,569,569,0,569
22,0,0,0,1,0,0,0,0,0,0,51,0,51,0,0,0,51
22,0,0,0,1,0,0,0,0,0,0,56,0,56,0,56,0,56
22,0,0,0,1,0,0,0,0,0,0,50,0,50,50,0,0,50
22,0,0,0,1,0,0,0,0,0,0,369,0,369,369,369,0,369
22,0,0,0,1,0,0,0,0,0,0,58,58,0,0,0,0,58
22,0,0,0,1,0,0,0,0,0,0,24,24,0,0,0,24,24
22,0,0,0,1,0,0,0,0,0,0,162,162,0,0,162,0,162
22,0,0,0,1,0,0,0,0,0,0,24,24,0,24,0,0,24
22,0,0,0,1,0,0,0,0,0,0,128,128,0,128,128,0,128
22,0,0,0,1,0,0,0,0,100,0,100,0,100,0,100,0,100
22,0,0,0,1,0,0,0,4437,0,0,0,0,0,0,0,0,4437
22,0,0,0,1,0,0,0,669,0,0,0,0,0,0,669,0,669
22,0,0,0,1,0,0,0,226,0,0,0,0,0,226,0,0,226
