metdiv20,POVPIP,has_pap,has_ssip,has_hins4,has_snap,American Indian and Alaska Native,Asian,Black or African American,Native Hawaiian,Pacific Islander,White,Hispanic or Latino,Veteran,Elderly,DIS,English less than very well,WGTP
23844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23844,0,0,0,0,0,0,0,0,0,0,573,0,0,0,0,0,573
23844,0,0,0,0,0,0,0,0,0,0,235,0,0,0,235,0,235
23844,0,0,0,0,0,0,0,0,0,0,145,0,0,145,0,0,145
23844,0,0,0,0,0,0,0,0,0,0,143,0,0,143,143,0,143
23844,0,0,0,0,0,0,0,0,0,0,194,0,194,194,0,0,194
23844,0,0,0,0,0,0,0,0,0,0,22,0,22,22,22,0,22
23844,0,0,0,0,0,0,0,0,0,0,142,142,0,0,0,0,142
23844,0,0,0,0,0,0,0,0,0,0,99,99,0,99,0,0,99
23844,0,0,0,0,0,0,0,204,0,0,0,0,0,0,0,0,204
23844,0,0,0,0,0,0,0,51,0,0,0,0,0,51,51,0,51
23844,0,0,0,0,0,0,130,0,0,0,0,0,0,0,0,130,130
23844,0,0,0,0,0,44,0,44,0,0,44,44,0,44,0,0,44
23844,0,0,0,0,1,0,0,0,0,0,0,124,0,124,124,0,124
23844,0,0,0,0,1,0,0,0,0,0,11,0,0,0,11,0,11
23844,0,0,0,0,1,0,0,0,0,0,121,0,0,121,0,0,121
23844,0,0,0,0,1,0,0,115,0,0,0,0,0,0,115,0,115
23844,0,0,0,1,0,0,0,0,0,0,0,62,0,0,0,0,62
23844,0,0,0,1,0,0,0,0,0,0,0,30,0,30,0,0,30
23844,0,0,0,1,0,0,0,0,0,0,378,0,0,0,0,0,378
23844,0,0,0,1,0,0,0,0,0,0,283,283,0,0,0,0,283
23844,0,0,0,1,0,0,0,0,0,0,50,50,0,0,50,0,50
23844,0,0,0,1,0,0,0,355,0,0,0,0,0,0,0,0,355
23844,0,0,0,1,0,0,0,310,0,0,0,0,0,0,310,0,310
23844,0,0,0,1,0,0,0,30,0,0,0,0,0,30,0,0,30
23844,0,0,0,1,1,0,0,0,0,0,19,0,0,0,0,0,19
23844,0,0,0,1,1,0,0,0,0,0,202,0,0,0,202,0,202
23844,0,0,0,1,1,0,0,0,0,0,238,238,0,0,0,238,238
23844,0,0,0,1,1,0,0,0,0,0,71,71,0,0,71,0,71
23844,0,0,0,1,1,0,0,166,0,0,0,0,0,0,0,0,166
23844,0,0,0,1,1,0,0,505,0,0,0,0,0,0,505,0,505
23844,0,0,0,1,1,0,0,42,0,0,0,0,0,0,42,42,42
23844,0,0,0,1,1,0,0,174,0,0,0,174,0,0,0,0,174
23844,0,0,0,1,1,0,158,158,0,0,0,158,0,0,158,0,158
23844,0,1,1,1,0,0,0,48,0,0,0,0,0,0,48,0,48
