puma22,POVPIP,has_pap,has_ssip,has_hins4,has_snap,American Indian and Alaska Native,Asian,Black or African American,Native Hawaiian,Pacific Islander,White,Hispanic or Latino,Veteran,Elderly,DIS,English less than very well,WGTP
2000100,0,0,0,0,0,0,0,0,0,0,43,0,0,0,0,0,43
2000100,0,0,0,0,0,0,0,0,0,0,81,0,0,81,0,0,81
2000100,0,0,0,0,0,0,0,0,0,0,165,0,0,165,165,0,165
2000100,0,0,0,0,0,0,0,0,0,0,18,0,18,18,0,0,18
2000100,0,0,0,1,1,0,0,0,0,0,13,0,0,0,0,0,13
2000100,2,0,0,0,0,0,0,0,0,0,22,0,0,22,0,0,22
2000100,2,0,0,1,1,0,0,0,0,0,138,138,0,0,0,0,138
2000100,3,0,0,0,0,0,0,0,0,0,62,0,0,62,0,0,62
2000100,4,0,0,0,0,0,0,0,0,0,17,0,0,17,0,0,17
2000100,5,0,0,1,1,0,0,0,0,0,28,0,0,28,28,0,28
2000100,8,0,0,1,0,0,0,0,0,0,23,0,0,23,23,0,23
2000100,9,0,0,1,1,0,0,0,0,0,172,0,0,0,172,0,172
2000100,10,0,0,0,0,0,0,0,0,0,17,0,0,0,17,0,17
2000100,10,0,0,0,0,0,0,0,0,0,43,0,0,43,43,0,43
2000100,11,0,0,0,0,0,0,0,0,0,48,0,0,48,0,0,48
2000100,11,0,0,0,0,0,0,0,0,0,18,0,0,18,18,0,18
2000100,13,0,0,0,0,0,0,0,0,0,15,0,0,15,15,0,15
2000100,15,0,0,1,1,0,0,0,0,0,9,0,0,0,0,0,9
2000100,16,0,0,1,0,19,0,0,0,0,19,0,0,0,0,0,19
2000100,17,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,9
2000100,17,1,0,0,0,0,0,0,0,0,51,0,0,0,51,0,51
2000100,18,0,0,0,0,0,0,0,0,0,29,0,0,29,0,0,29
2000100,18,0,0,1,0,0,0,0,0,0,18,0,0,18,0,0,18
2000100,21,0,0,0,0,0,0,0,0,0,16,0,0,16,0,0,16
2000100,21,0,1,1,1,0,53,0,0,0,0,0,0,0,0,0,53
2000100,28,0,0,0,0,0,0,0,0,0,73,0,0,0,0,0,73
2000100,28,0,0,0,0,0,0,0,0,0,9,0,0,9,0,0,9
2000100,31,0,0,1,0,0,0,0,0,0,0,208,0,0,208,208,208
2000100,32,0,1,1,0,0,0,0,0,0,11,0,0,11,11,0,11
2000100,34,0,0,0,0,0,0,0,0,0,97,0,0,97,97,0,97
2000100,35,0,0,1,1,0,0,0,0,0,72,0,0,0,0,0,72
2000100,35,0,0,1,1,0,0,0,0,0,14,14,0,0,14,0,14
2000100,36,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,19
2000100,37,0,0,0,0,0,0,0,0,0,51,0,0,0,0,0,51
2000100,37,0,0,0,0,0,0,0,0,0,80,0,0,80,0,0,80
2000100,38,0,0,1,1,0,0,0,0,0,110,0,0,0,110,0,110
2000100,39,0,0,0,0,0,0,0,0,0,141,0,0,141,0,0,141
2000100,44,0,0,0,0,0,0,0,0,0,58,0,58,0,0,0,58
2000100,44,0,0,1,0,0,0,0,0,0,32,0,0,32,32,0,32
2000100,45,0,0,0,0,0,0,0,0,0,7,0,0,7,0,0,7
2000100,45,0,0,1,1,0,0,0,0,0,20,0,0,0,0,0,20
2000100,46,0,0,0,0,0,0,0,0,0,14,0,0,14,0,0,14
2000100,47,0,0,0,0,0,0,0,0,0,37,0,0,37,0,0,37
2000100,48,0,0,0,1,0,0,0,0,0,15,0,0,15,15,0,15
