cd118,POVPIP,has_pap,has_ssip,has_hins4,has_snap,American Indian and Alaska Native,Asian,Black or African American,Native Hawaiian,Pacific Islander,White,Hispanic or Latino,Veteran,Elderly,DIS,English less than very well,WGTP
1901,0,0,0,0,0,0,0,0,0,0,678,0,0,0,0,0,678
1901,0,0,0,0,0,0,0,0,0,0,275,0,0,0,275,0,275
1901,0,0,0,0,0,0,0,0,0,0,106,0,0,106,0,0,106
1901,0,0,0,0,0,0,0,0,0,0,207,0,0,207,207,0,207
1901,0,0,0,0,0,0,0,0,0,0,80,0,80,80,0,0,80
1901,0,0,0,0,0,0,0,0,0,0,283,0,283,283,283,0,283
1901,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2
1901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1901,0,0,0,0,0,165,0,0,0,0,165,165,0,0,0,0,165
1901,0,0,0,0,1,0,0,0,0,0,30,0,0,0,0,0,30
1901,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1901,0,0,0,0,1,0,0,0,0,0,234,0,0,234,234,0,234
1901,0,0,0,0,1,0,0,0,0,0,321,321,0,0,0,0,321
1901,0,0,0,0,1,0,0,304,0,0,0,0,0,0,0,0,304
1901,0,0,0,1,0,0,0,0,0,0,135,0,0,0,0,0,135
1901,0,0,0,1,0,0,0,0,0,0,133,0,0,133,0,0,133
1901,0,0,0,1,0,0,0,0,0,0,55,0,0,55,55,0,55
1901,0,0,0,1,0,0,0,0,0,0,49,49,49,0,49,0,49
1901,0,0,0,1,0,0,0,28,0,0,0,0,0,0,0,0,28
1901,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1901,0,0,0,1,0,172,0,0,0,0,172,0,0,0,0,0,172
1901,0,0,0,1,1,0,0,0,0,0,444,0,0,0,0,0,444
1901,0,0,0,1,1,0,0,0,0,0,257,0,0,0,257,0,257
1901,0,0,0,1,1,0,0,0,0,0,34,0,0,34,34,0,34
1901,0,0,0,1,1,0,0,0,0,0,206,206,0,0,206,0,206
1901,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1901,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1901,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1901,0,0,0,1,1,0,97,0,0,0,0,0,0,97,97,97,97
1901,0,0,0,1,1,15,0,0,0,0,15,0,0,15,0,0,15
1901,0,0,0,1,1,603,0,0,0,0,603,0,0,603,603,0,603
1901,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1901,1,0,0,0,1,0,0,0,0,0,2,0,0,0,2,0,2
1901,1,1,0,1,1,0,0,412,0,0,412,0,0,0,0,0,412
1901,2,0,0,1,0,0,0,0,0,0,10,0,0,0,0,0,10
1901,2,0,0,1,0,0,0,0,0,0,37,0,0,37,0,0,37
1901,2,0,0,1,0,0,0,0,0,0,143,0,0,143,143,0,143
1901,2,0,0,1,1,0,0,0,0,0,300,0,0,0,300,0,300
1901,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1901,4,0,0,0,0,0,0,0,0,0,278,0,0,0,0,0,278
1901,4,0,0,0,0,452,0,0,0,0,452,0,0,0,0,0,452
1901,4,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1901,5,0,0,0,0,0,0,0,0,0,223,0,0,0,0,0,223
1901,6,0,0,0,0,0,0,0,0,0,106,0,0,0,0,0,106
1901,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1901,7,0,0,1,1,0,0,0,0,0,85,0,0,0,85,0,85
1901,7,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1901,8,0,0,0,0,0,0,0,0,0,12,0,12,12,12,0,12
1901,8,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,1
1901,8,0,0,1,1,0,0,0,0,0,15,0,0,15,15,0,15
1901,8,0,0,1,1,0,0,4,0,0,0,0,0,0,0,0,4
1901,9,0,0,1,0,0,0,0,0,0,69,0,0,0,0,0,69
