state,POVPIP,has_pap,has_ssip,has_hins4,has_snap,American Indian and Alaska Native,Asian,Black or African American,Native Hawaiian,Pacific Islander,White,Hispanic or Latino,Veteran,Elderly,DIS,English less than very well,WGTP
09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59
09,0,0,0,0,0,0,0,0,0,0,0,160,0,0,0,0,160
09,0,0,0,0,0,0,0,0,0,0,3437,0,0,0,0,0,3437
09,0,0,0,0,0,0,0,0,0,0,433,0,0,0,433,0,433
09,0,0,0,0,0,0,0,0,0,0,1650,0,0,1650,0,0,1650
09,0,0,0,0,0,0,0,0,0,0,315,0,0,315,0,315,315
09,0,0,0,0,0,0,0,0,0,0,385,0,0,385,385,0,385
09,0,0,0,0,0,0,0,0,0,0,309,0,309,309,0,0,309
09,0,0,0,0,0,0,0,0,0,0,131,0,131,131,131,0,131
09,0,0,0,0,0,0,0,0,0,0,729,729,0,0,0,0,729
09,0,0,0,0,0,0,0,0,0,0,254,254,0,0,0,254,254
09,0,0,0,0,0,0,0,0,0,0,85,85,85,0,0,0,85
09,0,0,0,0,0,0,0,874,0,0,0,0,0,0,0,0,874
09,0,0,0,0,0,0,0,110,0,0,0,0,0,110,0,0,110
09,0,0,0,0,0,0,0,144,0,0,0,0,0,144,144,0,144
09,0,0,0,0,0,0,0,168,0,0,0,0,168,0,0,0,168
09,0,0,0,0,0,0,0,23,0,0,23,0,0,23,23,0,23
09,0,0,0,0,0,0,0,333,0,0,333,333,0,0,0,0,333
09,0,0,0,0,0,0,0,376,0,0,376,376,0,376,0,0,376
09,0,0,0,0,0,0,124,0,0,0,0,0,0,0,0,0,124
09,0,0,0,0,0,0,437,0,0,0,0,0,0,0,0,437,437
09,0,0,0,0,0,0,46,0,0,0,0,0,0,46,0,46,46
09,0,0,0,0,0,0,86,0,0,0,86,0,0,86,0,0,86
09,0,0,0,0,0,90,0,0,0,0,90,90,0,0,0,0,90
09,0,0,0,0,0,290,0,290,0,0,290,0,0,0,0,0,290
09,0,0,0,0,0,56,0,56,0,0,56,56,56,0,56,0,56
09,0,0,0,0,1,0,0,0,0,0,0,119,0,119,0,0,119
09,0,0,0,0,1,0,0,0,0,0,50,0,0,50,0,0,50
09,0,0,0,0,1,0,0,0,0,0,91,91,0,91,91,91,91
09,0,0,0,0,1,0,0,103,0,0,0,0,0,0,103,0,103
09,0,0,0,0,1,0,413,0,0,0,0,413,0,0,413,0,413
09,0,0,0,1,0,0,0,0,0,0,0,662,0,0,0,662,662
09,0,0,0,1,0,0,0,0,0,0,0,325,325,325,0,325,325
09,0,0,0,1,0,0,0,0,0,0,1732,0,0,0,0,0,1732
09,0,0,0,1,0,0,0,0,0,0,61,0,0,0,0,61,61
09,0,0,0,1,0,0,0,0,0,0,380,0,0,0,380,0,380
09,0,0,0,1,0,0,0,0,0,0,559,0,0,559,0,0,559
09,0,0,0,1,0,0,0,0,0,0,674,0,0,674,674,0,674
09,0,0,0,1,0,0,0,0,0,0,57,0,57,0,0,0,57
09,0,0,0,1,0,0,0,0,0,0,81,0,81,81,0,0,81
09,0,0,0,1,0,0,0,0,0,0,386,386,0,0,0,0,386
09,0,0,0,1,0,0,0,0,0,0,89,89,0,0,89,0,89
09,0,0,0,1,0,0,0,0,0,0,99,99,0,99,0,99,99
09,0,0,0,1,0,0,0,565,0,0,0,0,0,0,0,0,565
09,0,0,0,1,0,0,0,328,0,0,0,0,0,0,328,0,328
09,0,0,0,1,0,0,0,220,0,0,220,0,0,0,0,0,220
09,0,0,0,1,0,0,0,122,0,0,122,0,0,0,122,0,122
09,0,0,0,1,0,0,0,207,0,0,207,207,0,0,0,0,207
09,0,0,0,1,0,0,44,0,0,0,0,0,0,0,0,0,44
09,0,0,0,1,0,0,72,0,0,0,0,0,0,0,0,72,72
09,0,0,0,1,0,0,119,0,0,0,0,0,0,119,0,119,119
09,0,0,0,1,0,0,149,0,0,0,149,0,0,0,0,0,149
09,0,0,0,1,0,287,0,0,0,0,0,0,0,0,0,0,287
09,0,0,0,1,0,90,0,90,0,0,90,90,0,0,90,90,90
09,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,173,173
09,0,0,0,1,1,0,0,0,0,0,0,135,0,0,0,0,135
09,0,0,0,1,1,0,0,0,0,0,0,322,0,0,322,0,322
09,0,0,0,1,1,0,0,0,0,0,0,239,0,0,239,239,239
09,0,0,0,1,1,0,0,0,0,0,497,0,0,0,0,0,497
09,0,0,0,1,1,0,0,0,0,0,325,0,0,0,325,0,325
09,0,0,0,1,1,0,0,0,0,0,449,0,0,449,0,0,449
09,0,0,0,1,1,0,0,0,0,0,414,0,0,414,414,0,414
09,0,0,0,1,1,0,0,0,0,0,203,0,0,203,203,203,203
09,0,0,0,1,1,0,0,0,0,0,503,503,0,0,0,0,503
09,0,0,0,1,1,0,0,0,0,0,664,664,0,0,0,664,664
09,0,0,0,1,1,0,0,0,0,0,392,392,0,0,392,392,392
09,0,0,0,1,1,0,0,0,0,0,130,130,0,130,0,0,130
09,0,0,0,1,1,0,0,0,0,0,106,106,0,106,106,106,106
09,0,0,0,1,1,0,0,422,0,0,0,0,0,0,0,0,422
09,0,0,0,1,1,0,0,278,0,0,0,0,0,0,278,0,278
09,0,0,0,1,1,0,0,199,0,0,0,0,0,199,0,0,199
09,0,0,0,1,1,0,0,52,0,0,0,0,0,52,52,0,52
09,0,0,0,1,1,0,0,97,0,0,97,0,0,0,0,0,97
09,0,0,0,1,1,0,0,368,0,0,368,368,0,0,0,0,368
09,0,0,0,1,1,0,0,103,0,0,103,103,0,0,103,103,103
09,0,0,0,1,1,0,54,0,0,0,0,54,0,0,0,0,54
09,0,0,1,1,1,107,0,0,0,0,0,107,0,107,107,107,107
09,1,0,0,0,0,0,0,0,0,0,48,0,0,48,48,0,48
09,1,1,0,1,0,0,0,179,0,0,0,0,0,0,0,0,179
09,2,0,0,0,0,0,0,0,0,0,330,0,0,0,330,0,330
09,2,0,0,0,0,0,0,0,0,0,50,0,0,50,0,0,50
09,2,0,0,1,0,0,0,0,0,0,62,0,0,0,0,0,62
09,2,0,0,1,0,0,0,0,0,0,196,0,0,0,196,0,196
09,2,0,0,1,1,0,0,0,0,0,520,520,0,0,0,0,520
09,2,0,0,1,1,0,0,144,0,0,0,0,0,0,0,0,144
09,2,0,0,1,1,0,0,105,0,0,0,0,0,0,105,0,105
09,2,0,0,1,1,0,0,144,0,0,0,144,0,0,0,0,144
09,2,1,0,0,0,0,0,0,0,0,0,66,0,66,66,66,66
09,2,1,0,1,1,0,0,89,0,0,0,89,0,0,0,0,89
09,3,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,32
09,3,0,0,0,0,0,0,0,0,0,111,0,0,0,111,0,111
09,3,0,0,0,0,0,0,0,0,0,85,0,0,85,0,0,85
09,3,0,0,0,0,0,0,0,0,0,182,182,0,0,182,182,182
09,3,0,0,0,0,0,0,200,0,0,0,200,0,0,0,0,200
09,3,0,0,1,0,0,0,0,0,0,63,0,0,0,0,0,63
09,3,0,0,1,0,0,124,0,0,0,0,0,0,0,0,124,124
09,3,0,0,1,1,0,0,49,0,0,0,49,0,0,0,0,49
09,3,1,0,1,1,0,0,0,0,0,84,0,0,0,0,0,84
09,3,1,0,1,1,0,0,51,0,0,0,0,0,0,51,0,51
09,4,0,0,0,0,0,0,0,0,0,51,0,0,0,0,0,51
09,4,0,0,0,0,0,0,0,0,0,135,135,0,0,0,0,135
09,4,0,0,0,0,0,0,143,0,0,0,0,0,0,0,0,143
09,4,0,0,0,1,0,0,0,0,0,0,302,0,0,0,302,302
09,4,0,0,1,0,0,0,0,0,0,88,0,0,0,0,0,88
09,4,0,0,1,1,0,0,0,0,0,0,150,0,0,0,150,150
09,4,0,0,1,1,0,0,0,0,0,0,164,0,0,164,164,164
09,4,0,0,1,1,0,0,0,0,0,52,0,0,0,0,0,52
09,4,0,0,1,1,0,0,203,0,0,0,0,0,0,0,0,203
09,4,0,0,1,1,0,0,108,0,0,0,108,0,0,108,0,108
09,4,0,0,1,1,0,0,228,0,0,228,228,0,228,0,0,228
09,5,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,22
09,5,0,0,1,0,0,0,0,0,0,168,0,0,168,0,0,168
09,5,1,0,1,1,0,0,163,0,0,0,0,0,0,0,0,163
09,5,1,0,1,1,0,0,159,0,0,0,159,0,0,0,0,159
