puma22,POVPIP,has_pap,has_ssip,has_hins4,has_snap,American Indian and Alaska Native,Asian,Black or African American,Native Hawaiian,Pacific Islander,White,Hispanic or Latino,Veteran,Elderly,DIS,English less than very well,WGTP
0920100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0920100,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,12
0920100,0,0,0,0,0,0,0,0,0,0,75,0,0,75,0,0,75
0920100,0,0,0,0,0,0,0,0,0,0,36,0,0,36,36,0,36
0920100,0,0,0,0,0,0,0,0,0,0,5,0,5,5,0,0,5
0920100,0,0,0,1,0,0,0,0,0,0,12,0,0,0,0,0,12
0920100,0,0,0,1,0,0,0,0,0,0,46,0,0,0,46,0,46
0920100,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1
0920100,0,0,0,1,0,0,0,0,0,0,13,0,0,13,13,0,13
0920100,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
0920100,0,0,0,1,0,0,0,2,0,0,0,0,0,0,2,0,2
0920100,0,0,0,1,1,0,0,0,0,0,36,0,0,0,0,0,36
0920100,0,0,0,1,1,0,0,0,0,0,5,0,0,5,5,0,5
0920100,2,0,0,0,0,0,0,0,0,0,44,0,0,0,44,0,44
0920100,2,0,0,1,0,0,0,0,0,0,2,0,0,0,2,0,2
0920100,3,0,0,0,0,0,0,0,0,0,30,0,0,0,30,0,30
0920100,3,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
0920100,4,0,0,0,1,0,0,0,0,0,0,4,0,0,0,4,4
0920100,4,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1
0920100,6,0,0,1,0,0,0,0,0,0,8,0,0,0,0,0,8
0920100,6,0,0,1,0,0,0,150,0,0,0,0,0,150,0,0,150
0920100,10,0,0,0,0,0,0,0,0,0,31,0,31,31,31,0,31
0920100,10,1,0,1,1,0,0,0,0,0,4,4,0,0,4,0,4
0920100,11,0,0,0,0,0,0,0,0,0,23,0,0,23,0,0,23
0920100,11,0,0,1,1,0,0,0,0,0,32,0,0,32,32,0,32
0920100,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0920100,12,0,0,1,0,0,0,0,0,0,75,0,0,75,0,0,75
0920100,12,0,0,1,1,0,0,0,0,0,9,0,0,0,9,0,9
0920100,13,0,0,1,0,0,0,0,0,0,139,0,0,139,0,0,139
0920100,14,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,2
0920100,14,0,0,1,0,0,0,0,0,0,4,0,0,4,0,0,4
0920100,14,0,0,1,1,0,0,0,0,0,240,240,0,240,240,0,240
0920100,15,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
0920100,16,0,0,0,0,0,0,0,0,0,18,0,0,18,18,0,18
0920100,17,0,0,0,0,0,0,0,0,0,127,0,0,0,0,0,127
0920100,17,0,0,1,0,0,0,0,0,0,14,0,0,0,14,0,14
0920100,17,0,1,0,0,0,0,0,0,0,6,0,0,6,6,0,6
0920100,18,0,0,0,0,0,0,0,0,0,22,0,0,22,0,0,22
0920100,18,0,0,1,0,0,0,0,0,0,10,0,0,0,0,0,10
0920100,20,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,1
0920100,21,0,0,0,0,0,0,0,0,0,9,0,9,9,9,0,9
0920100,21,0,1,1,1,0,0,5,0,0,0,5,0,5,5,5,5
0920100,23,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
0920100,23,0,0,1,1,0,0,0,0,0,44,0,0,44,44,0,44
0920100,25,0,0,0,0,0,0,0,0,0,3,0,0,3,3,0,3
0920100,26,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,1
0920100,27,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,38
0920100,28,0,0,0,0,0,0,0,0,0,30,0,0,30,0,0,30
0920100,28,0,0,0,0,0,0,0,0,0,5,0,0,5,5,0,5
0920100,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37
0920100,35,0,0,0,0,0,0,0,0,0,2,0,2,2,0,0,2
0920100,36,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,11
0920100,37,0,1,1,0,0,0,0,0,0,6,0,0,0,6,0,6
0920100,37,0,1,1,0,0,0,0,0,0,101,0,0,101,0,0,101
0920100,38,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
0920100,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0920100,43,0,0,1,0,0,0,0,0,0,55,55,0,0,55,0,55
0920100,43,0,0,1,1,0,0,0,0,0,25,0,25,0,25,0,25
0920100,44,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,38
0920100,44,0,0,1,0,0,0,0,0,0,2,0,2,0,2,0,2
0920100,44,0,1,1,1,0,0,0,0,0,11,0,0,0,11,0,11
0920100,45,0,0,0,0,0,0,0,0,0,58,0,0,58,0,0,58
0920100,45,0,0,0,0,5,0,0,0,0,5,0,0,5,5,0,5
0920100,46,0,0,0,0,0,0,0,0,0,62,0,0,62,62,0,62
0920100,46,0,0,1,0,0,0,0,0,0,8,8,0,0,0,0,8
0920100,46,0,0,1,1,0,0,0,0,0,5,0,5,0,0,0,5
0920100,48,0,0,0,0,0,0,0,0,0,32,0,0,32,0,0,32
0920100,49,0,0,0,0,0,0,0,0,0,71,0,0,71,0,0,71
0920100,50,0,0,1,0,0,0,0,0,0,3,0,3,3,3,0,3
0920100,51,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,5
0920100,51,0,1,1,1,0,0,0,0,0,32,0,0,0,32,0,32
0920100,52,0,0,1,0,0,0,0,0,0,18,0,0,18,0,18,18
0920100,52,0,1,1,1,0,0,0,0,0,49,0,0,0,49,0,49
0920100,55,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1
0920100,56,0,0,0,0,0,0,0,0,0,9,0,0,9,0,0,9
0920100,56,0,0,1,1,0,0,0,0,0,27,0,0,27,0,0,27
0920100,57,0,0,0,1,0,0,0,0,0,23,23,0,0,0,23,23
0920100,59,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
0920100,59,0,0,1,0,0,0,0,0,0,5,0,0,5,0,0,5
0920100,60,0,0,1,0,0,0,0,0,0,36,0,0,36,0,0,36
0920100,61,0,0,0,0,0,0,0,0,0,8,0,0,8,8,0,8
0920100,62,0,0,1,1,0,0,0,0,0,112,0,0,0,112,0,112
0920100,62,0,0,1,1,0,0,0,0,0,16,0,0,16,0,0,16
0920100,64,0,0,0,0,0,0,0,0,0,31,0,0,31,0,0,31
0920100,66,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7
0920100,66,0,1,1,1,0,0,0,0,0,27,0,0,0,27,0,27
0920100,67,0,0,0,0,0,0,0,0,0,38,0,0,38,0,0,38
0920100,68,0,0,1,1,0,0,0,0,0,23,23,0,0,0,23,23
0920100,68,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1
0920100,68,1,1,1,1,0,0,0,0,0,80,0,0,80,0,0,80
0920100,69,0,0,1,0,0,0,0,0,0,36,0,0,36,36,0,36
0920100,69,0,0,1,1,0,0,0,0,0,23,23,0,0,0,0,23
0920100,69,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
0920100,69,0,1,1,1,0,0,0,0,0,113,0,0,0,0,0,113
0920100,70,0,0,1,0,0,0,0,0,0,27,0,0,27,0,0,27
0920100,70,0,0,1,1,0,0,0,0,0,2,0,0,0,2,0,2
0920100,70,0,0,1,1,1,0,0,0,0,1,1,0,0,0,0,1
0920100,70,0,1,1,1,0,0,0,0,0,25,0,0,25,25,0,25
0920100,71,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,22
0920100,71,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1
0920100,72,0,0,0,0,0,0,0,0,0,14,0,14,14,0,0,14
0920100,72,0,0,1,1,0,0,0,0,0,5,0,0,0,0,0,5
0920100,72,0,0,1,1,1,0,1,0,0,1,1,0,1,0,0,1
0920100,72,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0920100,73,0,1,1,1,0,0,0,0,0,0,117,0,117,117,117,117
0920100,74,0,0,0,0,0,0,0,0,0,130,0,0,0,0,0,130
